    0     0    35	RPs/Img: 0.00	IOU: 0.00%	Recall:0.00%	Precision:-nan%	RMSE:3.84 avgRMSE:3.84	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.00  C4: 0.00 
   79     0   926	RPs/Img: 0.16	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.00 avgRMSE:2.26	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   80     0   927	RPs/Img: 0.16	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.00 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   81     0   928	RPs/Img: 0.16	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.00 avgRMSE:2.23	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   82     0   932	RPs/Img: 0.16	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.58 avgRMSE:2.22	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   83     0   939	RPs/Img: 0.15	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:2.30 avgRMSE:2.22	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   84     0   942	RPs/Img: 0.15	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.73 avgRMSE:2.21	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   85     0   952	RPs/Img: 0.17	IOU: 0.40%	Recall:0.00%	Precision:0.00%	RMSE:2.57 avgRMSE:2.22	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   86     0   953	RPs/Img: 0.17	IOU: 0.40%	Recall:0.00%	Precision:0.00%	RMSE:1.00 avgRMSE:2.20	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   87     0   956	RPs/Img: 0.17	IOU: 0.40%	Recall:0.00%	Precision:0.00%	RMSE:1.29 avgRMSE:2.19	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   88     0   966	RPs/Img: 0.17	IOU: 0.39%	Recall:0.00%	Precision:0.00%	RMSE:2.57 avgRMSE:2.20	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   89     0   983	RPs/Img: 0.18	IOU: 0.45%	Recall:0.00%	Precision:0.00%	RMSE:2.56 avgRMSE:2.20	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   90     0   995	RPs/Img: 0.18	IOU: 0.44%	Recall:0.00%	Precision:0.00%	RMSE:2.48 avgRMSE:2.21	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   91     0  1013	RPs/Img: 0.17	IOU: 0.43%	Recall:0.00%	Precision:0.00%	RMSE:2.54 avgRMSE:2.21	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   92     0  1020	RPs/Img: 0.17	IOU: 0.43%	Recall:0.00%	Precision:0.00%	RMSE:2.30 avgRMSE:2.21	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   93     0  1052	RPs/Img: 0.17	IOU: 0.42%	Recall:0.00%	Precision:0.00%	RMSE:2.99 avgRMSE:2.22	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   94     0  1063	RPs/Img: 0.17	IOU: 0.41%	Recall:0.00%	Precision:0.00%	RMSE:1.88 avgRMSE:2.21	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   95     0  1082	RPs/Img: 0.17	IOU: 0.40%	Recall:0.00%	Precision:0.00%	RMSE:3.09 avgRMSE:2.22	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   96     0  1104	RPs/Img: 0.16	IOU: 0.40%	Recall:0.00%	Precision:0.00%	RMSE:2.86 avgRMSE:2.23	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   97     0  1125	RPs/Img: 0.16	IOU: 0.39%	Recall:0.00%	Precision:0.00%	RMSE:2.95 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   98     0  1143	RPs/Img: 0.16	IOU: 0.38%	Recall:0.00%	Precision:0.00%	RMSE:2.96 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
   99     0  1148	RPs/Img: 0.16	IOU: 0.38%	Recall:0.00%	Precision:0.00%	RMSE:1.84 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  100     0  1163	RPs/Img: 0.16	IOU: 0.38%	Recall:0.00%	Precision:0.00%	RMSE:2.46 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  101     0  1171	RPs/Img: 0.16	IOU: 0.37%	Recall:0.00%	Precision:0.00%	RMSE:1.66 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  102     0  1196	RPs/Img: 0.16	IOU: 0.37%	Recall:0.00%	Precision:0.00%	RMSE:3.04 avgRMSE:2.25	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  103     0  1214	RPs/Img: 0.15	IOU: 0.36%	Recall:0.00%	Precision:0.00%	RMSE:3.79 avgRMSE:2.26	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  104     0  1233	RPs/Img: 0.15	IOU: 0.35%	Recall:0.00%	Precision:0.00%	RMSE:2.91 avgRMSE:2.27	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  105     0  1236	RPs/Img: 0.15	IOU: 0.35%	Recall:0.00%	Precision:0.00%	RMSE:1.29 avgRMSE:2.26	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  106     0  1241	RPs/Img: 0.15	IOU: 0.35%	Recall:0.00%	Precision:0.00%	RMSE:1.34 avgRMSE:2.25	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  107     0  1257	RPs/Img: 0.15	IOU: 0.35%	Recall:0.00%	Precision:0.00%	RMSE:3.52 avgRMSE:2.26	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  108     0  1277	RPs/Img: 0.15	IOU: 0.34%	Recall:0.00%	Precision:0.00%	RMSE:2.90 avgRMSE:2.27	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  109     0  1297	RPs/Img: 0.15	IOU: 0.34%	Recall:0.00%	Precision:0.00%	RMSE:3.05 avgRMSE:2.27	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  110     0  1306	RPs/Img: 0.14	IOU: 0.34%	Recall:0.00%	Precision:0.00%	RMSE:1.91 avgRMSE:2.27	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  111     0  1325	RPs/Img: 0.14	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:2.70 avgRMSE:2.27	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  112     0  1330	RPs/Img: 0.14	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.34 avgRMSE:2.27	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  113     0  1336	RPs/Img: 0.14	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.41 avgRMSE:2.26	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  114     0  1339	RPs/Img: 0.14	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.29 avgRMSE:2.25	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  115     0  1341	RPs/Img: 0.14	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.41 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  116     0  1357	RPs/Img: 0.14	IOU: 0.32%	Recall:0.00%	Precision:0.00%	RMSE:2.50 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  117     0  1365	RPs/Img: 0.14	IOU: 0.32%	Recall:0.00%	Precision:0.00%	RMSE:1.73 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  118     0  1383	RPs/Img: 0.14	IOU: 0.34%	Recall:0.00%	Precision:0.00%	RMSE:2.89 avgRMSE:2.25	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  119     0  1384	RPs/Img: 0.15	IOU: 0.34%	Recall:0.00%	Precision:0.00%	RMSE:1.00 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  120     0  1399	RPs/Img: 0.15	IOU: 0.34%	Recall:0.00%	Precision:0.00%	RMSE:2.44 avgRMSE:2.24	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  121     0  1402	RPs/Img: 0.15	IOU: 0.34%	Recall:0.00%	Precision:0.00%	RMSE:1.00 avgRMSE:2.23	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  122     0  1403	RPs/Img: 0.15	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.00 avgRMSE:2.22	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  123     0  1410	RPs/Img: 0.15	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:1.89 avgRMSE:2.21	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  124     0  1426	RPs/Img: 0.14	IOU: 0.33%	Recall:0.00%	Precision:0.00%	RMSE:2.67 avgRMSE:2.22	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  125     1  1453	RPs/Img: 0.17	IOU: 0.39%	Recall:0.07%	Precision:4.76%	RMSE:3.30 avgRMSE:2.23	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  126     1  1460	RPs/Img: 0.17	IOU: 0.39%	Recall:0.07%	Precision:4.76%	RMSE:2.30 avgRMSE:2.23	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
  127     1  1461	RPs/Img: 0.17	IOU: 0.39%	Recall:0.07%	Precision:4.55%	RMSE:1.00 avgRMSE:2.22	C0: 0.00  C1: 0.00  C2: 0.00  C3: 0.00  C4: 0.00 
