    0    23    35	RPs/Img: 25.00	IOU: 57.48%	Recall:65.71%	Precision:92.00%	RMSE:1.45 avgRMSE:1.45	C0: 1.00  C1: 0.75  C2: -nan  C3: 0.60  C4: 0.70 
    1    44    71	RPs/Img: 25.50	IOU: 55.47%	Recall:61.97%	Precision:86.27%	RMSE:1.88 avgRMSE:1.67	C0: 0.50  C1: 0.67  C2: -nan  C3: 0.54  C4: 0.79 
    2    44    72	RPs/Img: 17.33	IOU: 55.29%	Recall:61.11%	Precision:84.62%	RMSE:1.00 avgRMSE:1.44	C0: 0.50  C1: 0.60  C2: -nan  C3: 0.54  C4: 0.79 
    3    44    73	RPs/Img: 13.00	IOU: 54.54%	Recall:60.27%	Precision:84.62%	RMSE:1.00 avgRMSE:1.33	C0: 0.50  C1: 0.55  C2: -nan  C3: 0.54  C4: 0.79 
    4    45    74	RPs/Img: 10.80	IOU: 54.81%	Recall:60.81%	Precision:83.33%	RMSE:0.00 avgRMSE:1.07	C0: 0.50  C1: 0.58  C2: -nan  C3: 0.54  C4: 0.79 
    5    49    86	RPs/Img: 9.67	IOU: 51.33%	Recall:56.98%	Precision:84.48%	RMSE:2.04 avgRMSE:1.23	C0: 0.33  C1: 0.58  C2: -nan  C3: 0.50  C4: 0.79 
    6    57   100	RPs/Img: 9.43	IOU: 51.42%	Recall:57.00%	Precision:86.36%	RMSE:1.60 avgRMSE:1.28	C0: 0.50  C1: 0.58  C2: -nan  C3: 0.51  C4: 0.79 
    7    62   109	RPs/Img: 9.00	IOU: 51.20%	Recall:56.88%	Precision:86.11%	RMSE:1.33 avgRMSE:1.29	C0: 0.67  C1: 0.62  C2: -nan  C3: 0.49  C4: 0.79 
    8    62   110	RPs/Img: 8.00	IOU: 50.74%	Recall:56.36%	Precision:86.11%	RMSE:1.00 avgRMSE:1.26	C0: 0.67  C1: 0.57  C2: -nan  C3: 0.49  C4: 0.79 
    9    63   111	RPs/Img: 7.30	IOU: 51.07%	Recall:56.76%	Precision:86.30%	RMSE:0.00 avgRMSE:1.13	C0: 0.67  C1: 0.60  C2: -nan  C3: 0.49  C4: 0.79 
   10    69   119	RPs/Img: 7.64	IOU: 51.69%	Recall:57.98%	Precision:82.14%	RMSE:0.50 avgRMSE:1.07	C0: 0.71  C1: 0.61  C2: -nan  C3: 0.51  C4: 0.79 
   11    69   121	RPs/Img: 7.00	IOU: 50.84%	Recall:57.02%	Precision:82.14%	RMSE:1.41 avgRMSE:1.10	C0: 0.71  C1: 0.61  C2: -nan  C3: 0.49  C4: 0.79 
   12    77   130	RPs/Img: 7.46	IOU: 51.90%	Recall:59.23%	Precision:79.38%	RMSE:0.33 avgRMSE:1.04	C0: 0.75  C1: 0.60  C2: -nan  C3: 0.53  C4: 0.79 
   13    89   147	RPs/Img: 7.64	IOU: 52.34%	Recall:60.54%	Precision:83.18%	RMSE:1.21 avgRMSE:1.06	C0: 0.75  C1: 0.60  C2: 0.29  C3: 0.53  C4: 0.86 
   14    95   160	RPs/Img: 7.60	IOU: 52.70%	Recall:59.38%	Precision:83.33%	RMSE:1.27 avgRMSE:1.07	C0: 0.67  C1: 0.60  C2: 0.25  C3: 0.53  C4: 0.83 
   15    96   161	RPs/Img: 7.19	IOU: 52.92%	Recall:59.63%	Precision:83.48%	RMSE:0.00 avgRMSE:1.00	C0: 0.67  C1: 0.60  C2: 0.25  C3: 0.54  C4: 0.83 
