    0     1    35	RPs/Img: 2.00	IOU: 2.89%	Recall:2.86%	Precision:50.00%	RMSE:3.84 avgRMSE:3.84	C0: 1.00  C1: 0.00  C2: -nan  C3: 0.00  C4: 0.00 
    1     2    71	RPs/Img: 2.00	IOU: 3.30%	Recall:2.82%	Precision:50.00%	RMSE:3.75 avgRMSE:3.80	C0: 0.50  C1: 0.00  C2: -nan  C3: 0.02  C4: 0.00 
    2     3    72	RPs/Img: 1.67	IOU: 4.18%	Recall:4.17%	Precision:60.00%	RMSE:0.00 avgRMSE:2.53	C0: 0.50  C1: 0.10  C2: -nan  C3: 0.02  C4: 0.00 
    3     3    73	RPs/Img: 1.25	IOU: 4.12%	Recall:4.11%	Precision:60.00%	RMSE:1.00 avgRMSE:2.15	C0: 0.50  C1: 0.09  C2: -nan  C3: 0.02  C4: 0.00 
    4     4    74	RPs/Img: 1.40	IOU: 4.78%	Recall:5.41%	Precision:57.14%	RMSE:0.00 avgRMSE:1.72	C0: 0.50  C1: 0.17  C2: -nan  C3: 0.02  C4: 0.00 
    5     6    86	RPs/Img: 1.83	IOU: 5.75%	Recall:6.98%	Precision:54.55%	RMSE:2.61 avgRMSE:1.87	C0: 0.33  C1: 0.17  C2: -nan  C3: 0.06  C4: 0.00 
    6     7   100	RPs/Img: 2.29	IOU: 7.52%	Recall:7.00%	Precision:43.75%	RMSE:3.22 avgRMSE:2.06	C0: 0.25  C1: 0.17  C2: -nan  C3: 0.06  C4: 0.00 
    7     8   109	RPs/Img: 2.62	IOU: 8.66%	Recall:7.34%	Precision:38.10%	RMSE:2.05 avgRMSE:2.06	C0: 0.33  C1: 0.15  C2: -nan  C3: 0.06  C4: 0.00 
    8     8   110	RPs/Img: 2.33	IOU: 8.58%	Recall:7.27%	Precision:38.10%	RMSE:1.00 avgRMSE:1.94	C0: 0.33  C1: 0.14  C2: -nan  C3: 0.06  C4: 0.00 
    9     9   111	RPs/Img: 2.30	IOU: 8.99%	Recall:8.11%	Precision:39.13%	RMSE:0.00 avgRMSE:1.75	C0: 0.33  C1: 0.20  C2: -nan  C3: 0.06  C4: 0.00 
   10    10   119	RPs/Img: 2.45	IOU: 9.62%	Recall:8.40%	Precision:37.04%	RMSE:1.62 avgRMSE:1.74	C0: 0.29  C1: 0.22  C2: -nan  C3: 0.05  C4: 0.00 
   11    10   121	RPs/Img: 2.25	IOU: 9.46%	Recall:8.26%	Precision:37.04%	RMSE:1.41 avgRMSE:1.71	C0: 0.29  C1: 0.22  C2: -nan  C3: 0.05  C4: 0.00 
   12    11   130	RPs/Img: 2.23	IOU: 9.76%	Recall:8.46%	Precision:37.93%	RMSE:2.11 avgRMSE:1.74	C0: 0.38  C1: 0.20  C2: -nan  C3: 0.05  C4: 0.00 
   13    13   147	RPs/Img: 2.21	IOU: 10.06%	Recall:8.84%	Precision:41.94%	RMSE:2.58 avgRMSE:1.80	C0: 0.38  C1: 0.20  C2: 0.00  C3: 0.05  C4: 0.07 
   14    15   160	RPs/Img: 2.33	IOU: 10.92%	Recall:9.38%	Precision:42.86%	RMSE:1.98 avgRMSE:1.81	C0: 0.33  C1: 0.20  C2: 0.00  C3: 0.05  C4: 0.11 
   15    15   161	RPs/Img: 2.19	IOU: 10.85%	Recall:9.32%	Precision:42.86%	RMSE:1.00 avgRMSE:1.76	C0: 0.33  C1: 0.20  C2: 0.00  C3: 0.05  C4: 0.11 
   16    16   163	RPs/Img: 2.12	IOU: 11.06%	Recall:9.82%	Precision:44.44%	RMSE:0.71 avgRMSE:1.70	C0: 0.40  C1: 0.19  C2: 0.00  C3: 0.05  C4: 0.11 
   17    18   177	RPs/Img: 2.17	IOU: 11.21%	Recall:10.17%	Precision:46.15%	RMSE:1.95 avgRMSE:1.71	C0: 0.36  C1: 0.19  C2: 0.00  C3: 0.05  C4: 0.14 
   18    19   178	RPs/Img: 2.11	IOU: 11.51%	Recall:10.67%	Precision:47.50%	RMSE:0.00 avgRMSE:1.62	C0: 0.36  C1: 0.23  C2: 0.00  C3: 0.05  C4: 0.14 
   19    19   181	RPs/Img: 2.00	IOU: 11.32%	Recall:10.50%	Precision:47.50%	RMSE:1.73 avgRMSE:1.63	C0: 0.36  C1: 0.23  C2: 0.00  C3: 0.05  C4: 0.14 
   20    19   182	RPs/Img: 1.90	IOU: 11.25%	Recall:10.44%	Precision:47.50%	RMSE:1.00 avgRMSE:1.60	C0: 0.36  C1: 0.23  C2: 0.00  C3: 0.05  C4: 0.14 
   21    19   184	RPs/Img: 1.82	IOU: 11.13%	Recall:10.33%	Precision:47.50%	RMSE:1.00 avgRMSE:1.57	C0: 0.33  C1: 0.23  C2: 0.00  C3: 0.05  C4: 0.14 
   22    20   185	RPs/Img: 1.78	IOU: 11.49%	Recall:10.81%	Precision:48.78%	RMSE:0.00 avgRMSE:1.50	C0: 0.33  C1: 0.23  C2: 0.00  C3: 0.05  C4: 0.16 
   23    20   186	RPs/Img: 1.71	IOU: 11.43%	Recall:10.75%	Precision:48.78%	RMSE:1.00 avgRMSE:1.48	C0: 0.33  C1: 0.22  C2: 0.00  C3: 0.05  C4: 0.16 
   24    20   187	RPs/Img: 1.68	IOU: 11.52%	Recall:10.70%	Precision:47.62%	RMSE:1.00 avgRMSE:1.46	C0: 0.31  C1: 0.22  C2: 0.00  C3: 0.05  C4: 0.16 
   25    21   188	RPs/Img: 1.65	IOU: 11.86%	Recall:11.17%	Precision:48.84%	RMSE:0.00 avgRMSE:1.41	C0: 0.36  C1: 0.22  C2: 0.00  C3: 0.05  C4: 0.16 
   26    22   204	RPs/Img: 1.81	IOU: 12.27%	Recall:10.78%	Precision:44.90%	RMSE:2.19 avgRMSE:1.44	C0: 0.33  C1: 0.22  C2: 0.00  C3: 0.05  C4: 0.15 
   27    23   206	RPs/Img: 1.93	IOU: 12.67%	Recall:11.17%	Precision:42.59%	RMSE:0.71 avgRMSE:1.41	C0: 0.35  C1: 0.22  C2: 0.00  C3: 0.05  C4: 0.15 
   28    24   207	RPs/Img: 1.90	IOU: 12.93%	Recall:11.59%	Precision:43.64%	RMSE:0.00 avgRMSE:1.36	C0: 0.35  C1: 0.25  C2: 0.00  C3: 0.05  C4: 0.15 
   29    25   218	RPs/Img: 1.97	IOU: 12.97%	Recall:11.47%	Precision:42.37%	RMSE:1.81 avgRMSE:1.38	C0: 0.35  C1: 0.24  C2: 0.00  C3: 0.06  C4: 0.14 
   30    28   228	RPs/Img: 2.10	IOU: 13.97%	Recall:12.28%	Precision:43.08%	RMSE:1.22 avgRMSE:1.37	C0: 0.33  C1: 0.24  C2: 0.00  C3: 0.06  C4: 0.18 
   31    30   244	RPs/Img: 2.25	IOU: 14.30%	Recall:12.30%	Precision:41.67%	RMSE:1.77 avgRMSE:1.38	C0: 0.32  C1: 0.22  C2: 0.00  C3: 0.05  C4: 0.19 
