    0     0    35	RPs/Img: 1.00	IOU: 1.33%	Recall:0.00%	Precision:0.00%	RMSE:3.84 avgRMSE:3.84	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.00  C4: 0.00 
    1     1    71	RPs/Img: 1.00	IOU: 2.68%	Recall:1.41%	Precision:50.00%	RMSE:3.84 avgRMSE:3.84	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.00  C4: 0.05 
    2     2    72	RPs/Img: 1.00	IOU: 3.45%	Recall:2.78%	Precision:66.67%	RMSE:0.00 avgRMSE:2.56	C0: 0.00  C1: 0.10  C2: -nan  C3: 0.00  C4: 0.05 
    3     2    73	RPs/Img: 0.75	IOU: 3.40%	Recall:2.74%	Precision:66.67%	RMSE:1.00 avgRMSE:2.17	C0: 0.00  C1: 0.09  C2: -nan  C3: 0.00  C4: 0.05 
    4     3    74	RPs/Img: 0.80	IOU: 4.25%	Recall:4.05%	Precision:75.00%	RMSE:0.00 avgRMSE:1.74	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.00  C4: 0.05 
    5     3    86	RPs/Img: 0.67	IOU: 3.66%	Recall:3.49%	Precision:75.00%	RMSE:3.19 avgRMSE:1.98	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.00  C4: 0.05 
    6     3   100	RPs/Img: 0.57	IOU: 3.15%	Recall:3.00%	Precision:75.00%	RMSE:3.48 avgRMSE:2.19	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.00  C4: 0.05 
    7     3   109	RPs/Img: 0.50	IOU: 2.89%	Recall:2.75%	Precision:75.00%	RMSE:2.13 avgRMSE:2.19	C0: 0.00  C1: 0.15  C2: -nan  C3: 0.00  C4: 0.05 
    8     3   110	RPs/Img: 0.44	IOU: 2.86%	Recall:2.73%	Precision:75.00%	RMSE:1.00 avgRMSE:2.05	C0: 0.00  C1: 0.14  C2: -nan  C3: 0.00  C4: 0.05 
    9     3   111	RPs/Img: 0.40	IOU: 2.83%	Recall:2.70%	Precision:75.00%	RMSE:1.00 avgRMSE:1.95	C0: 0.00  C1: 0.13  C2: -nan  C3: 0.00  C4: 0.05 
   10     6   119	RPs/Img: 0.64	IOU: 4.42%	Recall:5.04%	Precision:85.71%	RMSE:1.46 avgRMSE:1.90	C0: 0.14  C1: 0.22  C2: -nan  C3: 0.00  C4: 0.05 
