    0    24    35	RPs/Img: 27.00	IOU: 58.80%	Recall:68.57%	Precision:88.89%	RMSE:1.40 avgRMSE:1.40	C0: 1.00  C1: 0.75  C2: -nan  C3: 0.60  C4: 0.80 
    1    49    71	RPs/Img: 29.00	IOU: 57.78%	Recall:69.01%	Precision:84.48%	RMSE:1.28 avgRMSE:1.34	C0: 0.50  C1: 0.56  C2: -nan  C3: 0.63  C4: 0.89 
    2    49    72	RPs/Img: 19.67	IOU: 57.55%	Recall:68.06%	Precision:83.05%	RMSE:1.00 avgRMSE:1.23	C0: 0.50  C1: 0.50  C2: -nan  C3: 0.63  C4: 0.89 
    3    49    73	RPs/Img: 14.75	IOU: 56.76%	Recall:67.12%	Precision:83.05%	RMSE:1.00 avgRMSE:1.17	C0: 0.50  C1: 0.45  C2: -nan  C3: 0.63  C4: 0.89 
    4    49    74	RPs/Img: 12.20	IOU: 56.61%	Recall:66.22%	Precision:80.33%	RMSE:1.00 avgRMSE:1.14	C0: 0.50  C1: 0.42  C2: -nan  C3: 0.63  C4: 0.89 
    5    53    86	RPs/Img: 10.83	IOU: 52.99%	Recall:61.63%	Precision:81.54%	RMSE:2.04 avgRMSE:1.29	C0: 0.33  C1: 0.42  C2: -nan  C3: 0.58  C4: 0.89 
    6    61   100	RPs/Img: 10.43	IOU: 53.11%	Recall:61.00%	Precision:83.56%	RMSE:1.60 avgRMSE:1.33	C0: 0.50  C1: 0.42  C2: -nan  C3: 0.57  C4: 0.89 
    7    67   109	RPs/Img: 10.00	IOU: 53.58%	Recall:61.47%	Precision:83.75%	RMSE:1.00 avgRMSE:1.29	C0: 0.67  C1: 0.46  C2: -nan  C3: 0.56  C4: 0.89 
    8    67   110	RPs/Img: 8.89	IOU: 53.09%	Recall:60.91%	Precision:83.75%	RMSE:1.00 avgRMSE:1.26	C0: 0.67  C1: 0.43  C2: -nan  C3: 0.56  C4: 0.89 
    9    68   111	RPs/Img: 8.10	IOU: 53.41%	Recall:61.26%	Precision:83.95%	RMSE:0.00 avgRMSE:1.13	C0: 0.67  C1: 0.47  C2: -nan  C3: 0.56  C4: 0.89 
   10    75   119	RPs/Img: 8.36	IOU: 54.27%	Recall:63.03%	Precision:81.52%	RMSE:0.35 avgRMSE:1.06	C0: 0.71  C1: 0.50  C2: -nan  C3: 0.59  C4: 0.89 
