    0     0    35	RPs/Img: 1.00	IOU: 0.53%	Recall:0.00%	Precision:0.00%	RMSE:3.84 avgRMSE:3.84	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.00  C4: 0.00 
    1     2    71	RPs/Img: 1.50	IOU: 2.70%	Recall:2.82%	Precision:66.67%	RMSE:3.69 avgRMSE:3.77	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.02  C4: 0.05 
    2     3    72	RPs/Img: 1.33	IOU: 3.63%	Recall:4.17%	Precision:75.00%	RMSE:0.00 avgRMSE:2.51	C0: 0.00  C1: 0.10  C2: -nan  C3: 0.02  C4: 0.05 
    3     3    73	RPs/Img: 1.00	IOU: 3.58%	Recall:4.11%	Precision:75.00%	RMSE:1.00 avgRMSE:2.13	C0: 0.00  C1: 0.09  C2: -nan  C3: 0.02  C4: 0.05 
    4     4    74	RPs/Img: 1.00	IOU: 4.41%	Recall:5.41%	Precision:80.00%	RMSE:0.00 avgRMSE:1.71	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.02  C4: 0.05 
    5     4    86	RPs/Img: 0.83	IOU: 3.79%	Recall:4.65%	Precision:80.00%	RMSE:3.19 avgRMSE:1.95	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.02  C4: 0.05 
    6     4   100	RPs/Img: 0.71	IOU: 3.26%	Recall:4.00%	Precision:80.00%	RMSE:3.48 avgRMSE:2.17	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.02  C4: 0.05 
    7     4   109	RPs/Img: 0.62	IOU: 2.99%	Recall:3.67%	Precision:80.00%	RMSE:2.13 avgRMSE:2.17	C0: 0.00  C1: 0.15  C2: -nan  C3: 0.01  C4: 0.05 
    8     4   110	RPs/Img: 0.56	IOU: 2.96%	Recall:3.64%	Precision:80.00%	RMSE:1.00 avgRMSE:2.04	C0: 0.00  C1: 0.14  C2: -nan  C3: 0.01  C4: 0.05 
    9     4   111	RPs/Img: 0.50	IOU: 2.94%	Recall:3.60%	Precision:80.00%	RMSE:1.00 avgRMSE:1.93	C0: 0.00  C1: 0.13  C2: -nan  C3: 0.01  C4: 0.05 
   10     7   119	RPs/Img: 0.73	IOU: 4.36%	Recall:5.88%	Precision:87.50%	RMSE:1.46 avgRMSE:1.89	C0: 0.14  C1: 0.22  C2: -nan  C3: 0.01  C4: 0.05 
   11     7   121	RPs/Img: 0.67	IOU: 4.29%	Recall:5.79%	Precision:87.50%	RMSE:1.41 avgRMSE:1.85	C0: 0.14  C1: 0.22  C2: -nan  C3: 0.01  C4: 0.05 
   12     8   130	RPs/Img: 0.69	IOU: 4.42%	Recall:6.15%	Precision:88.89%	RMSE:2.05 avgRMSE:1.87	C0: 0.12  C1: 0.25  C2: -nan  C3: 0.01  C4: 0.05 
   13    10   147	RPs/Img: 0.86	IOU: 5.38%	Recall:6.80%	Precision:83.33%	RMSE:2.58 avgRMSE:1.92	C0: 0.12  C1: 0.25  C2: 0.00  C3: 0.01  C4: 0.10 
   14    11   160	RPs/Img: 1.07	IOU: 6.70%	Recall:6.88%	Precision:68.75%	RMSE:2.18 avgRMSE:1.94	C0: 0.11  C1: 0.25  C2: 0.00  C3: 0.01  C4: 0.11 
   15    11   161	RPs/Img: 1.00	IOU: 6.66%	Recall:6.83%	Precision:68.75%	RMSE:1.00 avgRMSE:1.88	C0: 0.11  C1: 0.25  C2: 0.00  C3: 0.01  C4: 0.11 
   16    11   163	RPs/Img: 1.00	IOU: 6.86%	Recall:6.75%	Precision:64.71%	RMSE:1.00 avgRMSE:1.83	C0: 0.10  C1: 0.24  C2: 0.00  C3: 0.01  C4: 0.11 
   17    15   177	RPs/Img: 1.17	IOU: 7.82%	Recall:8.47%	Precision:71.43%	RMSE:1.81 avgRMSE:1.82	C0: 0.09  C1: 0.24  C2: 0.00  C3: 0.01  C4: 0.17 
   18    16   178	RPs/Img: 1.16	IOU: 8.17%	Recall:8.99%	Precision:72.73%	RMSE:0.00 avgRMSE:1.73	C0: 0.09  C1: 0.27  C2: 0.00  C3: 0.01  C4: 0.17 
   19    16   181	RPs/Img: 1.10	IOU: 8.04%	Recall:8.84%	Precision:72.73%	RMSE:1.73 avgRMSE:1.73	C0: 0.09  C1: 0.27  C2: 0.00  C3: 0.01  C4: 0.17 
   20    16   182	RPs/Img: 1.05	IOU: 7.99%	Recall:8.79%	Precision:72.73%	RMSE:1.00 avgRMSE:1.69	C0: 0.09  C1: 0.27  C2: 0.00  C3: 0.01  C4: 0.16 
   21    17   184	RPs/Img: 1.05	IOU: 8.21%	Recall:9.24%	Precision:73.91%	RMSE:0.71 avgRMSE:1.65	C0: 0.17  C1: 0.27  C2: 0.00  C3: 0.01  C4: 0.16 
   22    17   185	RPs/Img: 1.00	IOU: 8.17%	Recall:9.19%	Precision:73.91%	RMSE:1.00 avgRMSE:1.62	C0: 0.17  C1: 0.27  C2: 0.00  C3: 0.01  C4: 0.16 
   23    17   186	RPs/Img: 0.96	IOU: 8.12%	Recall:9.14%	Precision:73.91%	RMSE:1.00 avgRMSE:1.60	C0: 0.17  C1: 0.26  C2: 0.00  C3: 0.01  C4: 0.16 
   24    17   187	RPs/Img: 0.92	IOU: 8.08%	Recall:9.09%	Precision:73.91%	RMSE:1.00 avgRMSE:1.57	C0: 0.15  C1: 0.26  C2: 0.00  C3: 0.01  C4: 0.16 
   25    18   188	RPs/Img: 0.92	IOU: 8.47%	Recall:9.57%	Precision:75.00%	RMSE:0.00 avgRMSE:1.51	C0: 0.21  C1: 0.26  C2: 0.00  C3: 0.01  C4: 0.16 
   26    21   204	RPs/Img: 1.15	IOU: 9.75%	Recall:10.29%	Precision:67.74%	RMSE:1.85 avgRMSE:1.52	C0: 0.20  C1: 0.26  C2: 0.04  C3: 0.01  C4: 0.17 
   27    22   206	RPs/Img: 1.18	IOU: 10.18%	Recall:10.68%	Precision:66.67%	RMSE:0.71 avgRMSE:1.49	C0: 0.24  C1: 0.26  C2: 0.04  C3: 0.01  C4: 0.17 
   28    22   207	RPs/Img: 1.17	IOU: 10.25%	Recall:10.63%	Precision:64.71%	RMSE:1.00 avgRMSE:1.48	C0: 0.24  C1: 0.25  C2: 0.04  C3: 0.01  C4: 0.17 
