    0    13    35	RPs/Img: 14.00	IOU: 45.60%	Recall:37.14%	Precision:92.86%	RMSE:2.52 avgRMSE:2.52	C0: 1.00  C1: 0.50  C2: -nan  C3: 0.35  C4: 0.30 
    1    25    71	RPs/Img: 13.50	IOU: 41.62%	Recall:35.21%	Precision:92.59%	RMSE:2.57 avgRMSE:2.54	C0: 0.50  C1: 0.33  C2: -nan  C3: 0.34  C4: 0.37 
    2    25    72	RPs/Img: 9.33	IOU: 41.56%	Recall:34.72%	Precision:89.29%	RMSE:1.00 avgRMSE:2.03	C0: 0.50  C1: 0.30  C2: -nan  C3: 0.34  C4: 0.37 
    3    25    73	RPs/Img: 7.00	IOU: 41.00%	Recall:34.25%	Precision:89.29%	RMSE:1.00 avgRMSE:1.77	C0: 0.50  C1: 0.27  C2: -nan  C3: 0.34  C4: 0.37 
    4    26    74	RPs/Img: 5.80	IOU: 41.15%	Recall:35.14%	Precision:89.66%	RMSE:0.00 avgRMSE:1.42	C0: 0.50  C1: 0.33  C2: -nan  C3: 0.34  C4: 0.37 
    5    33    86	RPs/Img: 6.00	IOU: 42.24%	Recall:38.37%	Precision:91.67%	RMSE:1.19 avgRMSE:1.38	C0: 0.33  C1: 0.33  C2: -nan  C3: 0.40  C4: 0.37 
    6    38   100	RPs/Img: 5.86	IOU: 40.53%	Recall:38.00%	Precision:92.68%	RMSE:2.41 avgRMSE:1.53	C0: 0.50  C1: 0.33  C2: -nan  C3: 0.38  C4: 0.37 
    7    43   109	RPs/Img: 6.38	IOU: 42.13%	Recall:39.45%	Precision:84.31%	RMSE:1.05 avgRMSE:1.47	C0: 0.50  C1: 0.38  C2: -nan  C3: 0.39  C4: 0.37 
    8    43   110	RPs/Img: 5.67	IOU: 41.74%	Recall:39.09%	Precision:84.31%	RMSE:1.00 avgRMSE:1.42	C0: 0.50  C1: 0.36  C2: -nan  C3: 0.39  C4: 0.37 
    9    44   111	RPs/Img: 5.20	IOU: 42.14%	Recall:39.64%	Precision:84.62%	RMSE:0.00 avgRMSE:1.27	C0: 0.50  C1: 0.40  C2: -nan  C3: 0.39  C4: 0.37 
   10    50   119	RPs/Img: 5.64	IOU: 43.30%	Recall:42.02%	Precision:80.65%	RMSE:0.50 avgRMSE:1.20	C0: 0.57  C1: 0.44  C2: -nan  C3: 0.41  C4: 0.37 
   11    50   121	RPs/Img: 5.17	IOU: 42.59%	Recall:41.32%	Precision:80.65%	RMSE:1.41 avgRMSE:1.22	C0: 0.57  C1: 0.44  C2: -nan  C3: 0.40  C4: 0.37 
   12    58   130	RPs/Img: 5.62	IOU: 44.58%	Recall:44.62%	Precision:79.45%	RMSE:0.33 avgRMSE:1.15	C0: 0.62  C1: 0.45  C2: -nan  C3: 0.45  C4: 0.37 
   13    68   147	RPs/Img: 6.00	IOU: 44.91%	Recall:46.26%	Precision:80.95%	RMSE:1.48 avgRMSE:1.18	C0: 0.62  C1: 0.45  C2: 0.14  C3: 0.45  C4: 0.55 
   14    75   160	RPs/Img: 6.13	IOU: 45.58%	Recall:46.88%	Precision:81.52%	RMSE:1.24 avgRMSE:1.18	C0: 0.67  C1: 0.45  C2: 0.17  C3: 0.45  C4: 0.58 
   15    76   161	RPs/Img: 5.81	IOU: 45.81%	Recall:47.20%	Precision:81.72%	RMSE:0.00 avgRMSE:1.11	C0: 0.67  C1: 0.45  C2: 0.17  C3: 0.45  C4: 0.58 
   16    78   163	RPs/Img: 5.59	IOU: 46.12%	Recall:47.85%	Precision:82.11%	RMSE:0.00 avgRMSE:1.04	C0: 0.70  C1: 0.48  C2: 0.17  C3: 0.45  C4: 0.58 
   17    87   177	RPs/Img: 5.72	IOU: 46.67%	Recall:49.15%	Precision:84.47%	RMSE:1.10 avgRMSE:1.04	C0: 0.73  C1: 0.48  C2: 0.22  C3: 0.45  C4: 0.62 
   18    88   178	RPs/Img: 5.47	IOU: 46.79%	Recall:49.44%	Precision:84.62%	RMSE:0.00 avgRMSE:0.99	C0: 0.73  C1: 0.50  C2: 0.22  C3: 0.45  C4: 0.62 
   19    88   181	RPs/Img: 5.20	IOU: 46.02%	Recall:48.62%	Precision:84.62%	RMSE:1.73 avgRMSE:1.03	C0: 0.73  C1: 0.50  C2: 0.19  C3: 0.45  C4: 0.62 
   20    89   182	RPs/Img: 5.00	IOU: 46.21%	Recall:48.90%	Precision:84.76%	RMSE:0.00 avgRMSE:0.98	C0: 0.73  C1: 0.50  C2: 0.19  C3: 0.45  C4: 0.63 
   21    90   184	RPs/Img: 4.86	IOU: 46.37%	Recall:48.91%	Precision:84.11%	RMSE:0.71 avgRMSE:0.97	C0: 0.75  C1: 0.50  C2: 0.19  C3: 0.45  C4: 0.61 
   22    91   185	RPs/Img: 4.74	IOU: 46.58%	Recall:49.19%	Precision:83.49%	RMSE:0.00 avgRMSE:0.92	C0: 0.75  C1: 0.50  C2: 0.19  C3: 0.45  C4: 0.62 
