    0    27    35	RPs/Img: 30.00	IOU: 62.81%	Recall:77.14%	Precision:90.00%	RMSE:0.93 avgRMSE:0.93	C0: 1.00  C1: 0.75  C2: -nan  C3: 0.75  C4: 0.80 
    1    52    71	RPs/Img: 30.00	IOU: 60.02%	Recall:73.24%	Precision:86.67%	RMSE:1.38 avgRMSE:1.16	C0: 1.00  C1: 0.78  C2: -nan  C3: 0.68  C4: 0.79 
    2    53    72	RPs/Img: 20.33	IOU: 60.15%	Recall:73.61%	Precision:86.89%	RMSE:0.00 avgRMSE:0.77	C0: 1.00  C1: 0.80  C2: -nan  C3: 0.68  C4: 0.79 
    3    53    73	RPs/Img: 15.25	IOU: 59.33%	Recall:72.60%	Precision:86.89%	RMSE:1.00 avgRMSE:0.83	C0: 1.00  C1: 0.73  C2: -nan  C3: 0.68  C4: 0.79 
    4    54    74	RPs/Img: 12.40	IOU: 59.46%	Recall:72.97%	Precision:87.10%	RMSE:0.00 avgRMSE:0.66	C0: 1.00  C1: 0.75  C2: -nan  C3: 0.68  C4: 0.79 
    5    62    86	RPs/Img: 12.17	IOU: 59.36%	Recall:72.09%	Precision:84.93%	RMSE:0.91 avgRMSE:0.70	C0: 0.67  C1: 0.75  C2: -nan  C3: 0.69  C4: 0.79 
    6    74   100	RPs/Img: 12.71	IOU: 60.54%	Recall:74.00%	Precision:83.15%	RMSE:0.53 avgRMSE:0.68	C0: 0.75  C1: 0.75  C2: -nan  C3: 0.72  C4: 0.79 
    7    82   109	RPs/Img: 12.75	IOU: 61.46%	Recall:75.23%	Precision:80.39%	RMSE:0.33 avgRMSE:0.64	C0: 0.83  C1: 0.77  C2: -nan  C3: 0.73  C4: 0.79 
    8    82   110	RPs/Img: 11.33	IOU: 60.90%	Recall:74.55%	Precision:80.39%	RMSE:1.00 avgRMSE:0.68	C0: 0.83  C1: 0.71  C2: -nan  C3: 0.73  C4: 0.79 
    9    83   111	RPs/Img: 10.30	IOU: 61.05%	Recall:74.77%	Precision:80.58%	RMSE:0.00 avgRMSE:0.61	C0: 0.83  C1: 0.73  C2: -nan  C3: 0.73  C4: 0.79 
   10    90   119	RPs/Img: 10.18	IOU: 61.62%	Recall:75.63%	Precision:80.36%	RMSE:0.35 avgRMSE:0.59	C0: 0.86  C1: 0.78  C2: -nan  C3: 0.73  C4: 0.79 
   11    90   121	RPs/Img: 9.42	IOU: 60.60%	Recall:74.38%	Precision:79.65%	RMSE:1.41 avgRMSE:0.65	C0: 0.86  C1: 0.78  C2: -nan  C3: 0.71  C4: 0.79 
   12    98   130	RPs/Img: 9.54	IOU: 61.17%	Recall:75.38%	Precision:79.03%	RMSE:0.33 avgRMSE:0.63	C0: 0.88  C1: 0.75  C2: -nan  C3: 0.73  C4: 0.79 
   13   109   147	RPs/Img: 9.50	IOU: 60.21%	Recall:74.15%	Precision:81.95%	RMSE:1.24 avgRMSE:0.67	C0: 0.88  C1: 0.75  C2: 0.29  C3: 0.73  C4: 0.83 
   14   117   160	RPs/Img: 9.53	IOU: 60.06%	Recall:73.12%	Precision:81.82%	RMSE:1.14 avgRMSE:0.70	C0: 0.89  C1: 0.75  C2: 0.25  C3: 0.73  C4: 0.83 
   15   118   161	RPs/Img: 9.00	IOU: 60.18%	Recall:73.29%	Precision:81.94%	RMSE:0.00 avgRMSE:0.66	C0: 0.89  C1: 0.75  C2: 0.25  C3: 0.74  C4: 0.83 
   16   120   163	RPs/Img: 8.65	IOU: 60.30%	Recall:73.62%	Precision:81.63%	RMSE:0.00 avgRMSE:0.62	C0: 0.90  C1: 0.76  C2: 0.25  C3: 0.74  C4: 0.83 
   17   128   177	RPs/Img: 8.61	IOU: 59.62%	Recall:72.32%	Precision:82.58%	RMSE:1.13 avgRMSE:0.65	C0: 0.82  C1: 0.76  C2: 0.28  C3: 0.74  C4: 0.83 
   18   129   178	RPs/Img: 8.21	IOU: 59.73%	Recall:72.47%	Precision:82.69%	RMSE:0.00 avgRMSE:0.62	C0: 0.82  C1: 0.77  C2: 0.28  C3: 0.74  C4: 0.83 
