    0     7    35	RPs/Img: 10.00	IOU: 25.98%	Recall:20.00%	Precision:70.00%	C0: 0.00  C1: 0.25  C2: -nan  C3: 0.20  C4: 0.20 
    1    11    71	RPs/Img: 8.00	IOU: 20.32%	Recall:15.49%	Precision:68.75%	C0: 0.00  C1: 0.22  C2: -nan  C3: 0.10  C4: 0.26 
    2    11    72	RPs/Img: 6.33	IOU: 20.56%	Recall:15.28%	Precision:57.89%	C0: 0.00  C1: 0.20  C2: -nan  C3: 0.10  C4: 0.26 
    3    11    73	RPs/Img: 4.75	IOU: 20.28%	Recall:15.07%	Precision:57.89%	C0: 0.00  C1: 0.18  C2: -nan  C3: 0.10  C4: 0.26 
    4    11    74	RPs/Img: 4.20	IOU: 20.53%	Recall:14.86%	Precision:52.38%	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.10  C4: 0.26 
    5    12    86	RPs/Img: 3.67	IOU: 19.72%	Recall:13.95%	Precision:54.55%	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.10  C4: 0.26 
    6    16   100	RPs/Img: 3.71	IOU: 21.69%	Recall:16.00%	Precision:61.54%	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.14  C4: 0.26 
    7    19   109	RPs/Img: 3.62	IOU: 22.57%	Recall:17.43%	Precision:65.52%	C0: 0.17  C1: 0.23  C2: -nan  C3: 0.14  C4: 0.26 
    8    19   110	RPs/Img: 3.22	IOU: 22.37%	Recall:17.27%	Precision:65.52%	C0: 0.17  C1: 0.21  C2: -nan  C3: 0.14  C4: 0.26 
    9    19   111	RPs/Img: 2.90	IOU: 22.17%	Recall:17.12%	Precision:65.52%	C0: 0.17  C1: 0.20  C2: -nan  C3: 0.14  C4: 0.26 
   10    21   119	RPs/Img: 3.00	IOU: 22.49%	Recall:17.65%	Precision:63.64%	C0: 0.29  C1: 0.22  C2: -nan  C3: 0.13  C4: 0.26 
   11    21   121	RPs/Img: 2.75	IOU: 22.12%	Recall:17.36%	Precision:63.64%	C0: 0.29  C1: 0.22  C2: -nan  C3: 0.13  C4: 0.26 
   12    24   130	RPs/Img: 2.77	IOU: 22.60%	Recall:18.46%	Precision:66.67%	C0: 0.38  C1: 0.20  C2: -nan  C3: 0.14  C4: 0.26 
   13    30   147	RPs/Img: 3.50	IOU: 24.35%	Recall:20.41%	Precision:61.22%	C0: 0.38  C1: 0.20  C2: 0.14  C3: 0.14  C4: 0.34 
   14    35   160	RPs/Img: 3.87	IOU: 26.74%	Recall:21.88%	Precision:60.34%	C0: 0.33  C1: 0.20  C2: 0.08  C3: 0.14  C4: 0.42 
   15    35   161	RPs/Img: 3.62	IOU: 26.57%	Recall:21.74%	Precision:60.34%	C0: 0.33  C1: 0.20  C2: 0.08  C3: 0.14  C4: 0.42 
   16    37   163	RPs/Img: 3.53	IOU: 27.10%	Recall:22.70%	Precision:61.67%	C0: 0.40  C1: 0.24  C2: 0.08  C3: 0.14  C4: 0.42 
   17    46   177	RPs/Img: 4.00	IOU: 29.29%	Recall:25.99%	Precision:63.89%	C0: 0.36  C1: 0.24  C2: 0.17  C3: 0.14  C4: 0.50 
   18    47   178	RPs/Img: 3.84	IOU: 29.59%	Recall:26.40%	Precision:64.38%	C0: 0.36  C1: 0.27  C2: 0.17  C3: 0.14  C4: 0.50 
   19    47   181	RPs/Img: 3.65	IOU: 29.10%	Recall:25.97%	Precision:64.38%	C0: 0.36  C1: 0.27  C2: 0.14  C3: 0.14  C4: 0.50 
   20    48   182	RPs/Img: 3.52	IOU: 29.38%	Recall:26.37%	Precision:64.86%	C0: 0.36  C1: 0.27  C2: 0.14  C3: 0.14  C4: 0.51 
   21    48   184	RPs/Img: 3.41	IOU: 29.28%	Recall:26.09%	Precision:64.00%	C0: 0.33  C1: 0.27  C2: 0.14  C3: 0.14  C4: 0.50 
