    0     1    35	RPs/Img: 1.00	IOU: 2.63%	Recall:2.86%	Precision:100.00%	RMSE:3.84 avgRMSE:3.84	C0: 1.00  C1: 0.00  C2: -nan  C3: 0.00  C4: 0.00 
    1     3    71	RPs/Img: 2.00	IOU: 4.02%	Recall:4.23%	Precision:75.00%	RMSE:3.75 avgRMSE:3.79	C0: 1.00  C1: 0.00  C2: -nan  C3: 0.02  C4: 0.00 
    2     4    72	RPs/Img: 2.33	IOU: 4.83%	Recall:5.56%	Precision:57.14%	RMSE:0.00 avgRMSE:2.53	C0: 1.00  C1: 0.10  C2: -nan  C3: 0.02  C4: 0.00 
    3     4    73	RPs/Img: 1.75	IOU: 4.76%	Recall:5.48%	Precision:57.14%	RMSE:1.00 avgRMSE:2.15	C0: 1.00  C1: 0.09  C2: -nan  C3: 0.02  C4: 0.00 
    4     5    74	RPs/Img: 1.80	IOU: 5.49%	Recall:6.76%	Precision:55.56%	RMSE:0.00 avgRMSE:1.72	C0: 1.00  C1: 0.17  C2: -nan  C3: 0.02  C4: 0.00 
    5     7    86	RPs/Img: 2.50	IOU: 7.50%	Recall:8.14%	Precision:46.67%	RMSE:2.61 avgRMSE:1.87	C0: 0.67  C1: 0.17  C2: -nan  C3: 0.06  C4: 0.00 
    6     8   100	RPs/Img: 3.29	IOU: 9.73%	Recall:8.00%	Precision:34.78%	RMSE:3.22 avgRMSE:2.06	C0: 0.50  C1: 0.17  C2: -nan  C3: 0.06  C4: 0.00 
    7    11   109	RPs/Img: 3.62	IOU: 11.17%	Recall:10.09%	Precision:37.93%	RMSE:1.70 avgRMSE:2.02	C0: 0.67  C1: 0.15  C2: -nan  C3: 0.07  C4: 0.00 
    8    11   110	RPs/Img: 3.22	IOU: 11.07%	Recall:10.00%	Precision:37.93%	RMSE:1.00 avgRMSE:1.90	C0: 0.67  C1: 0.14  C2: -nan  C3: 0.07  C4: 0.00 
    9    12   111	RPs/Img: 3.00	IOU: 11.48%	Recall:10.81%	Precision:40.00%	RMSE:0.00 avgRMSE:1.71	C0: 0.67  C1: 0.20  C2: -nan  C3: 0.07  C4: 0.00 
   10    14   119	RPs/Img: 3.18	IOU: 12.60%	Recall:11.76%	Precision:40.00%	RMSE:1.58 avgRMSE:1.70	C0: 0.71  C1: 0.22  C2: -nan  C3: 0.07  C4: 0.00 
   11    14   121	RPs/Img: 2.92	IOU: 12.39%	Recall:11.57%	Precision:40.00%	RMSE:1.41 avgRMSE:1.68	C0: 0.71  C1: 0.22  C2: -nan  C3: 0.06  C4: 0.00 
   12    16   130	RPs/Img: 2.92	IOU: 12.92%	Recall:12.31%	Precision:42.11%	RMSE:2.03 avgRMSE:1.70	C0: 0.75  C1: 0.25  C2: -nan  C3: 0.06  C4: 0.00 
   13    18   147	RPs/Img: 2.86	IOU: 12.87%	Recall:12.24%	Precision:45.00%	RMSE:2.58 avgRMSE:1.77	C0: 0.75  C1: 0.25  C2: 0.00  C3: 0.06  C4: 0.07 
   14    20   160	RPs/Img: 2.93	IOU: 13.52%	Recall:12.50%	Precision:45.45%	RMSE:1.98 avgRMSE:1.78	C0: 0.67  C1: 0.25  C2: 0.00  C3: 0.06  C4: 0.11 
   15    20   161	RPs/Img: 2.75	IOU: 13.44%	Recall:12.42%	Precision:45.45%	RMSE:1.00 avgRMSE:1.73	C0: 0.67  C1: 0.25  C2: 0.00  C3: 0.06  C4: 0.11 
   16    21   163	RPs/Img: 2.65	IOU: 13.64%	Recall:12.88%	Precision:46.67%	RMSE:0.71 avgRMSE:1.67	C0: 0.70  C1: 0.24  C2: 0.00  C3: 0.06  C4: 0.11 
   17    23   177	RPs/Img: 2.67	IOU: 13.58%	Recall:12.99%	Precision:47.92%	RMSE:1.95 avgRMSE:1.69	C0: 0.64  C1: 0.24  C2: 0.00  C3: 0.06  C4: 0.14 
   18    24   178	RPs/Img: 2.58	IOU: 13.85%	Recall:13.48%	Precision:48.98%	RMSE:0.00 avgRMSE:1.60	C0: 0.64  C1: 0.27  C2: 0.00  C3: 0.06  C4: 0.14 
   19    24   181	RPs/Img: 2.45	IOU: 13.62%	Recall:13.26%	Precision:48.98%	RMSE:1.73 avgRMSE:1.60	C0: 0.64  C1: 0.27  C2: 0.00  C3: 0.06  C4: 0.14 
   20    25   182	RPs/Img: 2.38	IOU: 13.85%	Recall:13.74%	Precision:50.00%	RMSE:0.00 avgRMSE:1.53	C0: 0.64  C1: 0.27  C2: 0.00  C3: 0.06  C4: 0.16 
   21    25   184	RPs/Img: 2.27	IOU: 13.70%	Recall:13.59%	Precision:50.00%	RMSE:1.00 avgRMSE:1.50	C0: 0.58  C1: 0.27  C2: 0.00  C3: 0.06  C4: 0.16 
   22    26   185	RPs/Img: 2.22	IOU: 14.06%	Recall:14.05%	Precision:50.98%	RMSE:0.00 avgRMSE:1.44	C0: 0.58  C1: 0.27  C2: 0.00  C3: 0.06  C4: 0.18 
   23    26   186	RPs/Img: 2.12	IOU: 13.99%	Recall:13.98%	Precision:50.98%	RMSE:1.00 avgRMSE:1.42	C0: 0.58  C1: 0.26  C2: 0.00  C3: 0.06  C4: 0.18 
   24    26   187	RPs/Img: 2.08	IOU: 14.08%	Recall:13.90%	Precision:50.00%	RMSE:1.00 avgRMSE:1.40	C0: 0.54  C1: 0.26  C2: 0.00  C3: 0.06  C4: 0.18 
   25    27   188	RPs/Img: 2.04	IOU: 14.37%	Recall:14.36%	Precision:50.94%	RMSE:0.00 avgRMSE:1.35	C0: 0.57  C1: 0.26  C2: 0.00  C3: 0.06  C4: 0.18 
   26    28   204	RPs/Img: 2.15	IOU: 14.54%	Recall:13.73%	Precision:48.28%	RMSE:2.19 avgRMSE:1.38	C0: 0.53  C1: 0.26  C2: 0.00  C3: 0.06  C4: 0.17 
   27    29   206	RPs/Img: 2.25	IOU: 14.90%	Recall:14.08%	Precision:46.03%	RMSE:0.71 avgRMSE:1.36	C0: 0.53  C1: 0.26  C2: 0.00  C3: 0.06  C4: 0.17 
   28    30   207	RPs/Img: 2.24	IOU: 15.12%	Recall:14.49%	Precision:46.15%	RMSE:0.00 avgRMSE:1.31	C0: 0.53  C1: 0.29  C2: 0.00  C3: 0.06  C4: 0.17 
   29    31   218	RPs/Img: 2.30	IOU: 15.09%	Recall:14.22%	Precision:44.93%	RMSE:1.81 avgRMSE:1.33	C0: 0.53  C1: 0.28  C2: 0.00  C3: 0.07  C4: 0.16 
   30    33   228	RPs/Img: 2.39	IOU: 15.83%	Recall:14.47%	Precision:44.59%	RMSE:1.34 avgRMSE:1.33	C0: 0.50  C1: 0.28  C2: 0.00  C3: 0.07  C4: 0.18 
   31    35   244	RPs/Img: 2.50	IOU: 16.02%	Recall:14.34%	Precision:43.75%	RMSE:1.77 avgRMSE:1.34	C0: 0.47  C1: 0.26  C2: 0.00  C3: 0.06  C4: 0.19 
   32    36   245	RPs/Img: 2.48	IOU: 16.23%	Recall:14.69%	Precision:43.90%	RMSE:0.00 avgRMSE:1.30	C0: 0.47  C1: 0.29  C2: 0.00  C3: 0.06  C4: 0.19 
   33    36   247	RPs/Img: 2.50	IOU: 16.33%	Recall:14.57%	Precision:42.35%	RMSE:1.00 avgRMSE:1.29	C0: 0.45  C1: 0.28  C2: 0.00  C3: 0.06  C4: 0.19 
   34    36   248	RPs/Img: 2.46	IOU: 16.42%	Recall:14.52%	Precision:41.86%	RMSE:1.00 avgRMSE:1.28	C0: 0.45  C1: 0.27  C2: 0.00  C3: 0.06  C4: 0.19 
   35    36   250	RPs/Img: 2.39	IOU: 16.29%	Recall:14.40%	Precision:41.86%	RMSE:0.71 avgRMSE:1.27	C0: 0.45  C1: 0.27  C2: 0.00  C3: 0.06  C4: 0.19 
   36    36   251	RPs/Img: 2.32	IOU: 16.22%	Recall:14.34%	Precision:41.86%	RMSE:1.00 avgRMSE:1.26	C0: 0.45  C1: 0.27  C2: 0.00  C3: 0.06  C4: 0.19 
   37    37   253	RPs/Img: 2.29	IOU: 16.36%	Recall:14.62%	Precision:42.53%	RMSE:0.00 avgRMSE:1.23	C0: 0.45  C1: 0.29  C2: 0.00  C3: 0.06  C4: 0.19 
   38    38   254	RPs/Img: 2.26	IOU: 16.52%	Recall:14.96%	Precision:43.18%	RMSE:0.00 avgRMSE:1.20	C0: 0.45  C1: 0.31  C2: 0.00  C3: 0.06  C4: 0.19 
   39    38   257	RPs/Img: 2.28	IOU: 16.86%	Recall:14.79%	Precision:41.76%	RMSE:1.73 avgRMSE:1.21	C0: 0.45  C1: 0.29  C2: 0.00  C3: 0.06  C4: 0.19 
   40    39   258	RPs/Img: 2.24	IOU: 17.02%	Recall:15.12%	Precision:42.39%	RMSE:0.00 avgRMSE:1.18	C0: 0.45  C1: 0.31  C2: 0.00  C3: 0.06  C4: 0.19 
   41    39   260	RPs/Img: 2.24	IOU: 16.97%	Recall:15.00%	Precision:41.49%	RMSE:1.41 avgRMSE:1.18	C0: 0.45  C1: 0.29  C2: 0.00  C3: 0.06  C4: 0.19 
   42    39   261	RPs/Img: 2.21	IOU: 16.90%	Recall:14.94%	Precision:41.05%	RMSE:1.00 avgRMSE:1.18	C0: 0.43  C1: 0.29  C2: 0.00  C3: 0.06  C4: 0.19 
   43    39   262	RPs/Img: 2.16	IOU: 16.84%	Recall:14.89%	Precision:41.05%	RMSE:1.00 avgRMSE:1.18	C0: 0.43  C1: 0.28  C2: 0.00  C3: 0.06  C4: 0.19 
   44    39   263	RPs/Img: 2.11	IOU: 16.77%	Recall:14.83%	Precision:41.05%	RMSE:1.00 avgRMSE:1.17	C0: 0.41  C1: 0.28  C2: 0.00  C3: 0.06  C4: 0.19 
