    0     6    11	RPs/Img: 14.00	IOU: 54.60%	Recall:54.55%	Precision:42.86%	C0: 0.00  C1: -nan  C2: 0.00  C3: -nan  C4: 0.86 
   33    81   173	RPs/Img: 5.85	IOU: 45.26%	Recall:46.82%	Precision:40.70%	C0: 0.33  C1: 0.33  C2: 0.13  C3: 1.00  C4: 0.81 
   34    81   174	RPs/Img: 5.77	IOU: 45.26%	Recall:46.55%	Precision:40.10%	C0: 0.32  C1: 0.33  C2: 0.13  C3: 1.00  C4: 0.81 
   35    82   175	RPs/Img: 5.67	IOU: 45.42%	Recall:46.86%	Precision:40.20%	C0: 0.32  C1: 0.50  C2: 0.13  C3: 1.00  C4: 0.81 
   36    82   176	RPs/Img: 5.54	IOU: 45.38%	Recall:46.59%	Precision:40.00%	C0: 0.30  C1: 0.50  C2: 0.13  C3: 1.00  C4: 0.81 
   37    83   178	RPs/Img: 5.47	IOU: 45.43%	Recall:46.63%	Precision:39.90%	C0: 0.29  C1: 0.50  C2: 0.13  C3: 1.00  C4: 0.81 
   38    84   179	RPs/Img: 5.36	IOU: 45.64%	Recall:46.93%	Precision:40.19%	C0: 0.29  C1: 0.50  C2: 0.13  C3: 1.00  C4: 0.81 
   39    84   180	RPs/Img: 5.25	IOU: 45.51%	Recall:46.67%	Precision:40.00%	C0: 0.29  C1: 0.40  C2: 0.13  C3: 1.00  C4: 0.81 
   40    86   182	RPs/Img: 5.20	IOU: 45.67%	Recall:47.25%	Precision:40.38%	C0: 0.32  C1: 0.40  C2: 0.13  C3: 1.00  C4: 0.81 
   41    87   183	RPs/Img: 5.10	IOU: 45.75%	Recall:47.54%	Precision:40.65%	C0: 0.35  C1: 0.40  C2: 0.13  C3: 1.00  C4: 0.81 
   42    91   187	RPs/Img: 5.16	IOU: 46.30%	Recall:48.66%	Precision:40.99%	C0: 0.37  C1: 0.40  C2: 0.13  C3: 1.00  C4: 0.82 
   43    94   190	RPs/Img: 5.20	IOU: 46.75%	Recall:49.47%	Precision:41.05%	C0: 0.37  C1: 0.40  C2: 0.13  C3: 1.00  C4: 0.83 
   44    97   194	RPs/Img: 5.29	IOU: 47.03%	Recall:50.00%	Precision:40.76%	C0: 0.37  C1: 0.40  C2: 0.13  C3: 1.00  C4: 0.82 
   45    98   195	RPs/Img: 5.20	IOU: 47.23%	Recall:50.26%	Precision:41.00%	C0: 0.39  C1: 0.40  C2: 0.13  C3: 1.00  C4: 0.82 
   46   106   204	RPs/Img: 5.36	IOU: 48.35%	Recall:51.96%	Precision:42.06%	C0: 0.39  C1: 0.40  C2: 0.13  C3: 0.89  C4: 0.82 
   47   113   212	RPs/Img: 5.44	IOU: 49.20%	Recall:53.30%	Precision:43.30%	C0: 0.41  C1: 0.40  C2: 0.13  C3: 0.88  C4: 0.82 
   48   114   213	RPs/Img: 5.39	IOU: 49.37%	Recall:53.52%	Precision:43.18%	C0: 0.43  C1: 0.40  C2: 0.13  C3: 0.88  C4: 0.82 
   49   115   214	RPs/Img: 5.30	IOU: 49.49%	Recall:53.74%	Precision:43.40%	C0: 0.45  C1: 0.40  C2: 0.13  C3: 0.88  C4: 0.82 
   50   116   215	RPs/Img: 5.22	IOU: 49.69%	Recall:53.95%	Precision:43.61%	C0: 0.45  C1: 0.50  C2: 0.13  C3: 0.88  C4: 0.82 
   51   117   216	RPs/Img: 5.13	IOU: 49.80%	Recall:54.17%	Precision:43.82%	C0: 0.47  C1: 0.50  C2: 0.13  C3: 0.88  C4: 0.82 
   52   122   222	RPs/Img: 5.17	IOU: 50.00%	Recall:54.95%	Precision:44.53%	C0: 0.47  C1: 0.62  C2: 0.13  C3: 0.85  C4: 0.82 
   53   126   226	RPs/Img: 5.20	IOU: 50.63%	Recall:55.75%	Precision:44.84%	C0: 0.47  C1: 0.73  C2: 0.13  C3: 0.86  C4: 0.82 
   54   138   265	RPs/Img: 5.42	IOU: 48.43%	Recall:52.08%	Precision:46.31%	C0: 0.47  C1: 0.75  C2: 0.13  C3: 0.45  C4: 0.83 
   55   145   275	RPs/Img: 5.52	IOU: 48.68%	Recall:52.73%	Precision:46.93%	C0: 0.50  C1: 0.75  C2: 0.13  C3: 0.48  C4: 0.83 
   56   166   307	RPs/Img: 6.00	IOU: 49.33%	Recall:54.07%	Precision:48.54%	C0: 0.51  C1: 0.79  C2: 0.13  C3: 0.49  C4: 0.83 
   57   166   308	RPs/Img: 5.90	IOU: 49.17%	Recall:53.90%	Precision:48.54%	C0: 0.51  C1: 0.79  C2: 0.13  C3: 0.49  C4: 0.83 
   58   190   341	RPs/Img: 6.47	IOU: 49.46%	Recall:55.72%	Precision:49.74%	C0: 0.53  C1: 0.80  C2: 0.13  C3: 0.52  C4: 0.85 
   59   193   345	RPs/Img: 6.42	IOU: 49.70%	Recall:55.94%	Precision:50.13%	C0: 0.54  C1: 0.80  C2: 0.14  C3: 0.52  C4: 0.85 
   60   196   358	RPs/Img: 6.43	IOU: 48.68%	Recall:54.75%	Precision:50.00%	C0: 0.54  C1: 0.81  C2: 0.14  C3: 0.48  C4: 0.85 
   61   206   373	RPs/Img: 6.61	IOU: 48.80%	Recall:55.23%	Precision:50.24%	C0: 0.54  C1: 0.83  C2: 0.14  C3: 0.50  C4: 0.85 
   62   206   374	RPs/Img: 6.54	IOU: 48.67%	Recall:55.08%	Precision:50.00%	C0: 0.54  C1: 0.79  C2: 0.14  C3: 0.50  C4: 0.85 
   63   207   388	RPs/Img: 6.45	IOU: 47.08%	Recall:53.35%	Precision:50.12%	C0: 0.54  C1: 0.80  C2: 0.14  C3: 0.46  C4: 0.83 
   64   207   392	RPs/Img: 6.35	IOU: 46.60%	Recall:52.81%	Precision:50.12%	C0: 0.54  C1: 0.76  C2: 0.14  C3: 0.46  C4: 0.82 
   65   208   393	RPs/Img: 6.27	IOU: 46.66%	Recall:52.93%	Precision:50.24%	C0: 0.54  C1: 0.77  C2: 0.14  C3: 0.46  C4: 0.82 
   66   209   394	RPs/Img: 6.19	IOU: 46.77%	Recall:53.05%	Precision:50.36%	C0: 0.54  C1: 0.78  C2: 0.14  C3: 0.46  C4: 0.82 
   67   209   395	RPs/Img: 6.10	IOU: 46.65%	Recall:52.91%	Precision:50.36%	C0: 0.54  C1: 0.75  C2: 0.14  C3: 0.46  C4: 0.82 
   68   216   407	RPs/Img: 6.12	IOU: 46.54%	Recall:53.07%	Precision:51.18%	C0: 0.54  C1: 0.75  C2: 0.14  C3: 0.46  C4: 0.82 
   69   219   414	RPs/Img: 6.11	IOU: 46.52%	Recall:52.90%	Precision:51.17%	C0: 0.53  C1: 0.75  C2: 0.15  C3: 0.46  C4: 0.83 
   70   240   445	RPs/Img: 6.38	IOU: 47.16%	Recall:53.93%	Precision:52.98%	C0: 0.54  C1: 0.75  C2: 0.19  C3: 0.45  C4: 0.84 
   71   253   473	RPs/Img: 6.49	IOU: 46.73%	Recall:53.49%	Precision:54.18%	C0: 0.54  C1: 0.75  C2: 0.18  C3: 0.46  C4: 0.85 
   72   265   496	RPs/Img: 6.58	IOU: 46.87%	Recall:53.43%	Precision:55.21%	C0: 0.54  C1: 0.75  C2: 0.17  C3: 0.47  C4: 0.85 
   73   276   513	RPs/Img: 6.66	IOU: 47.21%	Recall:53.80%	Precision:55.98%	C0: 0.56  C1: 0.75  C2: 0.17  C3: 0.46  C4: 0.85 
   74   281   518	RPs/Img: 6.65	IOU: 47.48%	Recall:54.25%	Precision:56.31%	C0: 0.57  C1: 0.75  C2: 0.17  C3: 0.47  C4: 0.85 
   75   283   521	RPs/Img: 6.61	IOU: 47.47%	Recall:54.32%	Precision:56.37%	C0: 0.57  C1: 0.75  C2: 0.18  C3: 0.47  C4: 0.85 
   76   297   544	RPs/Img: 6.78	IOU: 47.65%	Recall:54.60%	Precision:56.90%	C0: 0.57  C1: 0.75  C2: 0.20  C3: 0.48  C4: 0.85 
   77   307   561	RPs/Img: 6.83	IOU: 47.86%	Recall:54.72%	Precision:57.60%	C0: 0.58  C1: 0.75  C2: 0.20  C3: 0.48  C4: 0.86 
   78   321   581	RPs/Img: 6.99	IOU: 48.16%	Recall:55.25%	Precision:58.15%	C0: 0.59  C1: 0.75  C2: 0.21  C3: 0.50  C4: 0.86 
   79   324   585	RPs/Img: 6.99	IOU: 48.26%	Recall:55.38%	Precision:57.96%	C0: 0.60  C1: 0.75  C2: 0.21  C3: 0.50  C4: 0.85 
   80   330   602	RPs/Img: 7.01	IOU: 48.17%	Recall:54.82%	Precision:58.10%	C0: 0.60  C1: 0.75  C2: 0.20  C3: 0.50  C4: 0.84 
   81   332   606	RPs/Img: 6.95	IOU: 48.11%	Recall:54.79%	Precision:58.25%	C0: 0.59  C1: 0.75  C2: 0.20  C3: 0.50  C4: 0.84 
   82   333   607	RPs/Img: 6.90	IOU: 48.15%	Recall:54.86%	Precision:58.12%	C0: 0.59  C1: 0.76  C2: 0.20  C3: 0.50  C4: 0.84 
   83   337   616	RPs/Img: 6.87	IOU: 48.00%	Recall:54.71%	Precision:58.41%	C0: 0.60  C1: 0.76  C2: 0.19  C3: 0.50  C4: 0.84 
   84   347   635	RPs/Img: 6.89	IOU: 47.97%	Recall:54.65%	Precision:59.22%	C0: 0.60  C1: 0.76  C2: 0.19  C3: 0.51  C4: 0.84 
   85   348   636	RPs/Img: 6.83	IOU: 48.04%	Recall:54.72%	Precision:59.28%	C0: 0.60  C1: 0.77  C2: 0.19  C3: 0.51  C4: 0.84 
   86   350   639	RPs/Img: 6.77	IOU: 48.09%	Recall:54.77%	Precision:59.42%	C0: 0.60  C1: 0.77  C2: 0.19  C3: 0.51  C4: 0.84 
   87   352   641	RPs/Img: 6.75	IOU: 48.16%	Recall:54.91%	Precision:59.26%	C0: 0.60  C1: 0.77  C2: 0.19  C3: 0.51  C4: 0.84 
   88   353   642	RPs/Img: 6.73	IOU: 48.20%	Recall:54.98%	Precision:58.93%	C0: 0.60  C1: 0.78  C2: 0.19  C3: 0.51  C4: 0.84 
   89   364   659	RPs/Img: 6.87	IOU: 48.59%	Recall:55.24%	Precision:58.90%	C0: 0.60  C1: 0.78  C2: 0.19  C3: 0.51  C4: 0.84 
   90   372   670	RPs/Img: 6.89	IOU: 48.84%	Recall:55.52%	Precision:59.33%	C0: 0.61  C1: 0.79  C2: 0.19  C3: 0.51  C4: 0.84 
   91   387   689	RPs/Img: 7.02	IOU: 49.25%	Recall:56.17%	Precision:59.91%	C0: 0.62  C1: 0.79  C2: 0.19  C3: 0.52  C4: 0.84 
   92   391   696	RPs/Img: 7.02	IOU: 49.33%	Recall:56.18%	Precision:59.88%	C0: 0.62  C1: 0.79  C2: 0.19  C3: 0.52  C4: 0.84 
   93   398   707	RPs/Img: 7.09	IOU: 49.49%	Recall:56.29%	Precision:59.76%	C0: 0.60  C1: 0.79  C2: 0.19  C3: 0.52  C4: 0.85 
   94   405   722	RPs/Img: 7.12	IOU: 49.49%	Recall:56.09%	Precision:59.91%	C0: 0.61  C1: 0.79  C2: 0.19  C3: 0.52  C4: 0.84 
   95   415   734	RPs/Img: 7.18	IOU: 49.68%	Recall:56.54%	Precision:60.23%	C0: 0.62  C1: 0.79  C2: 0.19  C3: 0.53  C4: 0.84 
   96   419   742	RPs/Img: 7.16	IOU: 49.60%	Recall:56.47%	Precision:60.29%	C0: 0.62  C1: 0.79  C2: 0.18  C3: 0.53  C4: 0.85 
   97   437   767	RPs/Img: 7.33	IOU: 49.95%	Recall:56.98%	Precision:60.86%	C0: 0.62  C1: 0.79  C2: 0.18  C3: 0.54  C4: 0.84 
   98   438   768	RPs/Img: 7.27	IOU: 50.00%	Recall:57.03%	Precision:60.83%	C0: 0.62  C1: 0.79  C2: 0.18  C3: 0.54  C4: 0.84 
   99   438   771	RPs/Img: 7.29	IOU: 49.90%	Recall:56.81%	Precision:60.08%	C0: 0.61  C1: 0.79  C2: 0.18  C3: 0.53  C4: 0.84 
  100   440   775	RPs/Img: 7.25	IOU: 49.92%	Recall:56.77%	Precision:60.11%	C0: 0.61  C1: 0.79  C2: 0.18  C3: 0.53  C4: 0.84 
  101   446   782	RPs/Img: 7.27	IOU: 50.10%	Recall:57.03%	Precision:60.11%	C0: 0.61  C1: 0.79  C2: 0.18  C3: 0.54  C4: 0.85 
  102   448   784	RPs/Img: 7.23	IOU: 50.14%	Recall:57.14%	Precision:60.13%	C0: 0.62  C1: 0.79  C2: 0.18  C3: 0.54  C4: 0.85 
  103   461   800	RPs/Img: 7.34	IOU: 50.47%	Recall:57.62%	Precision:60.42%	C0: 0.62  C1: 0.79  C2: 0.18  C3: 0.54  C4: 0.85 
  104   469   810	RPs/Img: 7.37	IOU: 50.66%	Recall:57.90%	Precision:60.59%	C0: 0.62  C1: 0.79  C2: 0.18  C3: 0.54  C4: 0.85 
  105   474   815	RPs/Img: 7.41	IOU: 50.75%	Recall:58.16%	Precision:60.38%	C0: 0.62  C1: 0.81  C2: 0.18  C3: 0.55  C4: 0.85 
  106   478   821	RPs/Img: 7.39	IOU: 50.82%	Recall:58.22%	Precision:60.43%	C0: 0.63  C1: 0.81  C2: 0.18  C3: 0.55  C4: 0.85 
  107   479   823	RPs/Img: 7.33	IOU: 50.83%	Recall:58.20%	Precision:60.48%	C0: 0.63  C1: 0.81  C2: 0.18  C3: 0.55  C4: 0.85 
  108   481   828	RPs/Img: 7.30	IOU: 50.73%	Recall:58.09%	Precision:60.43%	C0: 0.63  C1: 0.81  C2: 0.18  C3: 0.55  C4: 0.85 
  109   482   829	RPs/Img: 7.25	IOU: 50.77%	Recall:58.14%	Precision:60.48%	C0: 0.63  C1: 0.81  C2: 0.18  C3: 0.55  C4: 0.85 
  110   483   830	RPs/Img: 7.19	IOU: 50.81%	Recall:58.19%	Precision:60.53%	C0: 0.64  C1: 0.81  C2: 0.18  C3: 0.55  C4: 0.85 
  111   487   834	RPs/Img: 7.21	IOU: 50.90%	Recall:58.39%	Precision:60.35%	C0: 0.64  C1: 0.83  C2: 0.18  C3: 0.55  C4: 0.85 
  112   489   836	RPs/Img: 7.19	IOU: 50.97%	Recall:58.49%	Precision:60.15%	C0: 0.64  C1: 0.83  C2: 0.18  C3: 0.55  C4: 0.85 
  113   490   839	RPs/Img: 7.17	IOU: 50.94%	Recall:58.40%	Precision:59.98%	C0: 0.63  C1: 0.83  C2: 0.18  C3: 0.55  C4: 0.85 
  114   498   867	RPs/Img: 7.22	IOU: 50.29%	Recall:57.44%	Precision:60.00%	C0: 0.62  C1: 0.83  C2: 0.17  C3: 0.55  C4: 0.82 
  115   511   897	RPs/Img: 7.29	IOU: 49.98%	Recall:56.97%	Precision:60.40%	C0: 0.62  C1: 0.83  C2: 0.17  C3: 0.55  C4: 0.81 
  116   519   928	RPs/Img: 7.33	IOU: 49.46%	Recall:55.93%	Precision:60.49%	C0: 0.63  C1: 0.83  C2: 0.16  C3: 0.55  C4: 0.79 
  117   534   950	RPs/Img: 7.41	IOU: 49.46%	Recall:56.21%	Precision:61.10%	C0: 0.63  C1: 0.83  C2: 0.17  C3: 0.55  C4: 0.79 
  118   543   970	RPs/Img: 7.46	IOU: 49.46%	Recall:55.98%	Precision:61.15%	C0: 0.63  C1: 0.83  C2: 0.18  C3: 0.54  C4: 0.79 
  119   550  1005	RPs/Img: 7.45	IOU: 48.46%	Recall:54.73%	Precision:61.52%	C0: 0.62  C1: 0.83  C2: 0.18  C3: 0.54  C4: 0.76 
  120   555  1042	RPs/Img: 7.43	IOU: 47.21%	Recall:53.26%	Precision:61.74%	C0: 0.62  C1: 0.83  C2: 0.18  C3: 0.54  C4: 0.73 
  121   561  1056	RPs/Img: 7.48	IOU: 47.05%	Recall:53.12%	Precision:61.45%	C0: 0.63  C1: 0.83  C2: 0.18  C3: 0.53  C4: 0.72 
  122   578  1097	RPs/Img: 7.58	IOU: 46.79%	Recall:52.69%	Precision:62.02%	C0: 0.62  C1: 0.83  C2: 0.18  C3: 0.53  C4: 0.71 
  123   596  1126	RPs/Img: 7.69	IOU: 47.00%	Recall:52.93%	Precision:62.47%	C0: 0.63  C1: 0.81  C2: 0.18  C3: 0.52  C4: 0.71 
  124   617  1177	RPs/Img: 7.85	IOU: 46.80%	Recall:52.42%	Precision:62.90%	C0: 0.64  C1: 0.81  C2: 0.19  C3: 0.52  C4: 0.70 
  125   633  1206	RPs/Img: 7.94	IOU: 46.92%	Recall:52.49%	Precision:63.30%	C0: 0.63  C1: 0.81  C2: 0.20  C3: 0.52  C4: 0.70 
  126   653  1246	RPs/Img: 8.13	IOU: 47.01%	Recall:52.41%	Precision:63.21%	C0: 0.63  C1: 0.81  C2: 0.20  C3: 0.52  C4: 0.70 
  127   662  1269	RPs/Img: 8.20	IOU: 46.95%	Recall:52.17%	Precision:63.05%	C0: 0.62  C1: 0.81  C2: 0.20  C3: 0.52  C4: 0.69 
  128   671  1300	RPs/Img: 8.22	IOU: 46.53%	Recall:51.62%	Precision:63.30%	C0: 0.62  C1: 0.81  C2: 0.19  C3: 0.52  C4: 0.68 
  129   681  1325	RPs/Img: 8.25	IOU: 46.51%	Recall:51.40%	Precision:63.47%	C0: 0.62  C1: 0.81  C2: 0.19  C3: 0.52  C4: 0.68 
  130   688  1336	RPs/Img: 8.31	IOU: 46.53%	Recall:51.50%	Precision:63.24%	C0: 0.62  C1: 0.81  C2: 0.19  C3: 0.52  C4: 0.68 
  131   711  1374	RPs/Img: 8.52	IOU: 46.63%	Recall:51.75%	Precision:63.26%	C0: 0.62  C1: 0.81  C2: 0.20  C3: 0.51  C4: 0.69 
  132   729  1405	RPs/Img: 8.65	IOU: 46.76%	Recall:51.89%	Precision:63.34%	C0: 0.62  C1: 0.81  C2: 0.21  C3: 0.52  C4: 0.69 
  133   753  1441	RPs/Img: 8.86	IOU: 46.97%	Recall:52.26%	Precision:63.44%	C0: 0.62  C1: 0.81  C2: 0.22  C3: 0.52  C4: 0.69 
  134   760  1474	RPs/Img: 8.85	IOU: 46.42%	Recall:51.56%	Precision:63.60%	C0: 0.63  C1: 0.81  C2: 0.22  C3: 0.51  C4: 0.68 
  135   778  1503	RPs/Img: 8.97	IOU: 46.60%	Recall:51.76%	Precision:63.77%	C0: 0.64  C1: 0.81  C2: 0.23  C3: 0.51  C4: 0.68 
  136   792  1534	RPs/Img: 9.12	IOU: 46.63%	Recall:51.63%	Precision:63.41%	C0: 0.64  C1: 0.81  C2: 0.23  C3: 0.51  C4: 0.67 
  137   801  1549	RPs/Img: 9.14	IOU: 46.61%	Recall:51.71%	Precision:63.52%	C0: 0.63  C1: 0.81  C2: 0.23  C3: 0.51  C4: 0.68 
  138   814  1585	RPs/Img: 9.19	IOU: 46.35%	Recall:51.36%	Precision:63.74%	C0: 0.64  C1: 0.81  C2: 0.23  C3: 0.50  C4: 0.67 
  139   816  1589	RPs/Img: 9.14	IOU: 46.34%	Recall:51.35%	Precision:63.75%	C0: 0.64  C1: 0.77  C2: 0.23  C3: 0.50  C4: 0.67 
  140   817  1590	RPs/Img: 9.09	IOU: 46.36%	Recall:51.38%	Precision:63.78%	C0: 0.64  C1: 0.78  C2: 0.23  C3: 0.50  C4: 0.67 
  141   818  1591	RPs/Img: 9.04	IOU: 46.38%	Recall:51.41%	Precision:63.76%	C0: 0.64  C1: 0.79  C2: 0.23  C3: 0.50  C4: 0.67 
  142   819  1592	RPs/Img: 8.98	IOU: 46.40%	Recall:51.44%	Precision:63.79%	C0: 0.64  C1: 0.79  C2: 0.23  C3: 0.50  C4: 0.67 
  143   820  1593	RPs/Img: 8.93	IOU: 46.42%	Recall:51.48%	Precision:63.76%	C0: 0.64  C1: 0.79  C2: 0.23  C3: 0.50  C4: 0.67 
  144   824  1600	RPs/Img: 8.90	IOU: 46.41%	Recall:51.50%	Precision:63.88%	C0: 0.64  C1: 0.79  C2: 0.23  C3: 0.50  C4: 0.67 
  145   842  1645	RPs/Img: 8.98	IOU: 46.37%	Recall:51.19%	Precision:64.23%	C0: 0.63  C1: 0.79  C2: 0.23  C3: 0.49  C4: 0.67 
  146   847  1658	RPs/Img: 8.97	IOU: 46.29%	Recall:51.09%	Precision:64.26%	C0: 0.63  C1: 0.79  C2: 0.23  C3: 0.49  C4: 0.66 
  147   875  1695	RPs/Img: 9.18	IOU: 46.59%	Recall:51.62%	Precision:64.43%	C0: 0.63  C1: 0.79  C2: 0.25  C3: 0.49  C4: 0.67 
  148   876  1697	RPs/Img: 9.13	IOU: 46.61%	Recall:51.62%	Precision:64.36%	C0: 0.63  C1: 0.80  C2: 0.25  C3: 0.49  C4: 0.67 
  149   877  1699	RPs/Img: 9.09	IOU: 46.61%	Recall:51.62%	Precision:64.30%	C0: 0.63  C1: 0.78  C2: 0.25  C3: 0.49  C4: 0.67 
  150   878  1702	RPs/Img: 9.04	IOU: 46.57%	Recall:51.59%	Precision:64.32%	C0: 0.64  C1: 0.78  C2: 0.25  C3: 0.49  C4: 0.67 
  151   889  1728	RPs/Img: 9.09	IOU: 46.50%	Recall:51.45%	Precision:64.33%	C0: 0.64  C1: 0.78  C2: 0.25  C3: 0.49  C4: 0.66 
  152   918  1769	RPs/Img: 9.26	IOU: 46.74%	Recall:51.89%	Precision:64.78%	C0: 0.64  C1: 0.78  C2: 0.25  C3: 0.50  C4: 0.67 
  153   945  1806	RPs/Img: 9.40	IOU: 47.04%	Recall:52.33%	Precision:65.31%	C0: 0.64  C1: 0.78  C2: 0.25  C3: 0.51  C4: 0.67 
  154   965  1831	RPs/Img: 9.48	IOU: 47.29%	Recall:52.70%	Precision:65.69%	C0: 0.63  C1: 0.78  C2: 0.25  C3: 0.51  C4: 0.67 
  155   979  1847	RPs/Img: 9.50	IOU: 47.44%	Recall:53.00%	Precision:66.06%	C0: 0.64  C1: 0.78  C2: 0.25  C3: 0.52  C4: 0.68 
  156   992  1872	RPs/Img: 9.54	IOU: 47.50%	Recall:52.99%	Precision:66.22%	C0: 0.64  C1: 0.78  C2: 0.25  C3: 0.51  C4: 0.68 
  157  1005  1886	RPs/Img: 9.58	IOU: 47.66%	Recall:53.29%	Precision:66.42%	C0: 0.64  C1: 0.78  C2: 0.25  C3: 0.52  C4: 0.68 
