    0     0    35	RPs/Img: 0.00	IOU: 0.00%	Recall:0.00%	Precision:-nan%	RMSE:3.84 avgRMSE:3.84	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.00  C4: 0.00 
   14    11   160	RPs/Img: 1.33	IOU: 7.07%	Recall:6.88%	Precision:55.00%	RMSE:1.98 avgRMSE:1.92	C0: 0.22  C1: 0.20  C2: 0.00  C3: 0.02  C4: 0.08 
   15    11   161	RPs/Img: 1.25	IOU: 7.03%	Recall:6.83%	Precision:55.00%	RMSE:1.00 avgRMSE:1.86	C0: 0.22  C1: 0.20  C2: 0.00  C3: 0.02  C4: 0.08 
   16    12   163	RPs/Img: 1.24	IOU: 7.33%	Recall:7.36%	Precision:57.14%	RMSE:0.71 avgRMSE:1.79	C0: 0.30  C1: 0.19  C2: 0.00  C3: 0.02  C4: 0.08 
   17    14   177	RPs/Img: 1.28	IOU: 7.85%	Recall:7.91%	Precision:60.87%	RMSE:1.95 avgRMSE:1.80	C0: 0.27  C1: 0.19  C2: 0.00  C3: 0.02  C4: 0.12 
   18    15   178	RPs/Img: 1.26	IOU: 8.15%	Recall:8.43%	Precision:62.50%	RMSE:0.00 avgRMSE:1.71	C0: 0.27  C1: 0.23  C2: 0.00  C3: 0.02  C4: 0.12 
   19    15   181	RPs/Img: 1.20	IOU: 8.02%	Recall:8.29%	Precision:62.50%	RMSE:1.73 avgRMSE:1.71	C0: 0.27  C1: 0.23  C2: 0.00  C3: 0.02  C4: 0.12 
   20    16   182	RPs/Img: 1.19	IOU: 8.37%	Recall:8.79%	Precision:64.00%	RMSE:0.00 avgRMSE:1.63	C0: 0.27  C1: 0.23  C2: 0.00  C3: 0.02  C4: 0.14 
   21    16   184	RPs/Img: 1.14	IOU: 8.28%	Recall:8.70%	Precision:64.00%	RMSE:1.00 avgRMSE:1.60	C0: 0.25  C1: 0.23  C2: 0.00  C3: 0.02  C4: 0.14 
   22    17   185	RPs/Img: 1.13	IOU: 8.57%	Recall:9.19%	Precision:65.38%	RMSE:0.00 avgRMSE:1.53	C0: 0.25  C1: 0.23  C2: 0.00  C3: 0.02  C4: 0.16 
   23    17   186	RPs/Img: 1.08	IOU: 8.53%	Recall:9.14%	Precision:65.38%	RMSE:1.00 avgRMSE:1.51	C0: 0.25  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.16 
   24    18   187	RPs/Img: 1.12	IOU: 8.84%	Recall:9.63%	Precision:64.29%	RMSE:0.00 avgRMSE:1.45	C0: 0.31  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.16 
   25    18   188	RPs/Img: 1.08	IOU: 8.79%	Recall:9.57%	Precision:64.29%	RMSE:1.00 avgRMSE:1.43	C0: 0.29  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.16 
   26    18   204	RPs/Img: 1.11	IOU: 8.39%	Recall:8.82%	Precision:60.00%	RMSE:2.37 avgRMSE:1.46	C0: 0.27  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.13 
   27    19   206	RPs/Img: 1.14	IOU: 8.71%	Recall:9.22%	Precision:59.38%	RMSE:0.71 avgRMSE:1.44	C0: 0.29  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.13 
   28    20   207	RPs/Img: 1.14	IOU: 8.96%	Recall:9.66%	Precision:60.61%	RMSE:0.00 avgRMSE:1.39	C0: 0.29  C1: 0.25  C2: 0.00  C3: 0.02  C4: 0.13 
   29    21   218	RPs/Img: 1.23	IOU: 9.12%	Recall:9.63%	Precision:56.76%	RMSE:1.81 avgRMSE:1.40	C0: 0.29  C1: 0.24  C2: 0.00  C3: 0.03  C4: 0.12 
   30    25   228	RPs/Img: 1.42	IOU: 10.49%	Recall:10.96%	Precision:56.82%	RMSE:1.18 avgRMSE:1.39	C0: 0.28  C1: 0.24  C2: 0.00  C3: 0.03  C4: 0.18 
   31    26   244	RPs/Img: 1.47	IOU: 10.22%	Recall:10.66%	Precision:55.32%	RMSE:1.95 avgRMSE:1.41	C0: 0.26  C1: 0.22  C2: 0.00  C3: 0.03  C4: 0.18 
   32    27   245	RPs/Img: 1.52	IOU: 10.41%	Recall:11.02%	Precision:54.00%	RMSE:0.00 avgRMSE:1.37	C0: 0.26  C1: 0.25  C2: 0.00  C3: 0.03  C4: 0.18 
   33    27   247	RPs/Img: 1.50	IOU: 10.51%	Recall:10.93%	Precision:52.94%	RMSE:1.00 avgRMSE:1.36	C0: 0.25  C1: 0.24  C2: 0.00  C3: 0.03  C4: 0.18 
   34    27   248	RPs/Img: 1.46	IOU: 10.46%	Recall:10.89%	Precision:52.94%	RMSE:1.00 avgRMSE:1.35	C0: 0.25  C1: 0.23  C2: 0.00  C3: 0.03  C4: 0.18 
   35    27   250	RPs/Img: 1.42	IOU: 10.38%	Recall:10.80%	Precision:52.94%	RMSE:0.71 avgRMSE:1.33	C0: 0.25  C1: 0.23  C2: 0.00  C3: 0.03  C4: 0.18 
   36    27   251	RPs/Img: 1.38	IOU: 10.34%	Recall:10.76%	Precision:52.94%	RMSE:1.00 avgRMSE:1.32	C0: 0.25  C1: 0.23  C2: 0.00  C3: 0.03  C4: 0.18 
   37    27   253	RPs/Img: 1.34	IOU: 10.26%	Recall:10.67%	Precision:52.94%	RMSE:0.71 avgRMSE:1.30	C0: 0.25  C1: 0.23  C2: 0.00  C3: 0.03  C4: 0.18 
   38    27   254	RPs/Img: 1.31	IOU: 10.22%	Recall:10.63%	Precision:52.94%	RMSE:1.00 avgRMSE:1.30	C0: 0.25  C1: 0.22  C2: 0.00  C3: 0.03  C4: 0.18 
   39    27   257	RPs/Img: 1.33	IOU: 10.42%	Recall:10.51%	Precision:50.94%	RMSE:1.73 avgRMSE:1.31	C0: 0.25  C1: 0.20  C2: 0.00  C3: 0.03  C4: 0.18 
   40    27   258	RPs/Img: 1.29	IOU: 10.38%	Recall:10.47%	Precision:50.94%	RMSE:1.00 avgRMSE:1.30	C0: 0.25  C1: 0.19  C2: 0.00  C3: 0.03  C4: 0.18 
   41    27   260	RPs/Img: 1.26	IOU: 10.30%	Recall:10.38%	Precision:50.94%	RMSE:1.41 avgRMSE:1.30	C0: 0.25  C1: 0.18  C2: 0.00  C3: 0.03  C4: 0.18 
   42    27   261	RPs/Img: 1.26	IOU: 10.35%	Recall:10.34%	Precision:50.00%	RMSE:1.00 avgRMSE:1.30	C0: 0.24  C1: 0.18  C2: 0.00  C3: 0.03  C4: 0.18 
   43    27   262	RPs/Img: 1.23	IOU: 10.31%	Recall:10.31%	Precision:50.00%	RMSE:1.00 avgRMSE:1.29	C0: 0.24  C1: 0.18  C2: 0.00  C3: 0.03  C4: 0.18 
   44    27   263	RPs/Img: 1.24	IOU: 10.34%	Recall:10.27%	Precision:48.21%	RMSE:1.00 avgRMSE:1.28	C0: 0.23  C1: 0.18  C2: 0.00  C3: 0.03  C4: 0.18 
   45    27   264	RPs/Img: 1.22	IOU: 10.30%	Recall:10.23%	Precision:48.21%	RMSE:1.00 avgRMSE:1.28	C0: 0.22  C1: 0.18  C2: 0.00  C3: 0.03  C4: 0.18 
   46    29   301	RPs/Img: 1.23	IOU: 10.07%	Recall:9.63%	Precision:50.00%	RMSE:3.96 avgRMSE:1.33	C0: 0.21  C1: 0.20  C2: 0.00  C3: 0.04  C4: 0.14 
   47    29   308	RPs/Img: 1.21	IOU: 9.85%	Recall:9.42%	Precision:50.00%	RMSE:2.30 avgRMSE:1.35	C0: 0.21  C1: 0.20  C2: 0.00  C3: 0.03  C4: 0.14 
   48    29   335	RPs/Img: 1.18	IOU: 9.05%	Recall:8.66%	Precision:50.00%	RMSE:3.48 avgRMSE:1.40	C0: 0.20  C1: 0.20  C2: 0.00  C3: 0.03  C4: 0.12 
   49    29   336	RPs/Img: 1.16	IOU: 9.03%	Recall:8.63%	Precision:50.00%	RMSE:1.00 avgRMSE:1.39	C0: 0.20  C1: 0.20  C2: 0.00  C3: 0.03  C4: 0.12 
   50    30   342	RPs/Img: 1.16	IOU: 9.11%	Recall:8.77%	Precision:50.85%	RMSE:1.68 avgRMSE:1.40	C0: 0.23  C1: 0.20  C2: 0.00  C3: 0.03  C4: 0.12 
   51    30   363	RPs/Img: 1.13	IOU: 8.59%	Recall:8.26%	Precision:50.85%	RMSE:3.66 avgRMSE:1.44	C0: 0.23  C1: 0.20  C2: 0.00  C3: 0.03  C4: 0.11 
   52    30   379	RPs/Img: 1.11	IOU: 8.22%	Recall:7.92%	Precision:50.85%	RMSE:3.16 avgRMSE:1.47	C0: 0.23  C1: 0.20  C2: 0.00  C3: 0.02  C4: 0.11 
   53    30   390	RPs/Img: 1.11	IOU: 8.22%	Recall:7.69%	Precision:50.00%	RMSE:2.75 avgRMSE:1.49	C0: 0.22  C1: 0.20  C2: 0.00  C3: 0.02  C4: 0.11 
   54    30   392	RPs/Img: 1.09	IOU: 8.18%	Recall:7.65%	Precision:50.00%	RMSE:1.00 avgRMSE:1.49	C0: 0.22  C1: 0.19  C2: 0.00  C3: 0.02  C4: 0.11 
   55    30   406	RPs/Img: 1.09	IOU: 7.90%	Recall:7.39%	Precision:49.18%	RMSE:2.67 avgRMSE:1.51	C0: 0.22  C1: 0.19  C2: 0.00  C3: 0.02  C4: 0.10 
   56    30   414	RPs/Img: 1.07	IOU: 7.75%	Recall:7.25%	Precision:49.18%	RMSE:2.50 avgRMSE:1.52	C0: 0.22  C1: 0.19  C2: 0.00  C3: 0.02  C4: 0.10 
   57    30   430	RPs/Img: 1.07	IOU: 7.52%	Recall:6.98%	Precision:48.39%	RMSE:3.02 avgRMSE:1.55	C0: 0.22  C1: 0.19  C2: 0.00  C3: 0.02  C4: 0.10 
   58    30   434	RPs/Img: 1.05	IOU: 7.45%	Recall:6.91%	Precision:48.39%	RMSE:1.22 avgRMSE:1.54	C0: 0.22  C1: 0.19  C2: 0.00  C3: 0.02  C4: 0.10 
   59    30   436	RPs/Img: 1.03	IOU: 7.41%	Recall:6.88%	Precision:48.39%	RMSE:1.00 avgRMSE:1.54	C0: 0.22  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.09 
   60    30   456	RPs/Img: 1.02	IOU: 7.09%	Recall:6.58%	Precision:48.39%	RMSE:3.30 avgRMSE:1.56	C0: 0.22  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.09 
   61    30   463	RPs/Img: 1.02	IOU: 7.06%	Recall:6.48%	Precision:47.62%	RMSE:1.96 avgRMSE:1.57	C0: 0.21  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.09 
   62    30   465	RPs/Img: 1.05	IOU: 7.13%	Recall:6.45%	Precision:45.45%	RMSE:1.00 avgRMSE:1.56	C0: 0.21  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.09 
   63    30   530	RPs/Img: 1.03	IOU: 6.26%	Recall:5.66%	Precision:45.45%	RMSE:7.58 avgRMSE:1.66	C0: 0.21  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.06 
   64    32   546	RPs/Img: 1.09	IOU: 6.59%	Recall:5.86%	Precision:45.07%	RMSE:3.02 avgRMSE:1.68	C0: 0.20  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.07 
   65    32   550	RPs/Img: 1.08	IOU: 6.54%	Recall:5.82%	Precision:45.07%	RMSE:1.58 avgRMSE:1.68	C0: 0.20  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.07 
   66    33   599	RPs/Img: 1.07	IOU: 6.30%	Recall:5.51%	Precision:45.83%	RMSE:6.17 avgRMSE:1.74	C0: 0.19  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.06 
   67    33   646	RPs/Img: 1.07	IOU: 5.95%	Recall:5.11%	Precision:45.21%	RMSE:6.71 avgRMSE:1.82	C0: 0.19  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.05 
   68    34   710	RPs/Img: 1.10	IOU: 5.65%	Recall:4.79%	Precision:44.74%	RMSE:7.04 avgRMSE:1.89	C0: 0.18  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.04 
   69    35   719	RPs/Img: 1.10	IOU: 5.68%	Recall:4.87%	Precision:45.45%	RMSE:2.36 avgRMSE:1.90	C0: 0.20  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.04 
   70    35   747	RPs/Img: 1.08	IOU: 5.47%	Recall:4.69%	Precision:45.45%	RMSE:5.29 avgRMSE:1.95	C0: 0.20  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.04 
   71    35   778	RPs/Img: 1.12	IOU: 5.52%	Recall:4.50%	Precision:43.21%	RMSE:4.76 avgRMSE:1.98	C0: 0.20  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.04 
   72    36   835	RPs/Img: 1.14	IOU: 5.31%	Recall:4.31%	Precision:43.37%	RMSE:6.54 avgRMSE:2.05	C0: 0.19  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.04 
   73    38   855	RPs/Img: 1.23	IOU: 5.57%	Recall:4.44%	Precision:41.76%	RMSE:3.59 avgRMSE:2.07	C0: 0.19  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.04 
   74    39   876	RPs/Img: 1.23	IOU: 5.53%	Recall:4.45%	Precision:42.39%	RMSE:3.55 avgRMSE:2.09	C0: 0.18  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.04 
   75    41   917	RPs/Img: 1.28	IOU: 5.62%	Recall:4.47%	Precision:42.27%	RMSE:5.94 avgRMSE:2.14	C0: 0.18  C1: 0.18  C2: 0.00  C3: 0.02  C4: 0.04 
   76    43   923	RPs/Img: 1.30	IOU: 5.74%	Recall:4.66%	Precision:43.00%	RMSE:1.00 avgRMSE:2.12	C0: 0.20  C1: 0.19  C2: 0.00  C3: 0.02  C4: 0.04 
   77    44   924	RPs/Img: 1.29	IOU: 5.80%	Recall:4.76%	Precision:43.56%	RMSE:0.00 avgRMSE:2.10	C0: 0.20  C1: 0.19  C2: 0.00  C3: 0.02  C4: 0.04 
   78    45   925	RPs/Img: 1.30	IOU: 5.88%	Recall:4.86%	Precision:43.69%	RMSE:0.00 avgRMSE:2.07	C0: 0.20  C1: 0.21  C2: 0.00  C3: 0.02  C4: 0.04 
   79    46   926	RPs/Img: 1.30	IOU: 5.95%	Recall:4.97%	Precision:44.23%	RMSE:0.00 avgRMSE:2.04	C0: 0.20  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.04 
   80    47   927	RPs/Img: 1.30	IOU: 6.02%	Recall:5.07%	Precision:44.76%	RMSE:0.00 avgRMSE:2.02	C0: 0.22  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.04 
   81    47   928	RPs/Img: 1.28	IOU: 6.01%	Recall:5.06%	Precision:44.76%	RMSE:1.00 avgRMSE:2.01	C0: 0.22  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.04 
   82    48   932	RPs/Img: 1.29	IOU: 6.10%	Recall:5.15%	Precision:44.86%	RMSE:1.12 avgRMSE:2.00	C0: 0.22  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.04 
   83    48   939	RPs/Img: 1.29	IOU: 6.14%	Recall:5.11%	Precision:44.44%	RMSE:2.30 avgRMSE:2.00	C0: 0.22  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.04 
   84    48   942	RPs/Img: 1.27	IOU: 6.12%	Recall:5.10%	Precision:44.44%	RMSE:1.73 avgRMSE:2.00	C0: 0.22  C1: 0.21  C2: 0.00  C3: 0.02  C4: 0.04 
   85    49   952	RPs/Img: 1.27	IOU: 6.13%	Recall:5.15%	Precision:44.95%	RMSE:2.55 avgRMSE:2.00	C0: 0.24  C1: 0.21  C2: 0.00  C3: 0.02  C4: 0.04 
   86    50   953	RPs/Img: 1.26	IOU: 6.20%	Recall:5.25%	Precision:45.45%	RMSE:0.00 avgRMSE:1.98	C0: 0.24  C1: 0.22  C2: 0.00  C3: 0.02  C4: 0.04 
   87    50   956	RPs/Img: 1.25	IOU: 6.18%	Recall:5.23%	Precision:45.45%	RMSE:1.29 avgRMSE:1.97	C0: 0.24  C1: 0.21  C2: 0.00  C3: 0.02  C4: 0.04 
   88    50   966	RPs/Img: 1.26	IOU: 6.19%	Recall:5.18%	Precision:44.64%	RMSE:2.57 avgRMSE:1.98	C0: 0.23  C1: 0.21  C2: 0.00  C3: 0.01  C4: 0.04 
   89    53   983	RPs/Img: 1.36	IOU: 6.49%	Recall:5.39%	Precision:43.44%	RMSE:2.03 avgRMSE:1.98	C0: 0.23  C1: 0.21  C2: 0.00  C3: 0.02  C4: 0.04 
   90    55   995	RPs/Img: 1.41	IOU: 6.77%	Recall:5.53%	Precision:42.97%	RMSE:2.04 avgRMSE:1.98	C0: 0.23  C1: 0.21  C2: 0.00  C3: 0.02  C4: 0.05 
   91    60  1013	RPs/Img: 1.50	IOU: 7.06%	Recall:5.92%	Precision:43.48%	RMSE:2.01 avgRMSE:1.98	C0: 0.23  C1: 0.21  C2: 0.02  C3: 0.02  C4: 0.05 
   92    61  1020	RPs/Img: 1.54	IOU: 7.19%	Recall:5.98%	Precision:42.66%	RMSE:1.93 avgRMSE:1.98	C0: 0.23  C1: 0.21  C2: 0.02  C3: 0.03  C4: 0.05 
   93    64  1052	RPs/Img: 1.65	IOU: 7.42%	Recall:6.08%	Precision:41.29%	RMSE:2.78 avgRMSE:1.99	C0: 0.23  C1: 0.21  C2: 0.04  C3: 0.03  C4: 0.05 
   94    67  1063	RPs/Img: 1.69	IOU: 7.59%	Recall:6.30%	Precision:41.61%	RMSE:1.48 avgRMSE:1.98	C0: 0.24  C1: 0.21  C2: 0.04  C3: 0.03  C4: 0.05 
   95    71  1082	RPs/Img: 1.78	IOU: 7.87%	Recall:6.56%	Precision:41.52%	RMSE:2.48 avgRMSE:1.99	C0: 0.26  C1: 0.21  C2: 0.03  C3: 0.03  C4: 0.06 
   96    74  1104	RPs/Img: 1.88	IOU: 8.07%	Recall:6.70%	Precision:40.66%	RMSE:2.64 avgRMSE:1.99	C0: 0.27  C1: 0.21  C2: 0.03  C3: 0.04  C4: 0.06 
   97    78  1125	RPs/Img: 1.96	IOU: 8.33%	Recall:6.93%	Precision:40.62%	RMSE:2.34 avgRMSE:2.00	C0: 0.27  C1: 0.21  C2: 0.04  C3: 0.04  C4: 0.06 
   98    82  1143	RPs/Img: 2.03	IOU: 8.46%	Recall:7.17%	Precision:40.80%	RMSE:2.36 avgRMSE:2.00	C0: 0.28  C1: 0.21  C2: 0.04  C3: 0.04  C4: 0.06 
   99    83  1148	RPs/Img: 2.03	IOU: 8.47%	Recall:7.23%	Precision:40.89%	RMSE:1.79 avgRMSE:2.00	C0: 0.28  C1: 0.22  C2: 0.04  C3: 0.04  C4: 0.06 
  100    86  1163	RPs/Img: 2.08	IOU: 8.62%	Recall:7.39%	Precision:40.95%	RMSE:1.86 avgRMSE:2.00	C0: 0.28  C1: 0.22  C2: 0.03  C3: 0.04  C4: 0.07 
  101    87  1171	RPs/Img: 2.08	IOU: 8.62%	Recall:7.43%	Precision:41.04%	RMSE:1.54 avgRMSE:1.99	C0: 0.28  C1: 0.23  C2: 0.03  C3: 0.04  C4: 0.07 
  102    92  1196	RPs/Img: 2.15	IOU: 8.76%	Recall:7.69%	Precision:41.63%	RMSE:2.30 avgRMSE:2.00	C0: 0.28  C1: 0.23  C2: 0.03  C3: 0.04  C4: 0.07 
  103    93  1214	RPs/Img: 2.14	IOU: 8.76%	Recall:7.66%	Precision:41.70%	RMSE:3.55 avgRMSE:2.01	C0: 0.28  C1: 0.22  C2: 0.03  C3: 0.04  C4: 0.07 
  104    97  1233	RPs/Img: 2.18	IOU: 8.84%	Recall:7.87%	Precision:42.36%	RMSE:2.16 avgRMSE:2.01	C0: 0.28  C1: 0.22  C2: 0.03  C3: 0.04  C4: 0.08 
  105    97  1236	RPs/Img: 2.16	IOU: 8.82%	Recall:7.85%	Precision:42.36%	RMSE:1.29 avgRMSE:2.01	C0: 0.28  C1: 0.22  C2: 0.03  C3: 0.04  C4: 0.08 
  106    98  1241	RPs/Img: 2.16	IOU: 8.87%	Recall:7.90%	Precision:42.42%	RMSE:1.10 avgRMSE:2.00	C0: 0.28  C1: 0.22  C2: 0.03  C3: 0.04  C4: 0.08 
  107   100  1257	RPs/Img: 2.18	IOU: 8.97%	Recall:7.96%	Precision:42.55%	RMSE:3.26 avgRMSE:2.01	C0: 0.29  C1: 0.22  C2: 0.03  C3: 0.04  C4: 0.08 
  108   104  1277	RPs/Img: 2.22	IOU: 9.11%	Recall:8.14%	Precision:42.98%	RMSE:2.53 avgRMSE:2.01	C0: 0.32  C1: 0.22  C2: 0.03  C3: 0.04  C4: 0.08 
  109   109  1297	RPs/Img: 2.31	IOU: 9.33%	Recall:8.40%	Precision:42.91%	RMSE:2.38 avgRMSE:2.02	C0: 0.33  C1: 0.22  C2: 0.02  C3: 0.04  C4: 0.08 
  110   109  1306	RPs/Img: 2.29	IOU: 9.26%	Recall:8.35%	Precision:42.91%	RMSE:1.91 avgRMSE:2.02	C0: 0.32  C1: 0.22  C2: 0.02  C3: 0.04  C4: 0.08 
  111   110  1325	RPs/Img: 2.33	IOU: 9.25%	Recall:8.30%	Precision:42.15%	RMSE:2.60 avgRMSE:2.02	C0: 0.32  C1: 0.22  C2: 0.02  C3: 0.04  C4: 0.08 
  112   111  1330	RPs/Img: 2.34	IOU: 9.34%	Recall:8.35%	Precision:42.05%	RMSE:1.10 avgRMSE:2.01	C0: 0.32  C1: 0.23  C2: 0.02  C3: 0.04  C4: 0.08 
  113   113  1336	RPs/Img: 2.34	IOU: 9.41%	Recall:8.46%	Precision:42.32%	RMSE:1.00 avgRMSE:2.00	C0: 0.32  C1: 0.24  C2: 0.03  C3: 0.04  C4: 0.08 
  114   115  1339	RPs/Img: 2.35	IOU: 9.50%	Recall:8.59%	Precision:42.59%	RMSE:0.58 avgRMSE:1.99	C0: 0.33  C1: 0.24  C2: 0.03  C3: 0.04  C4: 0.08 
  115   116  1341	RPs/Img: 2.34	IOU: 9.55%	Recall:8.65%	Precision:42.65%	RMSE:0.71 avgRMSE:1.98	C0: 0.33  C1: 0.24  C2: 0.03  C3: 0.04  C4: 0.08 
  116   120  1357	RPs/Img: 2.40	IOU: 9.77%	Recall:8.84%	Precision:42.70%	RMSE:2.03 avgRMSE:1.98	C0: 0.33  C1: 0.25  C2: 0.03  C3: 0.04  C4: 0.09 
  117   123  1365	RPs/Img: 2.41	IOU: 9.87%	Recall:9.01%	Precision:43.31%	RMSE:1.06 avgRMSE:1.97	C0: 0.33  C1: 0.25  C2: 0.03  C3: 0.04  C4: 0.09 
  118   125  1383	RPs/Img: 2.45	IOU: 9.94%	Recall:9.04%	Precision:42.81%	RMSE:2.52 avgRMSE:1.98	C0: 0.33  C1: 0.25  C2: 0.03  C3: 0.04  C4: 0.09 
  119   125  1384	RPs/Img: 2.43	IOU: 9.93%	Recall:9.03%	Precision:42.81%	RMSE:1.00 avgRMSE:1.97	C0: 0.33  C1: 0.24  C2: 0.03  C3: 0.04  C4: 0.09 
  120   127  1399	RPs/Img: 2.47	IOU: 10.05%	Recall:9.08%	Precision:42.47%	RMSE:2.08 avgRMSE:1.97	C0: 0.33  C1: 0.24  C2: 0.03  C3: 0.04  C4: 0.09 
  121   129  1402	RPs/Img: 2.47	IOU: 10.12%	Recall:9.20%	Precision:42.86%	RMSE:0.58 avgRMSE:1.96	C0: 0.34  C1: 0.25  C2: 0.03  C3: 0.04  C4: 0.09 
  122   130  1403	RPs/Img: 2.46	IOU: 10.15%	Recall:9.27%	Precision:43.05%	RMSE:0.00 avgRMSE:1.94	C0: 0.34  C1: 0.26  C2: 0.03  C3: 0.04  C4: 0.09 
  123   130  1410	RPs/Img: 2.44	IOU: 10.10%	Recall:9.22%	Precision:43.05%	RMSE:1.89 avgRMSE:1.94	C0: 0.34  C1: 0.26  C2: 0.03  C3: 0.04  C4: 0.09 
  124   131  1426	RPs/Img: 2.44	IOU: 10.10%	Recall:9.19%	Precision:42.95%	RMSE:2.51 avgRMSE:1.95	C0: 0.34  C1: 0.26  C2: 0.02  C3: 0.04  C4: 0.09 
  125   133  1453	RPs/Img: 2.48	IOU: 10.07%	Recall:9.15%	Precision:42.63%	RMSE:3.16 avgRMSE:1.96	C0: 0.33  C1: 0.26  C2: 0.02  C3: 0.04  C4: 0.09 
  126   134  1460	RPs/Img: 2.49	IOU: 10.10%	Recall:9.18%	Precision:42.41%	RMSE:2.27 avgRMSE:1.96	C0: 0.34  C1: 0.26  C2: 0.02  C3: 0.04  C4: 0.09 
  127   134  1461	RPs/Img: 2.50	IOU: 10.11%	Recall:9.17%	Precision:41.88%	RMSE:1.00 avgRMSE:1.95	C0: 0.34  C1: 0.26  C2: 0.02  C3: 0.04  C4: 0.09 
