    0     6    35	RPs/Img: 15.00	IOU: 28.28%	Recall:17.14%	Precision:40.00%	C0: 1.00  C1: 0.00  C2: -nan  C3: 0.15  C4: 0.20 
    1     9    71	RPs/Img: 15.50	IOU: 28.20%	Recall:12.68%	Precision:29.03%	C0: 0.50  C1: 0.00  C2: -nan  C3: 0.10  C4: 0.21 
    2     9    72	RPs/Img: 10.67	IOU: 28.33%	Recall:12.50%	Precision:28.12%	C0: 0.50  C1: 0.00  C2: -nan  C3: 0.10  C4: 0.21 
    3     9    73	RPs/Img: 8.00	IOU: 27.94%	Recall:12.33%	Precision:28.12%	C0: 0.50  C1: 0.00  C2: -nan  C3: 0.10  C4: 0.21 
    4     9    74	RPs/Img: 6.60	IOU: 28.14%	Recall:12.16%	Precision:27.27%	C0: 0.50  C1: 0.00  C2: -nan  C3: 0.10  C4: 0.21 
    5    11    86	RPs/Img: 6.83	IOU: 28.62%	Recall:12.79%	Precision:26.83%	C0: 0.33  C1: 0.00  C2: -nan  C3: 0.12  C4: 0.21 
    6    18   100	RPs/Img: 7.43	IOU: 31.53%	Recall:18.00%	Precision:34.62%	C0: 0.50  C1: 0.00  C2: -nan  C3: 0.18  C4: 0.21 
    7    21   109	RPs/Img: 7.25	IOU: 32.13%	Recall:19.27%	Precision:36.21%	C0: 0.50  C1: 0.08  C2: -nan  C3: 0.18  C4: 0.21 
    8    21   110	RPs/Img: 6.44	IOU: 31.84%	Recall:19.09%	Precision:36.21%	C0: 0.50  C1: 0.07  C2: -nan  C3: 0.18  C4: 0.21 
    9    22   111	RPs/Img: 5.90	IOU: 32.00%	Recall:19.82%	Precision:37.29%	C0: 0.50  C1: 0.13  C2: -nan  C3: 0.18  C4: 0.21 
   10    26   119	RPs/Img: 5.91	IOU: 32.36%	Recall:21.85%	Precision:40.00%	C0: 0.57  C1: 0.17  C2: -nan  C3: 0.20  C4: 0.21 
   11    26   121	RPs/Img: 5.42	IOU: 31.82%	Recall:21.49%	Precision:40.00%	C0: 0.57  C1: 0.17  C2: -nan  C3: 0.19  C4: 0.21 
   12    29   130	RPs/Img: 5.46	IOU: 32.20%	Recall:22.31%	Precision:40.85%	C0: 0.62  C1: 0.15  C2: -nan  C3: 0.20  C4: 0.21 
   13    33   147	RPs/Img: 5.71	IOU: 32.00%	Recall:22.45%	Precision:41.25%	C0: 0.62  C1: 0.15  C2: 0.00  C3: 0.20  C4: 0.28 
   14    35   160	RPs/Img: 5.80	IOU: 31.97%	Recall:21.88%	Precision:40.23%	C0: 0.56  C1: 0.15  C2: 0.00  C3: 0.20  C4: 0.28 
   15    35   161	RPs/Img: 5.44	IOU: 31.77%	Recall:21.74%	Precision:40.23%	C0: 0.56  C1: 0.15  C2: 0.00  C3: 0.20  C4: 0.28 
   16    36   163	RPs/Img: 5.24	IOU: 32.00%	Recall:22.09%	Precision:40.45%	C0: 0.50  C1: 0.19  C2: 0.00  C3: 0.20  C4: 0.28 
   17    40   177	RPs/Img: 5.39	IOU: 32.16%	Recall:22.60%	Precision:41.24%	C0: 0.45  C1: 0.19  C2: 0.00  C3: 0.20  C4: 0.33 
   18    40   178	RPs/Img: 5.16	IOU: 32.19%	Recall:22.47%	Precision:40.82%	C0: 0.45  C1: 0.18  C2: 0.00  C3: 0.20  C4: 0.33 
   19    40   181	RPs/Img: 4.90	IOU: 31.65%	Recall:22.10%	Precision:40.82%	C0: 0.45  C1: 0.18  C2: 0.00  C3: 0.20  C4: 0.33 
   20    40   182	RPs/Img: 4.71	IOU: 31.73%	Recall:21.98%	Precision:40.40%	C0: 0.45  C1: 0.18  C2: 0.00  C3: 0.20  C4: 0.33 
   21    41   184	RPs/Img: 4.59	IOU: 31.87%	Recall:22.28%	Precision:40.59%	C0: 0.42  C1: 0.18  C2: 0.00  C3: 0.20  C4: 0.34 
   22    41   185	RPs/Img: 4.48	IOU: 31.95%	Recall:22.16%	Precision:39.81%	C0: 0.42  C1: 0.18  C2: 0.00  C3: 0.20  C4: 0.33 
   23    41   186	RPs/Img: 4.33	IOU: 32.00%	Recall:22.04%	Precision:39.42%	C0: 0.42  C1: 0.17  C2: 0.00  C3: 0.20  C4: 0.33 
   24    41   187	RPs/Img: 4.20	IOU: 32.04%	Recall:21.93%	Precision:39.05%	C0: 0.38  C1: 0.17  C2: 0.00  C3: 0.20  C4: 0.33 
