    0    25    35	RPs/Img: 26.00	IOU: 60.01%	Recall:71.43%	Precision:96.15%	RMSE:1.15 avgRMSE:1.15	C0: 0.00  C1: 1.00  C2: -nan  C3: 0.70  C4: 0.70 
    1    41    71	RPs/Img: 22.50	IOU: 54.48%	Recall:57.75%	Precision:91.11%	RMSE:2.42 avgRMSE:1.78	C0: 0.00  C1: 0.78  C2: -nan  C3: 0.51  C4: 0.68 
    2    41    72	RPs/Img: 15.33	IOU: 54.35%	Recall:56.94%	Precision:89.13%	RMSE:1.00 avgRMSE:1.52	C0: 0.00  C1: 0.70  C2: -nan  C3: 0.51  C4: 0.68 
    3    41    73	RPs/Img: 11.50	IOU: 53.61%	Recall:56.16%	Precision:89.13%	RMSE:1.00 avgRMSE:1.39	C0: 0.00  C1: 0.64  C2: -nan  C3: 0.51  C4: 0.68 
    4    42    74	RPs/Img: 9.40	IOU: 53.95%	Recall:56.76%	Precision:89.36%	RMSE:0.00 avgRMSE:1.11	C0: 0.00  C1: 0.67  C2: -nan  C3: 0.51  C4: 0.68 
    5    50    86	RPs/Img: 9.67	IOU: 55.00%	Recall:58.14%	Precision:86.21%	RMSE:0.91 avgRMSE:1.08	C0: 0.00  C1: 0.67  C2: -nan  C3: 0.56  C4: 0.68 
    6    62   100	RPs/Img: 11.00	IOU: 56.25%	Recall:62.00%	Precision:80.52%	RMSE:0.53 avgRMSE:1.00	C0: 0.25  C1: 0.67  C2: -nan  C3: 0.62  C4: 0.68 
    7    69   109	RPs/Img: 11.38	IOU: 57.24%	Recall:63.30%	Precision:75.82%	RMSE:0.67 avgRMSE:0.96	C0: 0.50  C1: 0.69  C2: -nan  C3: 0.62  C4: 0.68 
    8    69   110	RPs/Img: 10.11	IOU: 56.72%	Recall:62.73%	Precision:75.82%	RMSE:1.00 avgRMSE:0.96	C0: 0.50  C1: 0.64  C2: -nan  C3: 0.62  C4: 0.68 
    9    70   111	RPs/Img: 9.20	IOU: 56.96%	Recall:63.06%	Precision:76.09%	RMSE:0.00 avgRMSE:0.87	C0: 0.50  C1: 0.67  C2: -nan  C3: 0.62  C4: 0.68 
   10    77   119	RPs/Img: 9.09	IOU: 57.62%	Recall:64.71%	Precision:77.00%	RMSE:0.35 avgRMSE:0.82	C0: 0.57  C1: 0.67  C2: -nan  C3: 0.64  C4: 0.68 
   11    77   121	RPs/Img: 8.33	IOU: 56.66%	Recall:63.64%	Precision:77.00%	RMSE:1.41 avgRMSE:0.87	C0: 0.57  C1: 0.67  C2: -nan  C3: 0.62  C4: 0.68 
   12    82   130	RPs/Img: 8.23	IOU: 56.74%	Recall:63.08%	Precision:76.64%	RMSE:1.05 avgRMSE:0.88	C0: 0.62  C1: 0.65  C2: -nan  C3: 0.61  C4: 0.68 
   13    93   147	RPs/Img: 8.43	IOU: 56.28%	Recall:63.27%	Precision:78.81%	RMSE:1.24 avgRMSE:0.91	C0: 0.62  C1: 0.65  C2: 0.29  C3: 0.61  C4: 0.76 
