    0    18    23	RPs/Img: 27.00	IOU: 61.90%	Recall:78.26%
    1    30    45	RPs/Img: 23.50	IOU: 55.69%	Recall:66.67%
    2    39    61	RPs/Img: 20.33	IOU: 54.66%	Recall:63.93%
    3    52    80	RPs/Img: 19.50	IOU: 54.42%	Recall:65.00%
    4    53    83	RPs/Img: 16.00	IOU: 54.52%	Recall:63.86%
    5    66   109	RPs/Img: 18.17	IOU: 53.35%	Recall:60.55%
    6    77   125	RPs/Img: 18.14	IOU: 53.98%	Recall:61.60%
    7    91   143	RPs/Img: 18.12	IOU: 54.73%	Recall:63.64%
    8   107   170	RPs/Img: 18.78	IOU: 53.93%	Recall:62.94%
    9   122   201	RPs/Img: 19.30	IOU: 52.27%	Recall:60.70%
   10   126   211	RPs/Img: 18.64	IOU: 52.15%	Recall:59.72%
   11   138   228	RPs/Img: 18.25	IOU: 52.11%	Recall:60.53%
   12   148   242	RPs/Img: 17.77	IOU: 52.46%	Recall:61.16%
   13   158   259	RPs/Img: 17.50	IOU: 52.60%	Recall:61.00%
   14   165   271	RPs/Img: 17.07	IOU: 52.60%	Recall:60.89%
   15   173   280	RPs/Img: 16.62	IOU: 53.05%	Recall:61.79%
   16   177   286	RPs/Img: 16.00	IOU: 53.36%	Recall:61.89%
   17   184   296	RPs/Img: 15.56	IOU: 53.58%	Recall:62.16%
   18   189   302	RPs/Img: 15.16	IOU: 53.78%	Recall:62.58%
   19   199   312	RPs/Img: 14.90	IOU: 54.30%	Recall:63.78%
   20   207   324	RPs/Img: 14.71	IOU: 54.17%	Recall:63.89%
   21   213   335	RPs/Img: 14.36	IOU: 53.92%	Recall:63.58%
   22   226   350	RPs/Img: 14.52	IOU: 54.40%	Recall:64.57%
   23   229   354	RPs/Img: 14.04	IOU: 54.44%	Recall:64.69%
   24   238   367	RPs/Img: 14.00	IOU: 54.31%	Recall:64.85%
   25   249   382	RPs/Img: 13.92	IOU: 54.40%	Recall:65.18%
   26   256   392	RPs/Img: 13.78	IOU: 54.60%	Recall:65.31%
   27   266   405	RPs/Img: 13.82	IOU: 54.72%	Recall:65.68%
   28   271   411	RPs/Img: 13.55	IOU: 54.81%	Recall:65.94%
   29   281   421	RPs/Img: 13.47	IOU: 55.19%	Recall:66.75%
   30   291   433	RPs/Img: 13.52	IOU: 55.28%	Recall:67.21%
   31   304   448	RPs/Img: 13.66	IOU: 55.34%	Recall:67.86%
   32   314   460	RPs/Img: 13.58	IOU: 55.48%	Recall:68.26%
   33   322   471	RPs/Img: 13.47	IOU: 55.49%	Recall:68.37%
   34   334   492	RPs/Img: 13.57	IOU: 55.25%	Recall:67.89%
   35   339   498	RPs/Img: 13.33	IOU: 55.35%	Recall:68.07%
   36   344   506	RPs/Img: 13.19	IOU: 55.32%	Recall:67.98%
   37   351   514	RPs/Img: 13.11	IOU: 55.51%	Recall:68.29%
   38   360   531	RPs/Img: 13.21	IOU: 55.40%	Recall:67.80%
   39   366   539	RPs/Img: 13.10	IOU: 55.47%	Recall:67.90%
   40   379   558	RPs/Img: 13.34	IOU: 55.47%	Recall:67.92%
   41   381   560	RPs/Img: 13.07	IOU: 55.54%	Recall:68.04%
   42   388   567	RPs/Img: 13.00	IOU: 55.65%	Recall:68.43%
   43   389   569	RPs/Img: 12.73	IOU: 55.63%	Recall:68.37%
   44   393   576	RPs/Img: 12.56	IOU: 55.62%	Recall:68.23%
   45   394   577	RPs/Img: 12.30	IOU: 55.64%	Recall:68.28%
   46   397   586	RPs/Img: 12.23	IOU: 55.50%	Recall:67.75%
   47   400   590	RPs/Img: 12.04	IOU: 55.51%	Recall:67.80%
   48   403   596	RPs/Img: 11.94	IOU: 55.51%	Recall:67.62%
   49   406   600	RPs/Img: 11.76	IOU: 55.54%	Recall:67.67%
   50   410   604	RPs/Img: 11.61	IOU: 55.63%	Recall:67.88%
   51   418   614	RPs/Img: 11.56	IOU: 55.79%	Recall:68.08%
   52   426   623	RPs/Img: 11.51	IOU: 55.95%	Recall:68.38%
   53   431   629	RPs/Img: 11.39	IOU: 56.00%	Recall:68.52%
   54   437   642	RPs/Img: 11.35	IOU: 55.89%	Recall:68.07%
   55   449   660	RPs/Img: 11.50	IOU: 55.91%	Recall:68.03%
   56   452   665	RPs/Img: 11.35	IOU: 55.83%	Recall:67.97%
   57   456   670	RPs/Img: 11.26	IOU: 55.86%	Recall:68.06%
   58   463   681	RPs/Img: 11.24	IOU: 55.90%	Recall:67.99%
   59   467   686	RPs/Img: 11.13	IOU: 55.90%	Recall:68.08%
   60   470   690	RPs/Img: 11.03	IOU: 55.95%	Recall:68.12%
   61   479   701	RPs/Img: 11.03	IOU: 55.98%	Recall:68.33%
   62   483   709	RPs/Img: 10.97	IOU: 55.92%	Recall:68.12%
   63   486   714	RPs/Img: 10.84	IOU: 55.89%	Recall:68.07%
   64   493   721	RPs/Img: 10.78	IOU: 56.03%	Recall:68.38%
   65   494   722	RPs/Img: 10.64	IOU: 56.06%	Recall:68.42%
   66   497   728	RPs/Img: 10.52	IOU: 55.91%	Recall:68.27%
   67   500   731	RPs/Img: 10.41	IOU: 55.97%	Recall:68.40%
   68   505   736	RPs/Img: 10.33	IOU: 56.08%	Recall:68.61%
   69   514   750	RPs/Img: 10.36	IOU: 56.08%	Recall:68.53%
   70   518   754	RPs/Img: 10.27	IOU: 56.15%	Recall:68.70%
   71   522   758	RPs/Img: 10.18	IOU: 56.22%	Recall:68.87%
   72   528   765	RPs/Img: 10.14	IOU: 56.31%	Recall:69.02%
   73   532   769	RPs/Img: 10.05	IOU: 56.37%	Recall:69.18%
   74   538   777	RPs/Img: 10.03	IOU: 56.41%	Recall:69.24%
   75   542   783	RPs/Img: 9.99	IOU: 56.43%	Recall:69.22%
   76   546   787	RPs/Img: 9.91	IOU: 56.47%	Recall:69.38%
   77   550   791	RPs/Img: 9.83	IOU: 56.49%	Recall:69.53%
   78   552   793	RPs/Img: 9.75	IOU: 56.51%	Recall:69.61%
   79   558   803	RPs/Img: 9.76	IOU: 56.53%	Recall:69.49%
   80   565   810	RPs/Img: 9.73	IOU: 56.65%	Recall:69.75%
   81   570   817	RPs/Img: 9.70	IOU: 56.65%	Recall:69.77%
   82   571   818	RPs/Img: 9.59	IOU: 56.67%	Recall:69.80%
   83   572   819	RPs/Img: 9.49	IOU: 56.69%	Recall:69.84%
   84   577   824	RPs/Img: 9.44	IOU: 56.75%	Recall:70.02%
   85   580   829	RPs/Img: 9.42	IOU: 56.76%	Recall:69.96%
   86   582   832	RPs/Img: 9.33	IOU: 56.73%	Recall:69.95%
   87   587   840	RPs/Img: 9.28	IOU: 56.69%	Recall:69.88%
   88   588   841	RPs/Img: 9.19	IOU: 56.71%	Recall:69.92%
   89   593   847	RPs/Img: 9.16	IOU: 56.71%	Recall:70.01%
   90   598   853	RPs/Img: 9.14	IOU: 56.74%	Recall:70.11%
   91   605   862	RPs/Img: 9.15	IOU: 56.74%	Recall:70.19%
   92   606   863	RPs/Img: 9.06	IOU: 56.76%	Recall:70.22%
   93   607   864	RPs/Img: 8.98	IOU: 56.76%	Recall:70.25%
   94   608   865	RPs/Img: 8.89	IOU: 56.77%	Recall:70.29%
   95   611   871	RPs/Img: 8.84	IOU: 56.72%	Recall:70.15%
   96   613   873	RPs/Img: 8.77	IOU: 56.75%	Recall:70.22%
   97   617   879	RPs/Img: 8.74	IOU: 56.78%	Recall:70.19%
   98   621   883	RPs/Img: 8.70	IOU: 56.86%	Recall:70.33%
   99   623   885	RPs/Img: 8.63	IOU: 56.89%	Recall:70.40%
  100   624   886	RPs/Img: 8.55	IOU: 56.90%	Recall:70.43%
  101   628   892	RPs/Img: 8.51	IOU: 56.81%	Recall:70.40%
  102   631   896	RPs/Img: 8.47	IOU: 56.87%	Recall:70.42%
  103   632   898	RPs/Img: 8.39	IOU: 56.85%	Recall:70.38%
  104   635   901	RPs/Img: 8.34	IOU: 56.89%	Recall:70.48%
  105   637   904	RPs/Img: 8.28	IOU: 56.88%	Recall:70.46%
  106   638   906	RPs/Img: 8.21	IOU: 56.86%	Recall:70.42%
  107   639   907	RPs/Img: 8.15	IOU: 56.88%	Recall:70.45%
  108   640   908	RPs/Img: 8.08	IOU: 56.91%	Recall:70.48%
  109   641   909	RPs/Img: 8.02	IOU: 56.92%	Recall:70.52%
  110   642   910	RPs/Img: 7.95	IOU: 56.96%	Recall:70.55%
  111   643   911	RPs/Img: 7.89	IOU: 56.97%	Recall:70.58%
  112   645   914	RPs/Img: 7.85	IOU: 56.97%	Recall:70.57%
  113   646   915	RPs/Img: 7.79	IOU: 56.98%	Recall:70.60%
  114   648   917	RPs/Img: 7.73	IOU: 56.99%	Recall:70.67%
  115   649   918	RPs/Img: 7.67	IOU: 57.00%	Recall:70.70%
  116   651   920	RPs/Img: 7.62	IOU: 57.05%	Recall:70.76%
  117   652   921	RPs/Img: 7.57	IOU: 57.08%	Recall:70.79%
  118   653   922	RPs/Img: 7.51	IOU: 57.09%	Recall:70.82%
  119   654   923	RPs/Img: 7.46	IOU: 57.10%	Recall:70.86%
  120   655   924	RPs/Img: 7.40	IOU: 57.12%	Recall:70.89%
  121   656   925	RPs/Img: 7.35	IOU: 57.15%	Recall:70.92%
  122   657   926	RPs/Img: 7.30	IOU: 57.16%	Recall:70.95%
  123   657   928	RPs/Img: 7.26	IOU: 57.12%	Recall:70.80%
  124   658   929	RPs/Img: 7.21	IOU: 57.14%	Recall:70.83%
  125   660   931	RPs/Img: 7.17	IOU: 57.18%	Recall:70.89%
  126   661   932	RPs/Img: 7.12	IOU: 57.20%	Recall:70.92%
  127   662   933	RPs/Img: 7.07	IOU: 57.21%	Recall:70.95%
  128   663   934	RPs/Img: 7.02	IOU: 57.24%	Recall:70.99%
  129   664   935	RPs/Img: 6.98	IOU: 57.25%	Recall:71.02%
  130   665   936	RPs/Img: 6.93	IOU: 57.25%	Recall:71.05%
  131   666   937	RPs/Img: 6.89	IOU: 57.27%	Recall:71.08%
  132   667   938	RPs/Img: 6.84	IOU: 57.28%	Recall:71.11%
  133   668   939	RPs/Img: 6.80	IOU: 57.29%	Recall:71.14%
  134   669   940	RPs/Img: 6.76	IOU: 57.31%	Recall:71.17%
  135   670   941	RPs/Img: 6.71	IOU: 57.32%	Recall:71.20%
  136   671   942	RPs/Img: 6.67	IOU: 57.34%	Recall:71.23%
  137   672   943	RPs/Img: 6.63	IOU: 57.35%	Recall:71.26%
  138   673   944	RPs/Img: 6.59	IOU: 57.36%	Recall:71.29%
  139   674   945	RPs/Img: 6.55	IOU: 57.38%	Recall:71.32%
  140   675   946	RPs/Img: 6.51	IOU: 57.39%	Recall:71.35%
  141   676   947	RPs/Img: 6.47	IOU: 57.40%	Recall:71.38%
  142   680   951	RPs/Img: 6.45	IOU: 57.47%	Recall:71.50%
  143   684   955	RPs/Img: 6.44	IOU: 57.53%	Recall:71.62%
  144   685   956	RPs/Img: 6.40	IOU: 57.54%	Recall:71.65%
  145   686   957	RPs/Img: 6.36	IOU: 57.56%	Recall:71.68%
  146   688   959	RPs/Img: 6.33	IOU: 57.59%	Recall:71.74%
  147   689   960	RPs/Img: 6.30	IOU: 57.60%	Recall:71.77%
  148   691   962	RPs/Img: 6.27	IOU: 57.61%	Recall:71.83%
  149   694   965	RPs/Img: 6.25	IOU: 57.65%	Recall:71.92%
  150   695   966	RPs/Img: 6.21	IOU: 57.67%	Recall:71.95%
  151   696   967	RPs/Img: 6.18	IOU: 57.69%	Recall:71.98%
  152   698   969	RPs/Img: 6.15	IOU: 57.73%	Recall:72.03%
  153   699   970	RPs/Img: 6.12	IOU: 57.74%	Recall:72.06%
  154   700   971	RPs/Img: 6.08	IOU: 57.75%	Recall:72.09%
  155   701   972	RPs/Img: 6.05	IOU: 57.77%	Recall:72.12%
  156   704   975	RPs/Img: 6.03	IOU: 57.83%	Recall:72.21%
  157   705   976	RPs/Img: 6.00	IOU: 57.85%	Recall:72.23%
  158   706   977	RPs/Img: 5.97	IOU: 57.87%	Recall:72.26%
  159   707   978	RPs/Img: 5.94	IOU: 57.89%	Recall:72.29%
  160   708   979	RPs/Img: 5.91	IOU: 57.90%	Recall:72.32%
  161   709   980	RPs/Img: 5.88	IOU: 57.91%	Recall:72.35%
  162   710   981	RPs/Img: 5.85	IOU: 57.92%	Recall:72.38%
  163   711   982	RPs/Img: 5.82	IOU: 57.93%	Recall:72.40%
