   84   623   777	RPs/Img: 6.71	IOU: 59.53%	Recall:80.18%
   85   630   785	RPs/Img: 6.70	IOU: 59.55%	Recall:80.25%
   86   639   795	RPs/Img: 6.71	IOU: 59.54%	Recall:80.38%
   87   641   797	RPs/Img: 6.66	IOU: 59.56%	Recall:80.43%
   88   643   799	RPs/Img: 6.61	IOU: 59.59%	Recall:80.48%
   89   645   801	RPs/Img: 6.56	IOU: 59.65%	Recall:80.52%
   90   650   807	RPs/Img: 6.54	IOU: 59.69%	Recall:80.55%
   91   653   811	RPs/Img: 6.50	IOU: 59.69%	Recall:80.52%
   92   657   815	RPs/Img: 6.46	IOU: 59.71%	Recall:80.61%
   93   665   824	RPs/Img: 6.46	IOU: 59.73%	Recall:80.70%
   94   666   825	RPs/Img: 6.40	IOU: 59.73%	Recall:80.73%
   95   671   830	RPs/Img: 6.39	IOU: 59.77%	Recall:80.84%
   96   673   836	RPs/Img: 6.35	IOU: 59.66%	Recall:80.50%
   97   679   845	RPs/Img: 6.35	IOU: 59.63%	Recall:80.36%
   98   680   846	RPs/Img: 6.29	IOU: 59.66%	Recall:80.38%
   99   681   847	RPs/Img: 6.24	IOU: 59.68%	Recall:80.40%
  100   682   848	RPs/Img: 6.19	IOU: 59.71%	Recall:80.42%
  101   683   851	RPs/Img: 6.14	IOU: 59.64%	Recall:80.26%
  102   689   858	RPs/Img: 6.13	IOU: 59.64%	Recall:80.30%
  103   692   861	RPs/Img: 6.09	IOU: 59.65%	Recall:80.37%
  104   696   867	RPs/Img: 6.07	IOU: 59.65%	Recall:80.28%
  105   699   870	RPs/Img: 6.04	IOU: 59.67%	Recall:80.34%
  106   700   872	RPs/Img: 5.99	IOU: 59.66%	Recall:80.28%
  107   701   873	RPs/Img: 5.94	IOU: 59.68%	Recall:80.30%
  108   702   874	RPs/Img: 5.90	IOU: 59.70%	Recall:80.32%
  109   705   880	RPs/Img: 5.87	IOU: 59.64%	Recall:80.11%
  110   706   882	RPs/Img: 5.83	IOU: 59.60%	Recall:80.05%
  111   710   886	RPs/Img: 5.80	IOU: 59.63%	Recall:80.14%
  112   713   889	RPs/Img: 5.77	IOU: 59.64%	Recall:80.20%
  113   715   891	RPs/Img: 5.73	IOU: 59.64%	Recall:80.25%
  114   716   892	RPs/Img: 5.69	IOU: 59.64%	Recall:80.27%
  115   717   893	RPs/Img: 5.65	IOU: 59.67%	Recall:80.29%
  116   719   895	RPs/Img: 5.62	IOU: 59.68%	Recall:80.34%
  117   720   896	RPs/Img: 5.58	IOU: 59.67%	Recall:80.36%
  118   721   897	RPs/Img: 5.54	IOU: 59.69%	Recall:80.38%
  119   724   900	RPs/Img: 5.51	IOU: 59.73%	Recall:80.44%
  120   727   903	RPs/Img: 5.49	IOU: 59.76%	Recall:80.51%
  121   728   904	RPs/Img: 5.45	IOU: 59.78%	Recall:80.53%
  122   729   905	RPs/Img: 5.41	IOU: 59.80%	Recall:80.55%
  123   731   907	RPs/Img: 5.38	IOU: 59.84%	Recall:80.60%
  124   733   909	RPs/Img: 5.34	IOU: 59.85%	Recall:80.64%
  125   737   913	RPs/Img: 5.33	IOU: 59.90%	Recall:80.72%
  126   738   915	RPs/Img: 5.30	IOU: 59.88%	Recall:80.66%
  127   739   916	RPs/Img: 5.27	IOU: 59.90%	Recall:80.68%
  128   740   917	RPs/Img: 5.23	IOU: 59.93%	Recall:80.70%
  129   741   918	RPs/Img: 5.20	IOU: 59.95%	Recall:80.72%
  130   742   919	RPs/Img: 5.17	IOU: 59.97%	Recall:80.74%
  131   743   920	RPs/Img: 5.14	IOU: 59.99%	Recall:80.76%
  132   744   921	RPs/Img: 5.11	IOU: 59.99%	Recall:80.78%
  133   745   922	RPs/Img: 5.07	IOU: 60.02%	Recall:80.80%
  134   746   923	RPs/Img: 5.04	IOU: 60.05%	Recall:80.82%
  135   747   924	RPs/Img: 5.01	IOU: 60.06%	Recall:80.84%
  136   749   926	RPs/Img: 4.99	IOU: 60.08%	Recall:80.89%
  137   750   927	RPs/Img: 4.96	IOU: 60.10%	Recall:80.91%
  138   751   928	RPs/Img: 4.94	IOU: 60.13%	Recall:80.93%
  139   752   929	RPs/Img: 4.91	IOU: 60.14%	Recall:80.95%
  140   753   930	RPs/Img: 4.88	IOU: 60.16%	Recall:80.97%
  141   753   931	RPs/Img: 4.85	IOU: 60.14%	Recall:80.88%
  142   754   932	RPs/Img: 4.83	IOU: 60.17%	Recall:80.90%
  143   755   933	RPs/Img: 4.80	IOU: 60.20%	Recall:80.92%
  144   756   934	RPs/Img: 4.77	IOU: 60.20%	Recall:80.94%
  145   757   935	RPs/Img: 4.75	IOU: 60.19%	Recall:80.96%
  146   758   936	RPs/Img: 4.72	IOU: 60.21%	Recall:80.98%
  147   759   937	RPs/Img: 4.70	IOU: 60.23%	Recall:81.00%
  148   760   938	RPs/Img: 4.67	IOU: 60.25%	Recall:81.02%
  149   761   939	RPs/Img: 4.65	IOU: 60.27%	Recall:81.04%
  150   763   941	RPs/Img: 4.62	IOU: 60.26%	Recall:81.08%
  151   764   942	RPs/Img: 4.60	IOU: 60.28%	Recall:81.10%
  152   765   943	RPs/Img: 4.58	IOU: 60.29%	Recall:81.12%
  153   766   944	RPs/Img: 4.55	IOU: 60.32%	Recall:81.14%
  154   767   945	RPs/Img: 4.53	IOU: 60.33%	Recall:81.16%
  155   768   946	RPs/Img: 4.51	IOU: 60.33%	Recall:81.18%
  156   769   947	RPs/Img: 4.48	IOU: 60.35%	Recall:81.20%
  157   772   950	RPs/Img: 4.47	IOU: 60.39%	Recall:81.26%
  158   776   954	RPs/Img: 4.47	IOU: 60.43%	Recall:81.34%
  159   777   955	RPs/Img: 4.45	IOU: 60.45%	Recall:81.36%
  160   778   956	RPs/Img: 4.43	IOU: 60.47%	Recall:81.38%
  161   780   958	RPs/Img: 4.41	IOU: 60.49%	Recall:81.42%
  162   781   959	RPs/Img: 4.39	IOU: 60.51%	Recall:81.44%
  163   782   960	RPs/Img: 4.37	IOU: 60.53%	Recall:81.46%
  164   785   963	RPs/Img: 4.36	IOU: 60.55%	Recall:81.52%
  165   786   964	RPs/Img: 4.34	IOU: 60.58%	Recall:81.54%
  166   787   965	RPs/Img: 4.32	IOU: 60.60%	Recall:81.55%
  167   789   967	RPs/Img: 4.31	IOU: 60.62%	Recall:81.59%
  168   790   968	RPs/Img: 4.29	IOU: 60.64%	Recall:81.61%
  169   791   969	RPs/Img: 4.27	IOU: 60.66%	Recall:81.63%
  170   792   970	RPs/Img: 4.25	IOU: 60.66%	Recall:81.65%
  171   793   971	RPs/Img: 4.23	IOU: 60.67%	Recall:81.67%
  172   795   973	RPs/Img: 4.22	IOU: 60.68%	Recall:81.71%
  173   796   974	RPs/Img: 4.20	IOU: 60.70%	Recall:81.72%
  174   797   975	RPs/Img: 4.18	IOU: 60.69%	Recall:81.74%
  175   798   976	RPs/Img: 4.16	IOU: 60.70%	Recall:81.76%
  176   799   977	RPs/Img: 4.15	IOU: 60.72%	Recall:81.78%
