    0     5    35	RPs/Img: 7.00	IOU: 15.16%	Recall:14.29%	Precision:71.43%	C0: 0.00  C1: 0.25  C2: -nan  C3: 0.15  C4: 0.10 
    1     7    71	RPs/Img: 6.00	IOU: 12.08%	Recall:9.86%	Precision:58.33%	C0: 0.00  C1: 0.22  C2: -nan  C3: 0.07  C4: 0.11 
    2     7    72	RPs/Img: 5.00	IOU: 12.43%	Recall:9.72%	Precision:46.67%	C0: 0.00  C1: 0.20  C2: -nan  C3: 0.07  C4: 0.11 
    3     7    73	RPs/Img: 3.75	IOU: 12.26%	Recall:9.59%	Precision:46.67%	C0: 0.00  C1: 0.18  C2: -nan  C3: 0.07  C4: 0.11 
    4     7    74	RPs/Img: 3.40	IOU: 12.62%	Recall:9.46%	Precision:41.18%	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.07  C4: 0.11 
    5     9    86	RPs/Img: 3.17	IOU: 13.80%	Recall:10.47%	Precision:47.37%	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.10  C4: 0.11 
    6    13   100	RPs/Img: 3.29	IOU: 16.59%	Recall:13.00%	Precision:56.52%	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.14  C4: 0.11 
    7    16   109	RPs/Img: 3.25	IOU: 17.89%	Recall:14.68%	Precision:61.54%	C0: 0.17  C1: 0.23  C2: -nan  C3: 0.14  C4: 0.11 
    8    16   110	RPs/Img: 2.89	IOU: 17.72%	Recall:14.55%	Precision:61.54%	C0: 0.17  C1: 0.21  C2: -nan  C3: 0.14  C4: 0.11 
    9    16   111	RPs/Img: 2.60	IOU: 17.57%	Recall:14.41%	Precision:61.54%	C0: 0.17  C1: 0.20  C2: -nan  C3: 0.14  C4: 0.11 
   10    18   119	RPs/Img: 2.73	IOU: 18.01%	Recall:15.13%	Precision:60.00%	C0: 0.29  C1: 0.22  C2: -nan  C3: 0.13  C4: 0.11 
   11    18   121	RPs/Img: 2.50	IOU: 17.72%	Recall:14.88%	Precision:60.00%	C0: 0.29  C1: 0.22  C2: -nan  C3: 0.13  C4: 0.11 
   12    22   130	RPs/Img: 2.62	IOU: 18.77%	Recall:16.92%	Precision:64.71%	C0: 0.38  C1: 0.20  C2: -nan  C3: 0.16  C4: 0.11 
   13    28   147	RPs/Img: 3.36	IOU: 20.95%	Recall:19.05%	Precision:59.57%	C0: 0.38  C1: 0.20  C2: 0.14  C3: 0.16  C4: 0.24 
   14    31   160	RPs/Img: 3.67	IOU: 22.78%	Recall:19.38%	Precision:56.36%	C0: 0.33  C1: 0.20  C2: 0.08  C3: 0.16  C4: 0.28 
   15    31   161	RPs/Img: 3.44	IOU: 22.64%	Recall:19.25%	Precision:56.36%	C0: 0.33  C1: 0.20  C2: 0.08  C3: 0.15  C4: 0.28 
   16    33   163	RPs/Img: 3.35	IOU: 23.22%	Recall:20.25%	Precision:57.89%	C0: 0.40  C1: 0.24  C2: 0.08  C3: 0.15  C4: 0.28 
   17    41   177	RPs/Img: 3.78	IOU: 25.53%	Recall:23.16%	Precision:60.29%	C0: 0.36  C1: 0.24  C2: 0.17  C3: 0.15  C4: 0.36 
   18    42   178	RPs/Img: 3.63	IOU: 25.86%	Recall:23.60%	Precision:60.87%	C0: 0.36  C1: 0.27  C2: 0.17  C3: 0.15  C4: 0.36 
   19    42   181	RPs/Img: 3.45	IOU: 25.43%	Recall:23.20%	Precision:60.87%	C0: 0.36  C1: 0.27  C2: 0.14  C3: 0.15  C4: 0.36 
   20    43   182	RPs/Img: 3.33	IOU: 25.74%	Recall:23.63%	Precision:61.43%	C0: 0.36  C1: 0.27  C2: 0.14  C3: 0.15  C4: 0.37 
   21    43   184	RPs/Img: 3.23	IOU: 25.68%	Recall:23.37%	Precision:60.56%	C0: 0.33  C1: 0.27  C2: 0.14  C3: 0.15  C4: 0.36 
   22    44   185	RPs/Img: 3.13	IOU: 26.02%	Recall:23.78%	Precision:61.11%	C0: 0.33  C1: 0.27  C2: 0.14  C3: 0.15  C4: 0.38 
   23    45   186	RPs/Img: 3.04	IOU: 26.29%	Recall:24.19%	Precision:61.64%	C0: 0.33  C1: 0.30  C2: 0.14  C3: 0.15  C4: 0.38 
   24    45   187	RPs/Img: 2.92	IOU: 26.15%	Recall:24.06%	Precision:61.64%	C0: 0.31  C1: 0.30  C2: 0.14  C3: 0.15  C4: 0.38 
   25    45   188	RPs/Img: 2.85	IOU: 26.25%	Recall:23.94%	Precision:60.81%	C0: 0.29  C1: 0.30  C2: 0.14  C3: 0.15  C4: 0.38 
   26    54   204	RPs/Img: 3.11	IOU: 28.43%	Recall:26.47%	Precision:64.29%	C0: 0.27  C1: 0.30  C2: 0.19  C3: 0.15  C4: 0.46 
