    0     7    35	RPs/Img: 14.00	IOU: 34.84%	Recall:20.00%	Precision:50.00%	RMSE:3.22 avgRMSE:3.22	C0: 1.00  C1: 0.25  C2: -nan  C3: 0.15  C4: 0.20 
    1    10    71	RPs/Img: 12.00	IOU: 28.30%	Recall:14.08%	Precision:41.67%	RMSE:3.63 avgRMSE:3.42	C0: 0.50  C1: 0.11  C2: -nan  C3: 0.10  C4: 0.21 
    2    11    72	RPs/Img: 8.33	IOU: 28.84%	Recall:15.28%	Precision:44.00%	RMSE:0.00 avgRMSE:2.28	C0: 0.50  C1: 0.20  C2: -nan  C3: 0.10  C4: 0.21 
    3    11    73	RPs/Img: 6.25	IOU: 28.45%	Recall:15.07%	Precision:44.00%	RMSE:1.00 avgRMSE:1.96	C0: 0.50  C1: 0.18  C2: -nan  C3: 0.10  C4: 0.21 
    4    12    74	RPs/Img: 5.20	IOU: 28.97%	Recall:16.22%	Precision:46.15%	RMSE:0.00 avgRMSE:1.57	C0: 0.50  C1: 0.25  C2: -nan  C3: 0.10  C4: 0.21 
    5    15    86	RPs/Img: 5.33	IOU: 27.47%	Recall:17.44%	Precision:46.88%	RMSE:2.33 avgRMSE:1.70	C0: 0.33  C1: 0.25  C2: -nan  C3: 0.13  C4: 0.21 
    6    19   100	RPs/Img: 7.14	IOU: 29.59%	Recall:19.00%	Precision:38.00%	RMSE:2.42 avgRMSE:1.80	C0: 0.25  C1: 0.25  C2: -nan  C3: 0.17  C4: 0.21 
    7    22   109	RPs/Img: 7.25	IOU: 29.47%	Recall:20.18%	Precision:37.93%	RMSE:1.70 avgRMSE:1.79	C0: 0.33  C1: 0.31  C2: -nan  C3: 0.17  C4: 0.21 
    8    22   110	RPs/Img: 6.44	IOU: 29.20%	Recall:20.00%	Precision:37.93%	RMSE:1.00 avgRMSE:1.70	C0: 0.33  C1: 0.29  C2: -nan  C3: 0.17  C4: 0.21 
    9    23   111	RPs/Img: 5.90	IOU: 29.51%	Recall:20.72%	Precision:38.98%	RMSE:0.00 avgRMSE:1.53	C0: 0.33  C1: 0.33  C2: -nan  C3: 0.17  C4: 0.21 
   10    26   119	RPs/Img: 5.64	IOU: 29.35%	Recall:21.85%	Precision:41.94%	RMSE:1.46 avgRMSE:1.52	C0: 0.43  C1: 0.39  C2: -nan  C3: 0.16  C4: 0.21 
   11    26   121	RPs/Img: 5.33	IOU: 28.87%	Recall:21.49%	Precision:40.62%	RMSE:1.41 avgRMSE:1.51	C0: 0.43  C1: 0.39  C2: -nan  C3: 0.16  C4: 0.21 
   12    30   130	RPs/Img: 5.38	IOU: 29.31%	Recall:23.08%	Precision:42.86%	RMSE:1.37 avgRMSE:1.50	C0: 0.50  C1: 0.40  C2: -nan  C3: 0.17  C4: 0.21 
   13    35   147	RPs/Img: 5.86	IOU: 29.69%	Recall:23.81%	Precision:42.68%	RMSE:2.09 avgRMSE:1.54	C0: 0.50  C1: 0.40  C2: 0.00  C3: 0.17  C4: 0.31 
   14    39   160	RPs/Img: 6.07	IOU: 30.26%	Recall:24.38%	Precision:42.86%	RMSE:1.64 avgRMSE:1.55	C0: 0.44  C1: 0.40  C2: 0.00  C3: 0.17  C4: 0.36 
   15    40   161	RPs/Img: 5.75	IOU: 30.46%	Recall:24.84%	Precision:43.48%	RMSE:0.00 avgRMSE:1.45	C0: 0.44  C1: 0.40  C2: 0.00  C3: 0.18  C4: 0.36 
   16    41   163	RPs/Img: 5.53	IOU: 30.48%	Recall:25.15%	Precision:43.62%	RMSE:0.71 avgRMSE:1.41	C0: 0.50  C1: 0.38  C2: 0.00  C3: 0.18  C4: 0.36 
   17    46   177	RPs/Img: 5.83	IOU: 30.72%	Recall:25.99%	Precision:43.81%	RMSE:1.71 avgRMSE:1.43	C0: 0.45  C1: 0.38  C2: 0.00  C3: 0.18  C4: 0.40 
   18    46   178	RPs/Img: 5.58	IOU: 30.79%	Recall:25.84%	Precision:43.40%	RMSE:1.00 avgRMSE:1.40	C0: 0.45  C1: 0.36  C2: 0.00  C3: 0.18  C4: 0.40 
   19    47   181	RPs/Img: 5.40	IOU: 30.67%	Recall:25.97%	Precision:43.52%	RMSE:1.15 avgRMSE:1.39	C0: 0.45  C1: 0.36  C2: 0.05  C3: 0.18  C4: 0.40 
   20    47   182	RPs/Img: 5.19	IOU: 30.76%	Recall:25.82%	Precision:43.12%	RMSE:1.00 avgRMSE:1.37	C0: 0.45  C1: 0.36  C2: 0.05  C3: 0.18  C4: 0.40 
   21    48   184	RPs/Img: 5.00	IOU: 30.87%	Recall:26.09%	Precision:43.64%	RMSE:0.71 avgRMSE:1.34	C0: 0.50  C1: 0.36  C2: 0.05  C3: 0.18  C4: 0.39 
   22    49   185	RPs/Img: 4.83	IOU: 31.07%	Recall:26.49%	Precision:44.14%	RMSE:0.00 avgRMSE:1.28	C0: 0.50  C1: 0.36  C2: 0.05  C3: 0.18  C4: 0.40 
   23    50   186	RPs/Img: 4.67	IOU: 31.18%	Recall:26.88%	Precision:44.64%	RMSE:0.00 avgRMSE:1.23	C0: 0.50  C1: 0.39  C2: 0.05  C3: 0.18  C4: 0.40 
   24    50   187	RPs/Img: 4.52	IOU: 31.19%	Recall:26.74%	Precision:44.25%	RMSE:1.00 avgRMSE:1.22	C0: 0.46  C1: 0.39  C2: 0.05  C3: 0.18  C4: 0.40 
   25    51   188	RPs/Img: 4.38	IOU: 31.37%	Recall:27.13%	Precision:44.74%	RMSE:0.00 avgRMSE:1.17	C0: 0.50  C1: 0.39  C2: 0.05  C3: 0.18  C4: 0.40 
   26    52   204	RPs/Img: 4.44	IOU: 30.32%	Recall:25.49%	Precision:43.33%	RMSE:2.19 avgRMSE:1.21	C0: 0.47  C1: 0.39  C2: 0.04  C3: 0.17  C4: 0.37 
   27    53   206	RPs/Img: 4.36	IOU: 30.57%	Recall:25.73%	Precision:43.44%	RMSE:0.71 avgRMSE:1.19	C0: 0.47  C1: 0.39  C2: 0.04  C3: 0.17  C4: 0.37 
   28    54   207	RPs/Img: 4.24	IOU: 30.71%	Recall:26.09%	Precision:43.90%	RMSE:0.00 avgRMSE:1.15	C0: 0.47  C1: 0.42  C2: 0.04  C3: 0.17  C4: 0.37 
   29    55   218	RPs/Img: 4.27	IOU: 30.10%	Recall:25.23%	Precision:42.97%	RMSE:1.81 avgRMSE:1.18	C0: 0.47  C1: 0.40  C2: 0.03  C3: 0.18  C4: 0.33 
   30    60   228	RPs/Img: 4.48	IOU: 30.71%	Recall:26.32%	Precision:43.17%	RMSE:1.05 avgRMSE:1.17	C0: 0.44  C1: 0.40  C2: 0.03  C3: 0.19  C4: 0.38 
   31    62   244	RPs/Img: 4.69	IOU: 30.66%	Recall:25.41%	Precision:41.33%	RMSE:1.77 avgRMSE:1.19	C0: 0.42  C1: 0.37  C2: 0.03  C3: 0.18  C4: 0.37 
   32    63   245	RPs/Img: 4.61	IOU: 30.82%	Recall:25.71%	Precision:41.45%	RMSE:0.00 avgRMSE:1.15	C0: 0.42  C1: 0.39  C2: 0.03  C3: 0.18  C4: 0.37 
   33    63   247	RPs/Img: 4.56	IOU: 30.89%	Recall:25.51%	Precision:40.65%	RMSE:1.00 avgRMSE:1.15	C0: 0.40  C1: 0.38  C2: 0.03  C3: 0.18  C4: 0.37 
   34    64   248	RPs/Img: 4.54	IOU: 30.97%	Recall:25.81%	Precision:40.25%	RMSE:0.00 avgRMSE:1.12	C0: 0.40  C1: 0.40  C2: 0.03  C3: 0.18  C4: 0.37 
   35    64   250	RPs/Img: 4.42	IOU: 30.72%	Recall:25.60%	Precision:40.25%	RMSE:0.71 avgRMSE:1.11	C0: 0.40  C1: 0.40  C2: 0.03  C3: 0.18  C4: 0.37 
   36    64   251	RPs/Img: 4.30	IOU: 30.60%	Recall:25.50%	Precision:40.25%	RMSE:1.00 avgRMSE:1.10	C0: 0.40  C1: 0.40  C2: 0.03  C3: 0.18  C4: 0.37 
   37    64   253	RPs/Img: 4.21	IOU: 30.54%	Recall:25.30%	Precision:40.00%	RMSE:0.71 avgRMSE:1.09	C0: 0.40  C1: 0.39  C2: 0.03  C3: 0.18  C4: 0.37 
   38    65   254	RPs/Img: 4.15	IOU: 30.70%	Recall:25.59%	Precision:40.12%	RMSE:0.00 avgRMSE:1.06	C0: 0.40  C1: 0.41  C2: 0.03  C3: 0.18  C4: 0.37 
   39    67   257	RPs/Img: 4.15	IOU: 31.06%	Recall:26.07%	Precision:40.36%	RMSE:0.58 avgRMSE:1.05	C0: 0.40  C1: 0.43  C2: 0.03  C3: 0.18  C4: 0.37 
   40    68   258	RPs/Img: 4.07	IOU: 31.17%	Recall:26.36%	Precision:40.72%	RMSE:0.00 avgRMSE:1.03	C0: 0.40  C1: 0.44  C2: 0.03  C3: 0.18  C4: 0.37 
   41    70   260	RPs/Img: 4.19	IOU: 31.50%	Recall:26.92%	Precision:39.77%	RMSE:0.00 avgRMSE:1.00	C0: 0.40  C1: 0.47  C2: 0.03  C3: 0.18  C4: 0.37 
   42    70   261	RPs/Img: 4.14	IOU: 31.38%	Recall:26.82%	Precision:39.33%	RMSE:1.00 avgRMSE:1.00	C0: 0.38  C1: 0.47  C2: 0.03  C3: 0.18  C4: 0.37 
   43    70   262	RPs/Img: 4.05	IOU: 31.26%	Recall:26.72%	Precision:39.33%	RMSE:1.00 avgRMSE:1.00	C0: 0.38  C1: 0.46  C2: 0.03  C3: 0.18  C4: 0.37 
   44    70   263	RPs/Img: 3.98	IOU: 31.14%	Recall:26.62%	Precision:39.11%	RMSE:1.00 avgRMSE:1.00	C0: 0.36  C1: 0.46  C2: 0.03  C3: 0.18  C4: 0.37 
   45    70   264	RPs/Img: 3.93	IOU: 31.02%	Recall:26.52%	Precision:38.67%	RMSE:1.00 avgRMSE:1.00	C0: 0.35  C1: 0.46  C2: 0.03  C3: 0.18  C4: 0.37 
   46    82   301	RPs/Img: 4.23	IOU: 31.86%	Recall:27.24%	Precision:41.21%	RMSE:2.93 avgRMSE:1.04	C0: 0.38  C1: 0.47  C2: 0.03  C3: 0.18  C4: 0.37 
   47    82   308	RPs/Img: 4.15	IOU: 31.14%	Recall:26.62%	Precision:41.21%	RMSE:2.30 avgRMSE:1.07	C0: 0.38  C1: 0.47  C2: 0.03  C3: 0.17  C4: 0.37 
   48    84   335	RPs/Img: 4.20	IOU: 30.02%	Recall:25.07%	Precision:40.78%	RMSE:3.32 avgRMSE:1.11	C0: 0.36  C1: 0.49  C2: 0.03  C3: 0.16  C4: 0.32 
   49    85   336	RPs/Img: 4.14	IOU: 30.11%	Recall:25.30%	Precision:41.06%	RMSE:0.00 avgRMSE:1.09	C0: 0.36  C1: 0.49  C2: 0.03  C3: 0.16  C4: 0.32 
   50    86   342	RPs/Img: 4.08	IOU: 29.80%	Recall:25.15%	Precision:41.35%	RMSE:1.68 avgRMSE:1.10	C0: 0.38  C1: 0.49  C2: 0.03  C3: 0.16  C4: 0.32 
   51    89   363	RPs/Img: 4.21	IOU: 29.71%	Recall:24.52%	Precision:40.64%	RMSE:3.34 avgRMSE:1.15	C0: 0.38  C1: 0.49  C2: 0.03  C3: 0.15  C4: 0.32 
   52    91   379	RPs/Img: 4.30	IOU: 29.55%	Recall:24.01%	Precision:39.91%	RMSE:2.85 avgRMSE:1.18	C0: 0.38  C1: 0.49  C2: 0.03  C3: 0.14  C4: 0.32 
   53    92   390	RPs/Img: 4.26	IOU: 29.13%	Recall:23.59%	Precision:40.00%	RMSE:2.73 avgRMSE:1.21	C0: 0.41  C1: 0.49  C2: 0.03  C3: 0.13  C4: 0.32 
   54    92   392	RPs/Img: 4.20	IOU: 29.11%	Recall:23.47%	Precision:39.83%	RMSE:1.00 avgRMSE:1.20	C0: 0.41  C1: 0.48  C2: 0.03  C3: 0.13  C4: 0.32 
   55    95   406	RPs/Img: 4.21	IOU: 28.85%	Recall:23.40%	Precision:40.25%	RMSE:2.15 avgRMSE:1.22	C0: 0.41  C1: 0.48  C2: 0.03  C3: 0.13  C4: 0.32 
   56    97   414	RPs/Img: 4.21	IOU: 28.76%	Recall:23.43%	Precision:40.42%	RMSE:2.12 avgRMSE:1.24	C0: 0.41  C1: 0.48  C2: 0.03  C3: 0.13  C4: 0.32 
   57    99   430	RPs/Img: 4.22	IOU: 28.49%	Recall:23.02%	Precision:40.41%	RMSE:2.69 avgRMSE:1.26	C0: 0.41  C1: 0.48  C2: 0.03  C3: 0.13  C4: 0.32 
   58    99   434	RPs/Img: 4.17	IOU: 28.38%	Recall:22.81%	Precision:40.24%	RMSE:1.22 avgRMSE:1.26	C0: 0.41  C1: 0.47  C2: 0.03  C3: 0.13  C4: 0.32 
   59    99   436	RPs/Img: 4.10	IOU: 28.25%	Recall:22.71%	Precision:40.24%	RMSE:1.00 avgRMSE:1.26	C0: 0.41  C1: 0.45  C2: 0.03  C3: 0.13  C4: 0.31 
