    0     1    35	RPs/Img: 15.00	IOU: 19.33%	Recall:2.86%	Precision:6.67%	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.00  C4: 0.10 
    1     3    71	RPs/Img: 15.50	IOU: 19.65%	Recall:4.23%	Precision:9.68%	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.02  C4: 0.11 
    2     3    72	RPs/Img: 10.67	IOU: 19.75%	Recall:4.17%	Precision:9.38%	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.02  C4: 0.11 
    3     3    73	RPs/Img: 8.00	IOU: 19.48%	Recall:4.11%	Precision:9.38%	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.02  C4: 0.11 
    4     3    74	RPs/Img: 6.60	IOU: 19.68%	Recall:4.05%	Precision:9.09%	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.02  C4: 0.11 
    5     5    86	RPs/Img: 6.83	IOU: 20.69%	Recall:5.81%	Precision:12.20%	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.06  C4: 0.11 
    6     8   100	RPs/Img: 7.43	IOU: 22.84%	Recall:8.00%	Precision:15.38%	C0: 0.00  C1: 0.00  C2: -nan  C3: 0.09  C4: 0.11 
    7    11   109	RPs/Img: 7.25	IOU: 23.28%	Recall:10.09%	Precision:18.97%	C0: 0.17  C1: 0.00  C2: -nan  C3: 0.11  C4: 0.11 
    8    11   110	RPs/Img: 6.44	IOU: 23.07%	Recall:10.00%	Precision:18.97%	C0: 0.17  C1: 0.00  C2: -nan  C3: 0.11  C4: 0.11 
    9    11   111	RPs/Img: 5.90	IOU: 23.22%	Recall:9.91%	Precision:18.64%	C0: 0.17  C1: 0.00  C2: -nan  C3: 0.11  C4: 0.11 
   10    11   119	RPs/Img: 5.91	IOU: 23.52%	Recall:9.24%	Precision:16.92%	C0: 0.14  C1: 0.00  C2: -nan  C3: 0.11  C4: 0.11 
   11    11   121	RPs/Img: 5.42	IOU: 23.14%	Recall:9.09%	Precision:16.92%	C0: 0.14  C1: 0.00  C2: -nan  C3: 0.10  C4: 0.11 
   12    12   130	RPs/Img: 5.46	IOU: 23.56%	Recall:9.23%	Precision:16.90%	C0: 0.12  C1: 0.00  C2: -nan  C3: 0.11  C4: 0.11 
   13    12   147	RPs/Img: 5.71	IOU: 22.90%	Recall:8.16%	Precision:15.00%	C0: 0.12  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.07 
   14    12   160	RPs/Img: 5.80	IOU: 22.36%	Recall:7.50%	Precision:13.79%	C0: 0.11  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.06 
   15    12   161	RPs/Img: 5.44	IOU: 22.23%	Recall:7.45%	Precision:13.79%	C0: 0.11  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.06 
   16    12   163	RPs/Img: 5.24	IOU: 22.39%	Recall:7.36%	Precision:13.48%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.06 
   17    12   177	RPs/Img: 5.39	IOU: 22.00%	Recall:6.78%	Precision:12.37%	C0: 0.09  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.05 
   18    12   178	RPs/Img: 5.16	IOU: 22.00%	Recall:6.74%	Precision:12.24%	C0: 0.09  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.05 
   19    12   181	RPs/Img: 4.90	IOU: 21.64%	Recall:6.63%	Precision:12.24%	C0: 0.09  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.05 
   20    12   182	RPs/Img: 4.71	IOU: 21.67%	Recall:6.59%	Precision:12.12%	C0: 0.09  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.05 
   21    12   184	RPs/Img: 4.59	IOU: 21.78%	Recall:6.52%	Precision:11.88%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.05 
   22    12   185	RPs/Img: 4.48	IOU: 21.81%	Recall:6.49%	Precision:11.65%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.04 
   23    12   186	RPs/Img: 4.33	IOU: 21.86%	Recall:6.45%	Precision:11.54%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.04 
   24    12   187	RPs/Img: 4.20	IOU: 21.89%	Recall:6.42%	Precision:11.43%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.04 
   25    13   188	RPs/Img: 4.08	IOU: 22.06%	Recall:6.91%	Precision:12.26%	C0: 0.14  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.04 
   26    15   204	RPs/Img: 4.26	IOU: 21.85%	Recall:7.35%	Precision:13.04%	C0: 0.13  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.08 
   27    15   206	RPs/Img: 4.18	IOU: 21.99%	Recall:7.28%	Precision:12.82%	C0: 0.12  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.08 
   28    15   207	RPs/Img: 4.10	IOU: 21.98%	Recall:7.25%	Precision:12.61%	C0: 0.12  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.08 
   29    16   218	RPs/Img: 4.10	IOU: 21.61%	Recall:7.34%	Precision:13.01%	C0: 0.12  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.09 
   30    16   228	RPs/Img: 4.23	IOU: 21.45%	Recall:7.02%	Precision:12.21%	C0: 0.11  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.08 
   31    17   244	RPs/Img: 4.44	IOU: 21.01%	Recall:6.97%	Precision:11.97%	C0: 0.11  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.07 
   32    17   245	RPs/Img: 4.33	IOU: 21.05%	Recall:6.94%	Precision:11.89%	C0: 0.11  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.07 
   33    17   247	RPs/Img: 4.26	IOU: 20.92%	Recall:6.88%	Precision:11.72%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.07 
   34    17   248	RPs/Img: 4.20	IOU: 20.88%	Recall:6.85%	Precision:11.56%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.07 
   35    17   250	RPs/Img: 4.08	IOU: 20.71%	Recall:6.80%	Precision:11.56%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.11  C4: 0.07 
   36    17   251	RPs/Img: 3.97	IOU: 20.63%	Recall:6.77%	Precision:11.56%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   37    17   253	RPs/Img: 3.89	IOU: 20.65%	Recall:6.72%	Precision:11.49%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   38    17   254	RPs/Img: 3.82	IOU: 20.72%	Recall:6.69%	Precision:11.41%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   39    17   257	RPs/Img: 3.80	IOU: 20.76%	Recall:6.61%	Precision:11.18%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   40    17   258	RPs/Img: 3.73	IOU: 20.81%	Recall:6.59%	Precision:11.11%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   41    17   260	RPs/Img: 3.71	IOU: 20.73%	Recall:6.54%	Precision:10.90%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   42    17   261	RPs/Img: 3.63	IOU: 20.65%	Recall:6.51%	Precision:10.90%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   43    17   262	RPs/Img: 3.55	IOU: 20.58%	Recall:6.49%	Precision:10.90%	C0: 0.10  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   44    17   263	RPs/Img: 3.47	IOU: 20.50%	Recall:6.46%	Precision:10.90%	C0: 0.09  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   45    17   264	RPs/Img: 3.39	IOU: 20.42%	Recall:6.44%	Precision:10.90%	C0: 0.09  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   46    19   301	RPs/Img: 3.55	IOU: 20.33%	Recall:6.31%	Precision:11.38%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.10  C4: 0.07 
   47    19   308	RPs/Img: 3.48	IOU: 19.87%	Recall:6.17%	Precision:11.38%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.09  C4: 0.07 
   48    19   335	RPs/Img: 3.53	IOU: 19.37%	Recall:5.67%	Precision:10.98%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.09  C4: 0.06 
   49    19   336	RPs/Img: 3.48	IOU: 19.34%	Recall:5.65%	Precision:10.92%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.08  C4: 0.06 
   50    19   342	RPs/Img: 3.43	IOU: 19.13%	Recall:5.56%	Precision:10.86%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.08  C4: 0.06 
   51    21   363	RPs/Img: 3.54	IOU: 19.76%	Recall:5.79%	Precision:11.41%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.07 
   52    22   379	RPs/Img: 3.55	IOU: 19.39%	Recall:5.80%	Precision:11.70%	C0: 0.08  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.08 
   53    22   390	RPs/Img: 3.52	IOU: 19.21%	Recall:5.64%	Precision:11.58%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.08 
   54    22   392	RPs/Img: 3.45	IOU: 19.11%	Recall:5.61%	Precision:11.58%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.08 
   55    25   406	RPs/Img: 3.50	IOU: 19.38%	Recall:6.16%	Precision:12.76%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.08  C4: 0.08 
   56    25   414	RPs/Img: 3.49	IOU: 19.19%	Recall:6.04%	Precision:12.56%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.08 
   57    25   430	RPs/Img: 3.48	IOU: 18.84%	Recall:5.81%	Precision:12.38%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.07 
   58    25   434	RPs/Img: 3.44	IOU: 18.79%	Recall:5.76%	Precision:12.32%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.07 
   59    25   436	RPs/Img: 3.38	IOU: 18.71%	Recall:5.73%	Precision:12.32%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.07 
   60    30   456	RPs/Img: 3.46	IOU: 18.97%	Recall:6.58%	Precision:14.22%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.08  C4: 0.09 
   61    30   463	RPs/Img: 3.42	IOU: 18.90%	Recall:6.48%	Precision:14.15%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.09 
   62    30   465	RPs/Img: 3.38	IOU: 18.87%	Recall:6.45%	Precision:14.08%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.09 
   63    31   530	RPs/Img: 4.08	IOU: 18.98%	Recall:5.85%	Precision:11.88%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.07 
   64    31   546	RPs/Img: 4.17	IOU: 19.03%	Recall:5.68%	Precision:11.44%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.06 
   65    31   550	RPs/Img: 4.14	IOU: 18.98%	Recall:5.64%	Precision:11.36%	C0: 0.07  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.06 
   66    31   599	RPs/Img: 4.42	IOU: 19.13%	Recall:5.18%	Precision:10.47%	C0: 0.06  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.05 
   67    31   646	RPs/Img: 4.79	IOU: 19.23%	Recall:4.80%	Precision:9.51%	C0: 0.06  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.04 
   68    31   710	RPs/Img: 5.19	IOU: 19.09%	Recall:4.37%	Precision:8.66%	C0: 0.06  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.04 
   69    31   719	RPs/Img: 5.20	IOU: 19.09%	Recall:4.31%	Precision:8.52%	C0: 0.06  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.04 
   70    32   747	RPs/Img: 5.37	IOU: 19.16%	Recall:4.28%	Precision:8.40%	C0: 0.06  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.04 
   71    33   778	RPs/Img: 5.61	IOU: 19.30%	Recall:4.24%	Precision:8.17%	C0: 0.06  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.04 
   72    33   835	RPs/Img: 6.04	IOU: 19.29%	Recall:3.95%	Precision:7.48%	C0: 0.06  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.03 
   73    33   855	RPs/Img: 6.16	IOU: 19.27%	Recall:3.86%	Precision:7.24%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.07  C4: 0.03 
   74    34   876	RPs/Img: 6.24	IOU: 19.25%	Recall:3.88%	Precision:7.26%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   75    34   917	RPs/Img: 6.70	IOU: 19.45%	Recall:3.71%	Precision:6.68%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   76    34   923	RPs/Img: 6.68	IOU: 19.40%	Recall:3.68%	Precision:6.61%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   77    34   924	RPs/Img: 6.62	IOU: 19.42%	Recall:3.68%	Precision:6.59%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   78    34   925	RPs/Img: 6.54	IOU: 19.42%	Recall:3.68%	Precision:6.58%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   79    34   926	RPs/Img: 6.47	IOU: 19.41%	Recall:3.67%	Precision:6.56%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   80    34   927	RPs/Img: 6.42	IOU: 19.43%	Recall:3.67%	Precision:6.54%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   81    34   928	RPs/Img: 6.35	IOU: 19.45%	Recall:3.66%	Precision:6.53%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   82    34   932	RPs/Img: 6.31	IOU: 19.47%	Recall:3.65%	Precision:6.49%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   83    34   939	RPs/Img: 6.25	IOU: 19.36%	Recall:3.62%	Precision:6.48%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   84    34   942	RPs/Img: 6.21	IOU: 19.40%	Recall:3.61%	Precision:6.44%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   85    34   952	RPs/Img: 6.17	IOU: 19.33%	Recall:3.57%	Precision:6.40%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   86    34   953	RPs/Img: 6.11	IOU: 19.36%	Recall:3.57%	Precision:6.39%	C0: 0.05  C1: 0.00  C2: 0.00  C3: 0.06  C4: 0.03 
   87    35   956	RPs/Img: 6.06	IOU: 19.38%	Recall:3.66%	Precision:6.57%	C0: 0.05  C1: 0.02  C2: 0.00  C3: 0.06  C4: 0.03 
   88    35   966	RPs/Img: 6.01	IOU: 19.27%	Recall:3.62%	Precision:6.54%	C0: 0.05  C1: 0.02  C2: 0.00  C3: 0.06  C4: 0.03 
   89    35   983	RPs/Img: 6.04	IOU: 19.20%	Recall:3.56%	Precision:6.43%	C0: 0.05  C1: 0.02  C2: 0.00  C3: 0.06  C4: 0.03 
   90    35   995	RPs/Img: 6.11	IOU: 19.12%	Recall:3.52%	Precision:6.29%	C0: 0.05  C1: 0.02  C2: 0.00  C3: 0.06  C4: 0.03 
   91    36  1013	RPs/Img: 6.20	IOU: 19.11%	Recall:3.55%	Precision:6.32%	C0: 0.05  C1: 0.02  C2: 0.00  C3: 0.06  C4: 0.03 
   92    37  1020	RPs/Img: 6.22	IOU: 19.17%	Recall:3.63%	Precision:6.40%	C0: 0.05  C1: 0.02  C2: 0.00  C3: 0.06  C4: 0.03 
   93    38  1052	RPs/Img: 6.38	IOU: 19.12%	Recall:3.61%	Precision:6.33%	C0: 0.04  C1: 0.02  C2: 0.00  C3: 0.06  C4: 0.03 
   94    38  1063	RPs/Img: 6.41	IOU: 19.10%	Recall:3.57%	Precision:6.24%	C0: 0.04  C1: 0.02  C2: 0.00  C3: 0.06  C4: 0.03 
   95    40  1082	RPs/Img: 6.52	IOU: 19.10%	Recall:3.70%	Precision:6.39%	C0: 0.04  C1: 0.02  C2: 0.00  C3: 0.06  C4: 0.03 
   96    43  1104	RPs/Img: 6.67	IOU: 19.17%	Recall:3.89%	Precision:6.65%	C0: 0.04  C1: 0.02  C2: 0.00  C3: 0.06  C4: 0.04 
