    0     9    35	RPs/Img: 12.00	IOU: 29.94%	Recall:25.71%	Precision:75.00%	C0: 0.00  C1: 0.25  C2: -nan  C3: 0.30  C4: 0.20 
    1    14    71	RPs/Img: 10.00	IOU: 28.08%	Recall:19.72%	Precision:70.00%	C0: 0.00  C1: 0.22  C2: -nan  C3: 0.17  C4: 0.26 
    2    14    72	RPs/Img: 7.67	IOU: 28.20%	Recall:19.44%	Precision:60.87%	C0: 0.00  C1: 0.20  C2: -nan  C3: 0.17  C4: 0.26 
    3    14    73	RPs/Img: 5.75	IOU: 27.81%	Recall:19.18%	Precision:60.87%	C0: 0.00  C1: 0.18  C2: -nan  C3: 0.17  C4: 0.26 
    4    14    74	RPs/Img: 5.00	IOU: 27.96%	Recall:18.92%	Precision:56.00%	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.17  C4: 0.26 
    5    17    86	RPs/Img: 4.67	IOU: 27.39%	Recall:19.77%	Precision:60.71%	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.19  C4: 0.26 
    6    20   100	RPs/Img: 4.43	IOU: 26.63%	Recall:20.00%	Precision:64.52%	C0: 0.00  C1: 0.17  C2: -nan  C3: 0.20  C4: 0.26 
    7    23   109	RPs/Img: 4.25	IOU: 27.06%	Recall:21.10%	Precision:67.65%	C0: 0.17  C1: 0.23  C2: -nan  C3: 0.20  C4: 0.26 
    8    23   110	RPs/Img: 3.78	IOU: 26.81%	Recall:20.91%	Precision:67.65%	C0: 0.17  C1: 0.21  C2: -nan  C3: 0.20  C4: 0.26 
    9    23   111	RPs/Img: 3.40	IOU: 26.57%	Recall:20.72%	Precision:67.65%	C0: 0.17  C1: 0.20  C2: -nan  C3: 0.20  C4: 0.26 
   10    25   119	RPs/Img: 3.55	IOU: 26.93%	Recall:21.01%	Precision:64.10%	C0: 0.29  C1: 0.22  C2: -nan  C3: 0.19  C4: 0.26 
   11    25   121	RPs/Img: 3.25	IOU: 26.49%	Recall:20.66%	Precision:64.10%	C0: 0.29  C1: 0.22  C2: -nan  C3: 0.18  C4: 0.26 
   12    29   130	RPs/Img: 3.38	IOU: 27.46%	Recall:22.31%	Precision:65.91%	C0: 0.38  C1: 0.20  C2: -nan  C3: 0.20  C4: 0.26 
   13    36   147	RPs/Img: 3.93	IOU: 28.71%	Recall:24.49%	Precision:65.45%	C0: 0.38  C1: 0.20  C2: 0.14  C3: 0.20  C4: 0.38 
   14    40   160	RPs/Img: 4.20	IOU: 30.17%	Recall:25.00%	Precision:63.49%	C0: 0.33  C1: 0.20  C2: 0.08  C3: 0.20  C4: 0.42 
   15    40   161	RPs/Img: 3.94	IOU: 29.98%	Recall:24.84%	Precision:63.49%	C0: 0.33  C1: 0.20  C2: 0.08  C3: 0.20  C4: 0.42 
   16    42   163	RPs/Img: 3.88	IOU: 30.45%	Recall:25.77%	Precision:63.64%	C0: 0.40  C1: 0.24  C2: 0.08  C3: 0.20  C4: 0.42 
   17    50   177	RPs/Img: 4.22	IOU: 32.01%	Recall:28.25%	Precision:65.79%	C0: 0.36  C1: 0.24  C2: 0.17  C3: 0.20  C4: 0.48 
   18    51   178	RPs/Img: 4.05	IOU: 32.30%	Recall:28.65%	Precision:66.23%	C0: 0.36  C1: 0.27  C2: 0.17  C3: 0.20  C4: 0.48 
   19    51   181	RPs/Img: 3.85	IOU: 31.76%	Recall:28.18%	Precision:66.23%	C0: 0.36  C1: 0.27  C2: 0.14  C3: 0.20  C4: 0.48 
   20    52   182	RPs/Img: 3.71	IOU: 32.04%	Recall:28.57%	Precision:66.67%	C0: 0.36  C1: 0.27  C2: 0.14  C3: 0.20  C4: 0.49 
   21    52   184	RPs/Img: 3.59	IOU: 31.90%	Recall:28.26%	Precision:65.82%	C0: 0.33  C1: 0.27  C2: 0.14  C3: 0.20  C4: 0.48 
   22    53   185	RPs/Img: 3.48	IOU: 32.21%	Recall:28.65%	Precision:66.25%	C0: 0.33  C1: 0.27  C2: 0.14  C3: 0.20  C4: 0.49 
   23    54   186	RPs/Img: 3.38	IOU: 32.47%	Recall:29.03%	Precision:66.67%	C0: 0.33  C1: 0.30  C2: 0.14  C3: 0.20  C4: 0.49 
   24    54   187	RPs/Img: 3.28	IOU: 32.30%	Recall:28.88%	Precision:65.85%	C0: 0.31  C1: 0.30  C2: 0.14  C3: 0.20  C4: 0.49 
   25    54   188	RPs/Img: 3.19	IOU: 32.36%	Recall:28.72%	Precision:65.06%	C0: 0.29  C1: 0.30  C2: 0.14  C3: 0.20  C4: 0.49 
   26    63   204	RPs/Img: 3.44	IOU: 34.10%	Recall:30.88%	Precision:67.74%	C0: 0.27  C1: 0.30  C2: 0.19  C3: 0.20  C4: 0.56 
   27    65   206	RPs/Img: 3.43	IOU: 34.50%	Recall:31.55%	Precision:67.71%	C0: 0.35  C1: 0.30  C2: 0.19  C3: 0.20  C4: 0.56 
   28    66   207	RPs/Img: 3.38	IOU: 34.76%	Recall:31.88%	Precision:67.35%	C0: 0.35  C1: 0.33  C2: 0.19  C3: 0.20  C4: 0.56 
   29    71   218	RPs/Img: 3.43	IOU: 35.07%	Recall:32.57%	Precision:68.93%	C0: 0.35  C1: 0.36  C2: 0.17  C3: 0.20  C4: 0.56 
   30    79   228	RPs/Img: 3.61	IOU: 36.38%	Recall:34.65%	Precision:70.54%	C0: 0.39  C1: 0.36  C2: 0.21  C3: 0.22  C4: 0.57 
   31    90   244	RPs/Img: 3.91	IOU: 37.33%	Recall:36.89%	Precision:72.00%	C0: 0.42  C1: 0.41  C2: 0.23  C3: 0.24  C4: 0.57 
   32    91   245	RPs/Img: 3.82	IOU: 37.49%	Recall:37.14%	Precision:72.22%	C0: 0.42  C1: 0.43  C2: 0.23  C3: 0.24  C4: 0.57 
   33    93   247	RPs/Img: 3.79	IOU: 37.70%	Recall:37.65%	Precision:72.09%	C0: 0.45  C1: 0.45  C2: 0.23  C3: 0.24  C4: 0.57 
   34    94   248	RPs/Img: 3.77	IOU: 37.87%	Recall:37.90%	Precision:71.21%	C0: 0.45  C1: 0.47  C2: 0.23  C3: 0.24  C4: 0.57 
   35    94   250	RPs/Img: 3.67	IOU: 37.57%	Recall:37.60%	Precision:71.21%	C0: 0.45  C1: 0.47  C2: 0.23  C3: 0.24  C4: 0.57 
   36    94   251	RPs/Img: 3.57	IOU: 37.42%	Recall:37.45%	Precision:71.21%	C0: 0.45  C1: 0.47  C2: 0.23  C3: 0.24  C4: 0.57 
   37    95   253	RPs/Img: 3.50	IOU: 37.43%	Recall:37.55%	Precision:71.43%	C0: 0.45  C1: 0.48  C2: 0.23  C3: 0.24  C4: 0.57 
   38    96   254	RPs/Img: 3.51	IOU: 37.59%	Recall:37.80%	Precision:70.07%	C0: 0.45  C1: 0.50  C2: 0.23  C3: 0.24  C4: 0.57 
   39    98   257	RPs/Img: 3.60	IOU: 37.90%	Recall:38.13%	Precision:68.06%	C0: 0.45  C1: 0.51  C2: 0.23  C3: 0.24  C4: 0.57 
   40    98   258	RPs/Img: 3.56	IOU: 37.90%	Recall:37.98%	Precision:67.12%	C0: 0.45  C1: 0.50  C2: 0.23  C3: 0.24  C4: 0.57 
   41    98   260	RPs/Img: 3.62	IOU: 37.76%	Recall:37.69%	Precision:64.47%	C0: 0.45  C1: 0.47  C2: 0.23  C3: 0.24  C4: 0.57 
   42    98   261	RPs/Img: 3.65	IOU: 37.61%	Recall:37.55%	Precision:62.42%	C0: 0.43  C1: 0.47  C2: 0.23  C3: 0.24  C4: 0.57 
   43    98   262	RPs/Img: 3.57	IOU: 37.47%	Recall:37.40%	Precision:62.42%	C0: 0.43  C1: 0.46  C2: 0.23  C3: 0.24  C4: 0.57 
   44    98   263	RPs/Img: 3.51	IOU: 37.33%	Recall:37.26%	Precision:62.03%	C0: 0.41  C1: 0.46  C2: 0.23  C3: 0.24  C4: 0.57 
   45    98   264	RPs/Img: 3.46	IOU: 37.19%	Recall:37.12%	Precision:61.64%	C0: 0.39  C1: 0.46  C2: 0.23  C3: 0.24  C4: 0.57 
   46    98   301	RPs/Img: 3.38	IOU: 32.62%	Recall:32.56%	Precision:61.64%	C0: 0.38  C1: 0.45  C2: 0.23  C3: 0.20  C4: 0.45 
   47    98   308	RPs/Img: 3.31	IOU: 31.87%	Recall:31.82%	Precision:61.64%	C0: 0.38  C1: 0.45  C2: 0.23  C3: 0.19  C4: 0.45 
   48    99   335	RPs/Img: 3.27	IOU: 29.62%	Recall:29.55%	Precision:61.88%	C0: 0.36  C1: 0.44  C2: 0.23  C3: 0.18  C4: 0.39 
   49    99   336	RPs/Img: 3.20	IOU: 29.53%	Recall:29.46%	Precision:61.88%	C0: 0.36  C1: 0.44  C2: 0.23  C3: 0.18  C4: 0.39 
   50   100   342	RPs/Img: 3.27	IOU: 29.50%	Recall:29.24%	Precision:59.88%	C0: 0.38  C1: 0.44  C2: 0.23  C3: 0.17  C4: 0.39 
   51   104   363	RPs/Img: 3.29	IOU: 29.24%	Recall:28.65%	Precision:60.82%	C0: 0.38  C1: 0.44  C2: 0.23  C3: 0.18  C4: 0.37 
   52   105   379	RPs/Img: 3.26	IOU: 28.54%	Recall:27.70%	Precision:60.69%	C0: 0.38  C1: 0.44  C2: 0.23  C3: 0.17  C4: 0.37 
   53   107   390	RPs/Img: 3.24	IOU: 28.48%	Recall:27.44%	Precision:61.14%	C0: 0.41  C1: 0.44  C2: 0.23  C3: 0.16  C4: 0.36 
   54   107   392	RPs/Img: 3.18	IOU: 28.34%	Recall:27.30%	Precision:61.14%	C0: 0.41  C1: 0.43  C2: 0.23  C3: 0.16  C4: 0.36 
   55   112   406	RPs/Img: 3.21	IOU: 28.37%	Recall:27.59%	Precision:62.22%	C0: 0.41  C1: 0.43  C2: 0.23  C3: 0.17  C4: 0.37 
   56   115   414	RPs/Img: 3.21	IOU: 28.43%	Recall:27.78%	Precision:62.84%	C0: 0.41  C1: 0.43  C2: 0.23  C3: 0.17  C4: 0.38 
   57   117   430	RPs/Img: 3.19	IOU: 27.78%	Recall:27.21%	Precision:63.24%	C0: 0.41  C1: 0.43  C2: 0.23  C3: 0.16  C4: 0.38 
   58   118   434	RPs/Img: 3.15	IOU: 27.79%	Recall:27.19%	Precision:63.44%	C0: 0.41  C1: 0.42  C2: 0.23  C3: 0.16  C4: 0.38 
   59   118   436	RPs/Img: 3.10	IOU: 27.66%	Recall:27.06%	Precision:63.44%	C0: 0.41  C1: 0.41  C2: 0.23  C3: 0.16  C4: 0.38 
   60   124   456	RPs/Img: 3.13	IOU: 27.60%	Recall:27.19%	Precision:64.92%	C0: 0.41  C1: 0.41  C2: 0.23  C3: 0.17  C4: 0.37 
   61   125   463	RPs/Img: 3.10	IOU: 27.36%	Recall:27.00%	Precision:65.10%	C0: 0.39  C1: 0.41  C2: 0.23  C3: 0.17  C4: 0.37 
   62   126   465	RPs/Img: 3.06	IOU: 27.42%	Recall:27.10%	Precision:65.28%	C0: 0.41  C1: 0.41  C2: 0.23  C3: 0.17  C4: 0.37 
   63   134   530	RPs/Img: 3.16	IOU: 26.55%	Recall:25.28%	Precision:66.34%	C0: 0.41  C1: 0.41  C2: 0.23  C3: 0.17  C4: 0.30 
   64   142   546	RPs/Img: 3.25	IOU: 27.03%	Recall:26.01%	Precision:67.30%	C0: 0.40  C1: 0.41  C2: 0.23  C3: 0.17  C4: 0.31 
   65   142   550	RPs/Img: 3.20	IOU: 26.83%	Recall:25.82%	Precision:67.30%	C0: 0.40  C1: 0.40  C2: 0.23  C3: 0.17  C4: 0.31 
   66   151   599	RPs/Img: 3.27	IOU: 26.40%	Recall:25.21%	Precision:68.95%	C0: 0.42  C1: 0.40  C2: 0.23  C3: 0.16  C4: 0.29 
   67   168   646	RPs/Img: 3.46	IOU: 27.08%	Recall:26.01%	Precision:71.49%	C0: 0.44  C1: 0.40  C2: 0.23  C3: 0.16  C4: 0.30 
   68   176   710	RPs/Img: 3.52	IOU: 26.19%	Recall:24.79%	Precision:72.43%	C0: 0.42  C1: 0.40  C2: 0.23  C3: 0.16  C4: 0.27 
   69   181   719	RPs/Img: 3.54	IOU: 26.44%	Recall:25.17%	Precision:72.98%	C0: 0.43  C1: 0.40  C2: 0.23  C3: 0.16  C4: 0.28 
   70   188   747	RPs/Img: 3.63	IOU: 26.45%	Recall:25.17%	Precision:72.87%	C0: 0.43  C1: 0.40  C2: 0.23  C3: 0.16  C4: 0.28 
   71   201   778	RPs/Img: 3.76	IOU: 26.94%	Recall:25.84%	Precision:74.17%	C0: 0.43  C1: 0.40  C2: 0.23  C3: 0.17  C4: 0.28 
