    0    26    35	RPs/Img: 33.00	IOU: 61.90%	Recall:74.29%	Precision:78.79%	RMSE:0.97 avgRMSE:0.97	C0: 0.00  C1: 1.00  C2: -nan  C3: 0.80  C4: 0.60 
    1    47    71	RPs/Img: 29.00	IOU: 56.78%	Recall:66.20%	Precision:81.03%	RMSE:1.77 avgRMSE:1.37	C0: 0.50  C1: 0.67  C2: -nan  C3: 0.66  C4: 0.68 
    2    47    72	RPs/Img: 19.67	IOU: 56.58%	Recall:65.28%	Precision:79.66%	RMSE:1.00 avgRMSE:1.25	C0: 0.50  C1: 0.60  C2: -nan  C3: 0.66  C4: 0.68 
    3    47    73	RPs/Img: 14.75	IOU: 55.80%	Recall:64.38%	Precision:79.66%	RMSE:1.00 avgRMSE:1.19	C0: 0.50  C1: 0.55  C2: -nan  C3: 0.66  C4: 0.68 
    4    48    74	RPs/Img: 12.00	IOU: 56.04%	Recall:64.86%	Precision:80.00%	RMSE:0.00 avgRMSE:0.95	C0: 0.50  C1: 0.58  C2: -nan  C3: 0.66  C4: 0.68 
    5    55    86	RPs/Img: 11.83	IOU: 56.42%	Recall:63.95%	Precision:77.46%	RMSE:1.19 avgRMSE:0.99	C0: 0.33  C1: 0.58  C2: -nan  C3: 0.65  C4: 0.68 
    6    68   100	RPs/Img: 12.57	IOU: 58.04%	Recall:68.00%	Precision:77.27%	RMSE:0.27 avgRMSE:0.89	C0: 0.50  C1: 0.58  C2: -nan  C3: 0.71  C4: 0.68 
    7    77   109	RPs/Img: 13.00	IOU: 59.20%	Recall:70.64%	Precision:74.04%	RMSE:0.00 avgRMSE:0.78	C0: 0.67  C1: 0.62  C2: -nan  C3: 0.73  C4: 0.68 
    8    77   110	RPs/Img: 11.56	IOU: 58.66%	Recall:70.00%	Precision:74.04%	RMSE:1.00 avgRMSE:0.80	C0: 0.67  C1: 0.57  C2: -nan  C3: 0.73  C4: 0.68 
    9    78   111	RPs/Img: 10.50	IOU: 58.91%	Recall:70.27%	Precision:74.29%	RMSE:0.00 avgRMSE:0.72	C0: 0.67  C1: 0.60  C2: -nan  C3: 0.73  C4: 0.68 
   10    83   119	RPs/Img: 10.45	IOU: 58.60%	Recall:69.75%	Precision:72.17%	RMSE:0.79 avgRMSE:0.73	C0: 0.71  C1: 0.56  C2: -nan  C3: 0.73  C4: 0.68 
   11    83   121	RPs/Img: 9.58	IOU: 57.63%	Recall:68.60%	Precision:72.17%	RMSE:1.41 avgRMSE:0.78	C0: 0.71  C1: 0.56  C2: -nan  C3: 0.71  C4: 0.68 
   12    91   130	RPs/Img: 9.62	IOU: 58.47%	Recall:70.00%	Precision:72.80%	RMSE:0.33 avgRMSE:0.75	C0: 0.75  C1: 0.55  C2: -nan  C3: 0.73  C4: 0.68 
   13   103   147	RPs/Img: 9.64	IOU: 58.07%	Recall:70.07%	Precision:76.30%	RMSE:1.21 avgRMSE:0.78	C0: 0.75  C1: 0.55  C2: 0.29  C3: 0.73  C4: 0.79 
   14   109   160	RPs/Img: 9.67	IOU: 58.01%	Recall:68.12%	Precision:75.17%	RMSE:1.44 avgRMSE:0.83	C0: 0.67  C1: 0.55  C2: 0.17  C3: 0.73  C4: 0.81 
   15   110   161	RPs/Img: 9.12	IOU: 58.20%	Recall:68.32%	Precision:75.34%	RMSE:0.00 avgRMSE:0.77	C0: 0.67  C1: 0.55  C2: 0.17  C3: 0.74  C4: 0.81 
   16   112   163	RPs/Img: 8.76	IOU: 58.34%	Recall:68.71%	Precision:75.17%	RMSE:0.00 avgRMSE:0.73	C0: 0.70  C1: 0.57  C2: 0.17  C3: 0.74  C4: 0.81 
   17   120   177	RPs/Img: 8.72	IOU: 57.86%	Recall:67.80%	Precision:76.43%	RMSE:1.13 avgRMSE:0.75	C0: 0.64  C1: 0.57  C2: 0.22  C3: 0.74  C4: 0.81 
   18   121   178	RPs/Img: 8.32	IOU: 57.95%	Recall:67.98%	Precision:76.58%	RMSE:0.00 avgRMSE:0.71	C0: 0.64  C1: 0.59  C2: 0.22  C3: 0.74  C4: 0.81 
   19   121   181	RPs/Img: 7.90	IOU: 56.99%	Recall:66.85%	Precision:76.58%	RMSE:1.73 avgRMSE:0.76	C0: 0.64  C1: 0.59  C2: 0.19  C3: 0.74  C4: 0.81 
   20   122   182	RPs/Img: 7.57	IOU: 57.09%	Recall:67.03%	Precision:76.73%	RMSE:0.00 avgRMSE:0.73	C0: 0.64  C1: 0.59  C2: 0.19  C3: 0.74  C4: 0.81 
   21   123   184	RPs/Img: 7.32	IOU: 56.97%	Recall:66.85%	Precision:76.40%	RMSE:0.71 avgRMSE:0.73	C0: 0.58  C1: 0.59  C2: 0.19  C3: 0.74  C4: 0.82 
   22   124   185	RPs/Img: 7.04	IOU: 57.13%	Recall:67.03%	Precision:76.54%	RMSE:0.00 avgRMSE:0.69	C0: 0.58  C1: 0.59  C2: 0.19  C3: 0.74  C4: 0.82 
   23   125   186	RPs/Img: 6.79	IOU: 57.25%	Recall:67.20%	Precision:76.69%	RMSE:0.00 avgRMSE:0.67	C0: 0.58  C1: 0.61  C2: 0.19  C3: 0.74  C4: 0.82 
   24   126   187	RPs/Img: 6.64	IOU: 57.39%	Recall:67.38%	Precision:75.90%	RMSE:0.00 avgRMSE:0.64	C0: 0.62  C1: 0.61  C2: 0.19  C3: 0.74  C4: 0.82 
   25   127   188	RPs/Img: 6.42	IOU: 57.54%	Recall:67.55%	Precision:76.05%	RMSE:0.00 avgRMSE:0.61	C0: 0.64  C1: 0.61  C2: 0.19  C3: 0.74  C4: 0.82 
   26   139   204	RPs/Img: 6.70	IOU: 57.48%	Recall:68.14%	Precision:76.80%	RMSE:0.79 avgRMSE:0.62	C0: 0.67  C1: 0.61  C2: 0.26  C3: 0.73  C4: 0.85 
   27   141   206	RPs/Img: 6.61	IOU: 57.52%	Recall:68.45%	Precision:76.22%	RMSE:0.00 avgRMSE:0.60	C0: 0.71  C1: 0.61  C2: 0.26  C3: 0.73  C4: 0.85 
   28   142   207	RPs/Img: 6.48	IOU: 57.57%	Recall:68.60%	Precision:75.53%	RMSE:0.00 avgRMSE:0.58	C0: 0.71  C1: 0.62  C2: 0.26  C3: 0.73  C4: 0.85 
   29   148   218	RPs/Img: 6.57	IOU: 57.17%	Recall:67.89%	Precision:75.13%	RMSE:1.00 avgRMSE:0.59	C0: 0.71  C1: 0.64  C2: 0.30  C3: 0.73  C4: 0.81 
