    0    23    35	RPs/Img: 27.00	IOU: 56.21%	Recall:65.71%	Precision:85.19%	C0: 1.00  C1: 0.75  C2: -nan  C3: 0.75  C4: 0.40 
   12    86   130	RPs/Img: 7.77	IOU: 54.54%	Recall:66.15%	Precision:85.15%	C0: 0.75  C1: 0.55  C2: -nan  C3: 0.67  C4: 0.68 
   13    98   147	RPs/Img: 7.93	IOU: 54.52%	Recall:66.67%	Precision:88.29%	C0: 0.75  C1: 0.55  C2: 0.29  C3: 0.67  C4: 0.79 
   14   105   160	RPs/Img: 7.87	IOU: 54.86%	Recall:65.62%	Precision:88.98%	C0: 0.67  C1: 0.55  C2: 0.25  C3: 0.67  C4: 0.81 
   15   106   161	RPs/Img: 7.44	IOU: 55.06%	Recall:65.84%	Precision:89.08%	C0: 0.67  C1: 0.55  C2: 0.25  C3: 0.68  C4: 0.81 
   16   107   163	RPs/Img: 7.12	IOU: 55.08%	Recall:65.64%	Precision:88.43%	C0: 0.70  C1: 0.52  C2: 0.25  C3: 0.68  C4: 0.81 
   17   114   177	RPs/Img: 7.11	IOU: 54.52%	Recall:64.41%	Precision:89.06%	C0: 0.64  C1: 0.52  C2: 0.22  C3: 0.68  C4: 0.81 
   18   115   178	RPs/Img: 6.79	IOU: 54.61%	Recall:64.61%	Precision:89.15%	C0: 0.64  C1: 0.55  C2: 0.22  C3: 0.68  C4: 0.81 
   19   115   181	RPs/Img: 6.45	IOU: 53.71%	Recall:63.54%	Precision:89.15%	C0: 0.64  C1: 0.55  C2: 0.19  C3: 0.68  C4: 0.81 
   20   116   182	RPs/Img: 6.19	IOU: 53.84%	Recall:63.74%	Precision:89.23%	C0: 0.64  C1: 0.55  C2: 0.19  C3: 0.68  C4: 0.81 
   21   117   184	RPs/Img: 6.05	IOU: 53.98%	Recall:63.59%	Precision:87.97%	C0: 0.67  C1: 0.55  C2: 0.19  C3: 0.68  C4: 0.80 
   22   118   185	RPs/Img: 5.87	IOU: 54.16%	Recall:63.78%	Precision:87.41%	C0: 0.67  C1: 0.55  C2: 0.19  C3: 0.68  C4: 0.80 
   23   118   186	RPs/Img: 5.62	IOU: 53.87%	Recall:63.44%	Precision:87.41%	C0: 0.67  C1: 0.52  C2: 0.19  C3: 0.68  C4: 0.80 
   24   118   187	RPs/Img: 5.44	IOU: 53.77%	Recall:63.10%	Precision:86.76%	C0: 0.62  C1: 0.52  C2: 0.19  C3: 0.68  C4: 0.80 
   25   118   188	RPs/Img: 5.27	IOU: 53.71%	Recall:62.77%	Precision:86.13%	C0: 0.57  C1: 0.52  C2: 0.19  C3: 0.68  C4: 0.80 
   26   128   204	RPs/Img: 5.63	IOU: 53.81%	Recall:62.75%	Precision:84.21%	C0: 0.53  C1: 0.52  C2: 0.26  C3: 0.66  C4: 0.83 
   27   130   206	RPs/Img: 5.50	IOU: 54.05%	Recall:63.11%	Precision:84.42%	C0: 0.59  C1: 0.52  C2: 0.26  C3: 0.66  C4: 0.83 
   28   131   207	RPs/Img: 5.38	IOU: 54.11%	Recall:63.29%	Precision:83.97%	C0: 0.59  C1: 0.54  C2: 0.26  C3: 0.66  C4: 0.83 
   29   136   218	RPs/Img: 5.40	IOU: 53.41%	Recall:62.39%	Precision:83.95%	C0: 0.59  C1: 0.56  C2: 0.23  C3: 0.66  C4: 0.81 
   30   144   228	RPs/Img: 5.55	IOU: 53.55%	Recall:63.16%	Precision:83.72%	C0: 0.61  C1: 0.56  C2: 0.27  C3: 0.66  C4: 0.82 
   31   153   244	RPs/Img: 5.94	IOU: 53.58%	Recall:62.70%	Precision:80.53%	C0: 0.63  C1: 0.56  C2: 0.26  C3: 0.65  C4: 0.81 
   32   154   245	RPs/Img: 5.79	IOU: 53.69%	Recall:62.86%	Precision:80.63%	C0: 0.63  C1: 0.57  C2: 0.26  C3: 0.65  C4: 0.81 
   33   155   247	RPs/Img: 5.68	IOU: 53.56%	Recall:62.75%	Precision:80.31%	C0: 0.60  C1: 0.59  C2: 0.26  C3: 0.65  C4: 0.81 
   34   156   248	RPs/Img: 5.66	IOU: 53.63%	Recall:62.90%	Precision:78.79%	C0: 0.60  C1: 0.60  C2: 0.26  C3: 0.65  C4: 0.81 
   35   156   250	RPs/Img: 5.50	IOU: 53.21%	Recall:62.40%	Precision:78.79%	C0: 0.60  C1: 0.60  C2: 0.26  C3: 0.64  C4: 0.81 
   36   156   251	RPs/Img: 5.35	IOU: 52.99%	Recall:62.15%	Precision:78.79%	C0: 0.60  C1: 0.60  C2: 0.26  C3: 0.64  C4: 0.81 
   37   157   253	RPs/Img: 5.26	IOU: 52.88%	Recall:62.06%	Precision:78.50%	C0: 0.60  C1: 0.61  C2: 0.26  C3: 0.64  C4: 0.81 
   38   157   254	RPs/Img: 5.18	IOU: 52.85%	Recall:61.81%	Precision:77.72%	C0: 0.60  C1: 0.59  C2: 0.26  C3: 0.64  C4: 0.81 
   39   157   257	RPs/Img: 5.12	IOU: 52.53%	Recall:61.09%	Precision:76.59%	C0: 0.60  C1: 0.54  C2: 0.26  C3: 0.64  C4: 0.81 
   40   157   258	RPs/Img: 5.02	IOU: 52.47%	Recall:60.85%	Precision:76.21%	C0: 0.60  C1: 0.53  C2: 0.26  C3: 0.64  C4: 0.81 
   41   158   260	RPs/Img: 5.00	IOU: 52.48%	Recall:60.77%	Precision:75.24%	C0: 0.60  C1: 0.53  C2: 0.26  C3: 0.64  C4: 0.81 
   42   158   261	RPs/Img: 4.98	IOU: 52.28%	Recall:60.54%	Precision:73.83%	C0: 0.57  C1: 0.53  C2: 0.26  C3: 0.64  C4: 0.81 
   43   158   262	RPs/Img: 4.86	IOU: 52.08%	Recall:60.31%	Precision:73.83%	C0: 0.57  C1: 0.51  C2: 0.26  C3: 0.64  C4: 0.81 
   44   158   263	RPs/Img: 4.76	IOU: 51.88%	Recall:60.08%	Precision:73.83%	C0: 0.55  C1: 0.51  C2: 0.26  C3: 0.64  C4: 0.81 
   45   158   264	RPs/Img: 4.72	IOU: 51.69%	Recall:59.85%	Precision:72.81%	C0: 0.52  C1: 0.51  C2: 0.26  C3: 0.64  C4: 0.81 
   46   165   301	RPs/Img: 4.77	IOU: 48.29%	Recall:54.82%	Precision:73.66%	C0: 0.50  C1: 0.50  C2: 0.26  C3: 0.56  C4: 0.70 
   47   167   308	RPs/Img: 4.69	IOU: 47.62%	Recall:54.22%	Precision:74.22%	C0: 0.50  C1: 0.50  C2: 0.26  C3: 0.54  C4: 0.70 
   48   169   335	RPs/Img: 4.63	IOU: 44.67%	Recall:50.45%	Precision:74.45%	C0: 0.48  C1: 0.49  C2: 0.26  C3: 0.50  C4: 0.61 
   49   170   336	RPs/Img: 4.56	IOU: 44.80%	Recall:50.60%	Precision:74.56%	C0: 0.48  C1: 0.49  C2: 0.26  C3: 0.51  C4: 0.61 
   50   171   342	RPs/Img: 4.55	IOU: 44.41%	Recall:50.00%	Precision:73.71%	C0: 0.46  C1: 0.49  C2: 0.26  C3: 0.50  C4: 0.60 
   51   185   363	RPs/Img: 4.75	IOU: 45.06%	Recall:50.96%	Precision:74.90%	C0: 0.46  C1: 0.49  C2: 0.26  C3: 0.51  C4: 0.61 
   52   188   379	RPs/Img: 4.72	IOU: 44.21%	Recall:49.60%	Precision:75.20%	C0: 0.46  C1: 0.49  C2: 0.26  C3: 0.48  C4: 0.61 
   53   191   390	RPs/Img: 4.69	IOU: 43.86%	Recall:48.97%	Precision:75.49%	C0: 0.48  C1: 0.49  C2: 0.26  C3: 0.47  C4: 0.60 
   54   191   392	RPs/Img: 4.60	IOU: 43.64%	Recall:48.72%	Precision:75.49%	C0: 0.48  C1: 0.48  C2: 0.26  C3: 0.47  C4: 0.60 
   55   201   406	RPs/Img: 4.73	IOU: 44.28%	Recall:49.51%	Precision:75.85%	C0: 0.48  C1: 0.48  C2: 0.26  C3: 0.47  C4: 0.61 
   56   205   414	RPs/Img: 4.72	IOU: 44.34%	Recall:49.52%	Precision:76.21%	C0: 0.48  C1: 0.48  C2: 0.26  C3: 0.47  C4: 0.62 
   57   208   430	RPs/Img: 4.71	IOU: 43.68%	Recall:48.37%	Precision:76.19%	C0: 0.48  C1: 0.48  C2: 0.26  C3: 0.45  C4: 0.61 
   58   209   434	RPs/Img: 4.64	IOU: 43.53%	Recall:48.16%	Precision:76.28%	C0: 0.48  C1: 0.47  C2: 0.26  C3: 0.44  C4: 0.61 
   59   209   436	RPs/Img: 4.57	IOU: 43.33%	Recall:47.94%	Precision:76.28%	C0: 0.48  C1: 0.45  C2: 0.26  C3: 0.44  C4: 0.61 
   60   219   456	RPs/Img: 4.69	IOU: 43.39%	Recall:48.03%	Precision:76.57%	C0: 0.48  C1: 0.45  C2: 0.26  C3: 0.45  C4: 0.60 
   61   222   463	RPs/Img: 4.66	IOU: 43.46%	Recall:47.95%	Precision:76.82%	C0: 0.50  C1: 0.45  C2: 0.26  C3: 0.44  C4: 0.61 
   62   223   465	RPs/Img: 4.60	IOU: 43.44%	Recall:47.96%	Precision:76.90%	C0: 0.52  C1: 0.45  C2: 0.26  C3: 0.44  C4: 0.61 
   63   249   530	RPs/Img: 4.97	IOU: 43.19%	Recall:46.98%	Precision:78.30%	C0: 0.52  C1: 0.45  C2: 0.26  C3: 0.43  C4: 0.55 
   64   259   546	RPs/Img: 5.03	IOU: 43.38%	Recall:47.44%	Precision:79.20%	C0: 0.53  C1: 0.45  C2: 0.26  C3: 0.43  C4: 0.55 
   65   260   550	RPs/Img: 4.97	IOU: 43.25%	Recall:47.27%	Precision:79.27%	C0: 0.53  C1: 0.47  C2: 0.26  C3: 0.43  C4: 0.54 
   66   273   599	RPs/Img: 5.04	IOU: 41.98%	Recall:45.58%	Precision:80.77%	C0: 0.55  C1: 0.47  C2: 0.26  C3: 0.43  C4: 0.50 
   67   293   646	RPs/Img: 5.26	IOU: 42.07%	Recall:45.36%	Precision:81.84%	C0: 0.56  C1: 0.47  C2: 0.26  C3: 0.43  C4: 0.49 
   68   308   710	RPs/Img: 5.43	IOU: 40.91%	Recall:43.38%	Precision:82.13%	C0: 0.55  C1: 0.47  C2: 0.26  C3: 0.41  C4: 0.45 
   69   309   719	RPs/Img: 5.41	IOU: 40.84%	Recall:42.98%	Precision:81.53%	C0: 0.51  C1: 0.47  C2: 0.26  C3: 0.41  C4: 0.44 
   70   316   747	RPs/Img: 5.46	IOU: 40.26%	Recall:42.30%	Precision:81.44%	C0: 0.51  C1: 0.47  C2: 0.26  C3: 0.41  C4: 0.43 
   71   334   778	RPs/Img: 5.64	IOU: 40.53%	Recall:42.93%	Precision:82.27%	C0: 0.51  C1: 0.47  C2: 0.26  C3: 0.42  C4: 0.44 
   72   353   835	RPs/Img: 5.81	IOU: 39.91%	Recall:42.28%	Precision:83.25%	C0: 0.53  C1: 0.47  C2: 0.26  C3: 0.42  C4: 0.43 
   73   367   855	RPs/Img: 5.95	IOU: 40.27%	Recall:42.92%	Precision:83.41%	C0: 0.54  C1: 0.47  C2: 0.26  C3: 0.42  C4: 0.44 
   74   373   876	RPs/Img: 5.95	IOU: 39.98%	Recall:42.58%	Precision:83.63%	C0: 0.54  C1: 0.47  C2: 0.26  C3: 0.42  C4: 0.43 
   75   400   917	RPs/Img: 6.25	IOU: 40.68%	Recall:43.62%	Precision:84.21%	C0: 0.54  C1: 0.47  C2: 0.26  C3: 0.42  C4: 0.45 
   76   404   923	RPs/Img: 6.23	IOU: 40.74%	Recall:43.77%	Precision:84.17%	C0: 0.55  C1: 0.49  C2: 0.26  C3: 0.42  C4: 0.45 
   77   405   924	RPs/Img: 6.18	IOU: 40.78%	Recall:43.83%	Precision:84.02%	C0: 0.55  C1: 0.49  C2: 0.26  C3: 0.42  C4: 0.45 
   78   406   925	RPs/Img: 6.13	IOU: 40.82%	Recall:43.89%	Precision:83.88%	C0: 0.55  C1: 0.50  C2: 0.26  C3: 0.42  C4: 0.45 
   79   407   926	RPs/Img: 6.06	IOU: 40.86%	Recall:43.95%	Precision:83.92%	C0: 0.55  C1: 0.51  C2: 0.26  C3: 0.42  C4: 0.45 
   80   408   927	RPs/Img: 6.00	IOU: 40.91%	Recall:44.01%	Precision:83.95%	C0: 0.56  C1: 0.51  C2: 0.26  C3: 0.42  C4: 0.45 
   81   409   928	RPs/Img: 5.94	IOU: 40.96%	Recall:44.07%	Precision:83.98%	C0: 0.56  C1: 0.52  C2: 0.26  C3: 0.42  C4: 0.45 
   82   412   932	RPs/Img: 5.93	IOU: 41.07%	Recall:44.21%	Precision:83.74%	C0: 0.56  C1: 0.52  C2: 0.26  C3: 0.42  C4: 0.45 
   83   414   939	RPs/Img: 5.88	IOU: 41.01%	Recall:44.09%	Precision:83.81%	C0: 0.56  C1: 0.52  C2: 0.26  C3: 0.42  C4: 0.45 
   84   416   942	RPs/Img: 5.86	IOU: 41.05%	Recall:44.16%	Precision:83.53%	C0: 0.56  C1: 0.53  C2: 0.26  C3: 0.42  C4: 0.45 
   85   424   952	RPs/Img: 5.86	IOU: 41.19%	Recall:44.54%	Precision:84.13%	C0: 0.57  C1: 0.53  C2: 0.26  C3: 0.43  C4: 0.45 
   86   425   953	RPs/Img: 5.82	IOU: 41.20%	Recall:44.60%	Precision:83.99%	C0: 0.57  C1: 0.54  C2: 0.26  C3: 0.43  C4: 0.45 
   87   427   956	RPs/Img: 5.77	IOU: 41.22%	Recall:44.67%	Precision:84.06%	C0: 0.57  C1: 0.54  C2: 0.26  C3: 0.43  C4: 0.45 
   88   435   966	RPs/Img: 5.80	IOU: 41.33%	Recall:45.03%	Precision:84.30%	C0: 0.58  C1: 0.54  C2: 0.26  C3: 0.44  C4: 0.45 
   89   447   983	RPs/Img: 5.90	IOU: 41.64%	Recall:45.47%	Precision:84.18%	C0: 0.58  C1: 0.54  C2: 0.24  C3: 0.45  C4: 0.45 
   90   456   995	RPs/Img: 5.99	IOU: 41.89%	Recall:45.83%	Precision:83.67%	C0: 0.58  C1: 0.54  C2: 0.26  C3: 0.45  C4: 0.46 
   91   469  1013	RPs/Img: 6.07	IOU: 42.22%	Recall:46.30%	Precision:84.05%	C0: 0.57  C1: 0.54  C2: 0.27  C3: 0.46  C4: 0.47 
   92   475  1020	RPs/Img: 6.08	IOU: 42.33%	Recall:46.57%	Precision:84.07%	C0: 0.57  C1: 0.54  C2: 0.27  C3: 0.46  C4: 0.47 
   93   492  1052	RPs/Img: 6.29	IOU: 42.68%	Recall:46.77%	Precision:83.25%	C0: 0.56  C1: 0.54  C2: 0.25  C3: 0.47  C4: 0.47 
   94   500  1063	RPs/Img: 6.34	IOU: 42.89%	Recall:47.04%	Precision:83.06%	C0: 0.57  C1: 0.54  C2: 0.25  C3: 0.47  C4: 0.48 
   95   513  1082	RPs/Img: 6.48	IOU: 43.18%	Recall:47.41%	Precision:82.48%	C0: 0.58  C1: 0.54  C2: 0.24  C3: 0.47  C4: 0.49 
   96   529  1104	RPs/Img: 6.61	IOU: 43.47%	Recall:47.92%	Precision:82.53%	C0: 0.59  C1: 0.54  C2: 0.24  C3: 0.48  C4: 0.49 
   97   541  1125	RPs/Img: 6.71	IOU: 43.70%	Recall:48.09%	Precision:82.22%	C0: 0.58  C1: 0.54  C2: 0.24  C3: 0.48  C4: 0.50 
   98   555  1143	RPs/Img: 6.83	IOU: 43.99%	Recall:48.56%	Precision:82.10%	C0: 0.58  C1: 0.54  C2: 0.27  C3: 0.48  C4: 0.51 
   99   558  1148	RPs/Img: 6.81	IOU: 44.00%	Recall:48.61%	Precision:81.94%	C0: 0.58  C1: 0.55  C2: 0.27  C3: 0.48  C4: 0.51 
  100   567  1163	RPs/Img: 6.85	IOU: 44.11%	Recall:48.75%	Precision:81.94%	C0: 0.58  C1: 0.56  C2: 0.26  C3: 0.48  C4: 0.51 
  101   572  1171	RPs/Img: 6.83	IOU: 44.11%	Recall:48.85%	Precision:82.07%	C0: 0.58  C1: 0.57  C2: 0.26  C3: 0.47  C4: 0.51 
  102   589  1196	RPs/Img: 6.99	IOU: 44.43%	Recall:49.25%	Precision:81.81%	C0: 0.58  C1: 0.56  C2: 0.26  C3: 0.48  C4: 0.52 
  103   605  1214	RPs/Img: 7.12	IOU: 44.79%	Recall:49.84%	Precision:81.76%	C0: 0.58  C1: 0.57  C2: 0.26  C3: 0.50  C4: 0.52 
  104   616  1233	RPs/Img: 7.20	IOU: 44.91%	Recall:49.96%	Precision:81.48%	C0: 0.58  C1: 0.57  C2: 0.25  C3: 0.50  C4: 0.52 
  105   619  1236	RPs/Img: 7.17	IOU: 44.97%	Recall:50.08%	Precision:81.45%	C0: 0.58  C1: 0.57  C2: 0.26  C3: 0.50  C4: 0.53 
  106   624  1241	RPs/Img: 7.16	IOU: 45.09%	Recall:50.28%	Precision:81.46%	C0: 0.59  C1: 0.57  C2: 0.28  C3: 0.50  C4: 0.53 
  107   636  1257	RPs/Img: 7.28	IOU: 45.30%	Recall:50.60%	Precision:80.92%	C0: 0.60  C1: 0.57  C2: 0.28  C3: 0.51  C4: 0.53 
  108   647  1277	RPs/Img: 7.30	IOU: 45.35%	Recall:50.67%	Precision:81.28%	C0: 0.61  C1: 0.57  C2: 0.28  C3: 0.51  C4: 0.53 
  109   659  1297	RPs/Img: 7.40	IOU: 45.53%	Recall:50.81%	Precision:80.96%	C0: 0.62  C1: 0.57  C2: 0.27  C3: 0.51  C4: 0.53 
  110   664  1306	RPs/Img: 7.39	IOU: 45.53%	Recall:50.84%	Precision:80.98%	C0: 0.61  C1: 0.57  C2: 0.28  C3: 0.51  C4: 0.54 
  111   678  1325	RPs/Img: 7.47	IOU: 45.79%	Recall:51.17%	Precision:81.00%	C0: 0.60  C1: 0.58  C2: 0.28  C3: 0.51  C4: 0.54 
  112   682  1330	RPs/Img: 7.45	IOU: 45.86%	Recall:51.28%	Precision:81.00%	C0: 0.60  C1: 0.59  C2: 0.28  C3: 0.51  C4: 0.54 
  113   683  1336	RPs/Img: 7.39	IOU: 45.72%	Recall:51.12%	Precision:81.02%	C0: 0.60  C1: 0.59  C2: 0.27  C3: 0.51  C4: 0.54 
  114   685  1339	RPs/Img: 7.40	IOU: 45.76%	Recall:51.16%	Precision:80.49%	C0: 0.59  C1: 0.59  C2: 0.27  C3: 0.51  C4: 0.54 
  115   687  1341	RPs/Img: 7.35	IOU: 45.81%	Recall:51.23%	Precision:80.54%	C0: 0.60  C1: 0.59  C2: 0.27  C3: 0.51  C4: 0.54 
  116   701  1357	RPs/Img: 7.39	IOU: 46.01%	Recall:51.66%	Precision:81.04%	C0: 0.60  C1: 0.59  C2: 0.30  C3: 0.51  C4: 0.55 
  117   707  1365	RPs/Img: 7.42	IOU: 46.06%	Recall:51.79%	Precision:80.80%	C0: 0.60  C1: 0.59  C2: 0.30  C3: 0.52  C4: 0.55 
  118   715  1383	RPs/Img: 7.49	IOU: 46.12%	Recall:51.70%	Precision:80.25%	C0: 0.60  C1: 0.59  C2: 0.28  C3: 0.52  C4: 0.55 
  119   716  1384	RPs/Img: 7.43	IOU: 46.13%	Recall:51.73%	Precision:80.27%	C0: 0.60  C1: 0.60  C2: 0.28  C3: 0.52  C4: 0.55 
  120   725  1399	RPs/Img: 7.47	IOU: 46.27%	Recall:51.82%	Precision:80.20%	C0: 0.60  C1: 0.60  C2: 0.29  C3: 0.52  C4: 0.55 
  121   727  1402	RPs/Img: 7.43	IOU: 46.28%	Recall:51.85%	Precision:80.24%	C0: 0.61  C1: 0.61  C2: 0.29  C3: 0.52  C4: 0.55 
  122   728  1403	RPs/Img: 7.37	IOU: 46.30%	Recall:51.89%	Precision:80.26%	C0: 0.61  C1: 0.61  C2: 0.29  C3: 0.52  C4: 0.55 
  123   732  1410	RPs/Img: 7.36	IOU: 46.33%	Recall:51.91%	Precision:80.18%	C0: 0.61  C1: 0.61  C2: 0.28  C3: 0.52  C4: 0.55 
  124   740  1426	RPs/Img: 7.38	IOU: 46.36%	Recall:51.89%	Precision:80.26%	C0: 0.61  C1: 0.61  C2: 0.28  C3: 0.52  C4: 0.56 
  125   758  1453	RPs/Img: 7.56	IOU: 46.57%	Recall:52.17%	Precision:79.62%	C0: 0.62  C1: 0.61  C2: 0.28  C3: 0.52  C4: 0.56 
  126   763  1460	RPs/Img: 7.56	IOU: 46.61%	Recall:52.26%	Precision:79.48%	C0: 0.63  C1: 0.61  C2: 0.28  C3: 0.52  C4: 0.56 
  127   764  1461	RPs/Img: 7.51	IOU: 46.63%	Recall:52.29%	Precision:79.50%	C0: 0.63  C1: 0.61  C2: 0.28  C3: 0.52  C4: 0.56 
  128   765  1462	RPs/Img: 7.46	IOU: 46.65%	Recall:52.33%	Precision:79.52%	C0: 0.64  C1: 0.61  C2: 0.28  C3: 0.52  C4: 0.56 
  129   769  1467	RPs/Img: 7.43	IOU: 46.68%	Recall:52.42%	Precision:79.61%	C0: 0.64  C1: 0.62  C2: 0.28  C3: 0.52  C4: 0.56 
  130   774  1473	RPs/Img: 7.44	IOU: 46.78%	Recall:52.55%	Precision:79.38%	C0: 0.64  C1: 0.65  C2: 0.28  C3: 0.51  C4: 0.56 
  131   781  1482	RPs/Img: 7.46	IOU: 46.86%	Recall:52.70%	Precision:79.29%	C0: 0.64  C1: 0.65  C2: 0.28  C3: 0.52  C4: 0.56 
  132   782  1483	RPs/Img: 7.41	IOU: 46.88%	Recall:52.73%	Precision:79.31%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.52  C4: 0.56 
  133   796  1501	RPs/Img: 7.48	IOU: 47.05%	Recall:53.03%	Precision:79.44%	C0: 0.64  C1: 0.67  C2: 0.28  C3: 0.52  C4: 0.56 
  134   796  1507	RPs/Img: 7.44	IOU: 46.93%	Recall:52.82%	Precision:79.20%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.52  C4: 0.56 
  135   804  1517	RPs/Img: 7.46	IOU: 47.03%	Recall:53.00%	Precision:79.29%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.52  C4: 0.56 
  136   804  1519	RPs/Img: 7.40	IOU: 46.97%	Recall:52.93%	Precision:79.29%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.52  C4: 0.56 
  137   807  1526	RPs/Img: 7.36	IOU: 46.93%	Recall:52.88%	Precision:79.43%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.52  C4: 0.57 
  138   808  1527	RPs/Img: 7.34	IOU: 46.96%	Recall:52.91%	Precision:79.22%	C0: 0.65  C1: 0.66  C2: 0.28  C3: 0.52  C4: 0.57 
  139   809  1528	RPs/Img: 7.29	IOU: 46.98%	Recall:52.95%	Precision:79.24%	C0: 0.65  C1: 0.66  C2: 0.28  C3: 0.52  C4: 0.57 
  140   810  1530	RPs/Img: 7.26	IOU: 46.97%	Recall:52.94%	Precision:79.18%	C0: 0.65  C1: 0.66  C2: 0.28  C3: 0.52  C4: 0.57 
  141   810  1531	RPs/Img: 7.21	IOU: 46.97%	Recall:52.91%	Precision:79.10%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.52  C4: 0.57 
  142   812  1537	RPs/Img: 7.19	IOU: 46.96%	Recall:52.83%	Precision:78.99%	C0: 0.64  C1: 0.65  C2: 0.28  C3: 0.52  C4: 0.57 
  143   812  1541	RPs/Img: 7.15	IOU: 46.84%	Recall:52.69%	Precision:78.91%	C0: 0.64  C1: 0.65  C2: 0.28  C3: 0.51  C4: 0.57 
  144   828  1560	RPs/Img: 7.23	IOU: 46.99%	Recall:53.08%	Precision:78.93%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.53  C4: 0.56 
  145   833  1569	RPs/Img: 7.23	IOU: 47.01%	Recall:53.09%	Precision:78.96%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.53  C4: 0.56 
  146   835  1572	RPs/Img: 7.22	IOU: 47.00%	Recall:53.12%	Precision:78.70%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.53  C4: 0.56 
  147   836  1574	RPs/Img: 7.18	IOU: 47.01%	Recall:53.11%	Precision:78.65%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.53  C4: 0.56 
  148   837  1579	RPs/Img: 7.16	IOU: 46.90%	Recall:53.01%	Precision:78.44%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.52  C4: 0.56 
  149   845  1590	RPs/Img: 7.17	IOU: 47.01%	Recall:53.14%	Precision:78.53%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.53  C4: 0.57 
  150   846  1592	RPs/Img: 7.14	IOU: 47.02%	Recall:53.14%	Precision:78.48%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.53  C4: 0.57 
  151   847  1595	RPs/Img: 7.11	IOU: 47.02%	Recall:53.10%	Precision:78.35%	C0: 0.64  C1: 0.66  C2: 0.28  C3: 0.53  C4: 0.56 
  152   849  1598	RPs/Img: 7.09	IOU: 47.05%	Recall:53.13%	Precision:78.25%	C0: 0.63  C1: 0.67  C2: 0.28  C3: 0.53  C4: 0.57 
  153   849  1601	RPs/Img: 7.05	IOU: 46.99%	Recall:53.03%	Precision:78.18%	C0: 0.62  C1: 0.67  C2: 0.28  C3: 0.53  C4: 0.56 
  154   855  1608	RPs/Img: 7.05	IOU: 47.07%	Recall:53.17%	Precision:78.30%	C0: 0.62  C1: 0.67  C2: 0.28  C3: 0.53  C4: 0.57 
  155   855  1610	RPs/Img: 7.02	IOU: 47.06%	Recall:53.11%	Precision:78.08%	C0: 0.61  C1: 0.66  C2: 0.28  C3: 0.53  C4: 0.57 
  156   856  1611	RPs/Img: 6.99	IOU: 47.07%	Recall:53.13%	Precision:78.03%	C0: 0.61  C1: 0.66  C2: 0.28  C3: 0.53  C4: 0.57 
