   84   472   824	RPs/Img: 8.07	IOU: 51.44%	Recall:57.28%
   85   475   829	RPs/Img: 8.01	IOU: 51.38%	Recall:57.30%
   86   476   832	RPs/Img: 7.94	IOU: 51.39%	Recall:57.21%
   87   480   840	RPs/Img: 7.91	IOU: 51.32%	Recall:57.14%
   88   481   841	RPs/Img: 7.83	IOU: 51.35%	Recall:57.19%
   89   484   847	RPs/Img: 7.79	IOU: 51.33%	Recall:57.14%
   90   489   853	RPs/Img: 7.76	IOU: 51.34%	Recall:57.33%
   91   495   862	RPs/Img: 7.75	IOU: 51.31%	Recall:57.42%
   92   496   863	RPs/Img: 7.68	IOU: 51.34%	Recall:57.47%
   93   497   864	RPs/Img: 7.61	IOU: 51.36%	Recall:57.52%
   94   498   865	RPs/Img: 7.54	IOU: 51.38%	Recall:57.57%
   95   500   871	RPs/Img: 7.50	IOU: 51.34%	Recall:57.41%
   96   502   873	RPs/Img: 7.44	IOU: 51.40%	Recall:57.50%
   97   505   879	RPs/Img: 7.42	IOU: 51.40%	Recall:57.45%
   98   509   883	RPs/Img: 7.38	IOU: 51.48%	Recall:57.64%
   99   511   885	RPs/Img: 7.33	IOU: 51.53%	Recall:57.74%
  100   512   886	RPs/Img: 7.27	IOU: 51.55%	Recall:57.79%
  101   514   892	RPs/Img: 7.23	IOU: 51.46%	Recall:57.62%
  102   517   896	RPs/Img: 7.18	IOU: 51.45%	Recall:57.70%
  103   518   898	RPs/Img: 7.12	IOU: 51.43%	Recall:57.68%
  104   521   901	RPs/Img: 7.09	IOU: 51.50%	Recall:57.82%
  105   522   904	RPs/Img: 7.04	IOU: 51.51%	Recall:57.74%
  106   523   906	RPs/Img: 6.98	IOU: 51.49%	Recall:57.73%
  107   524   907	RPs/Img: 6.93	IOU: 51.51%	Recall:57.77%
  108   525   908	RPs/Img: 6.87	IOU: 51.53%	Recall:57.82%
  109   526   909	RPs/Img: 6.82	IOU: 51.55%	Recall:57.87%
  110   527   910	RPs/Img: 6.77	IOU: 51.58%	Recall:57.91%
  111   528   911	RPs/Img: 6.71	IOU: 51.60%	Recall:57.96%
  112   531   914	RPs/Img: 6.67	IOU: 51.64%	Recall:58.10%
  113   532   915	RPs/Img: 6.62	IOU: 51.66%	Recall:58.14%
  114   533   917	RPs/Img: 6.57	IOU: 51.68%	Recall:58.12%
  115   533   918	RPs/Img: 6.52	IOU: 51.62%	Recall:58.06%
  116   535   920	RPs/Img: 6.48	IOU: 51.67%	Recall:58.15%
  117   536   921	RPs/Img: 6.43	IOU: 51.70%	Recall:58.20%
  118   537   922	RPs/Img: 6.39	IOU: 51.71%	Recall:58.24%
  119   538   923	RPs/Img: 6.34	IOU: 51.74%	Recall:58.29%
  120   539   924	RPs/Img: 6.30	IOU: 51.76%	Recall:58.33%
  121   540   925	RPs/Img: 6.25	IOU: 51.79%	Recall:58.38%
  122   541   926	RPs/Img: 6.21	IOU: 51.81%	Recall:58.42%
  123   541   928	RPs/Img: 6.17	IOU: 51.79%	Recall:58.30%
  124   542   929	RPs/Img: 6.13	IOU: 51.81%	Recall:58.34%
  125   544   931	RPs/Img: 6.10	IOU: 51.84%	Recall:58.43%
  126   545   932	RPs/Img: 6.06	IOU: 51.86%	Recall:58.48%
  127   546   933	RPs/Img: 6.02	IOU: 51.88%	Recall:58.52%
  128   547   934	RPs/Img: 5.98	IOU: 51.92%	Recall:58.57%
  129   548   935	RPs/Img: 5.94	IOU: 51.94%	Recall:58.61%
  130   549   936	RPs/Img: 5.90	IOU: 51.94%	Recall:58.65%
  131   550   937	RPs/Img: 5.86	IOU: 51.96%	Recall:58.70%
  132   551   938	RPs/Img: 5.83	IOU: 51.98%	Recall:58.74%
  133   552   939	RPs/Img: 5.79	IOU: 52.00%	Recall:58.79%
  134   553   940	RPs/Img: 5.76	IOU: 52.02%	Recall:58.83%
  135   554   941	RPs/Img: 5.72	IOU: 52.04%	Recall:58.87%
  136   555   942	RPs/Img: 5.69	IOU: 52.06%	Recall:58.92%
  137   556   943	RPs/Img: 5.65	IOU: 52.08%	Recall:58.96%
  138   557   944	RPs/Img: 5.62	IOU: 52.10%	Recall:59.00%
  139   558   945	RPs/Img: 5.59	IOU: 52.11%	Recall:59.05%
  140   559   946	RPs/Img: 5.55	IOU: 52.14%	Recall:59.09%
  141   560   947	RPs/Img: 5.52	IOU: 52.16%	Recall:59.13%
  142   564   951	RPs/Img: 5.51	IOU: 52.26%	Recall:59.31%
  143   568   955	RPs/Img: 5.50	IOU: 52.33%	Recall:59.48%
  144   569   956	RPs/Img: 5.47	IOU: 52.35%	Recall:59.52%
  145   570   957	RPs/Img: 5.44	IOU: 52.38%	Recall:59.56%
  146   572   959	RPs/Img: 5.41	IOU: 52.43%	Recall:59.65%
  147   573   960	RPs/Img: 5.39	IOU: 52.46%	Recall:59.69%
  148   574   962	RPs/Img: 5.36	IOU: 52.43%	Recall:59.67%
  149   577   965	RPs/Img: 5.34	IOU: 52.48%	Recall:59.79%
  150   578   966	RPs/Img: 5.31	IOU: 52.51%	Recall:59.83%
  151   579   967	RPs/Img: 5.28	IOU: 52.53%	Recall:59.88%
  152   581   969	RPs/Img: 5.26	IOU: 52.57%	Recall:59.96%
  153   582   970	RPs/Img: 5.23	IOU: 52.59%	Recall:60.00%
  154   583   971	RPs/Img: 5.21	IOU: 52.62%	Recall:60.04%
  155   584   972	RPs/Img: 5.18	IOU: 52.64%	Recall:60.08%
  156   587   975	RPs/Img: 5.17	IOU: 52.71%	Recall:60.21%
  157   588   976	RPs/Img: 5.14	IOU: 52.73%	Recall:60.25%
  158   589   977	RPs/Img: 5.11	IOU: 52.76%	Recall:60.29%
  159   590   978	RPs/Img: 5.09	IOU: 52.78%	Recall:60.33%
  160   591   979	RPs/Img: 5.06	IOU: 52.80%	Recall:60.37%
  161   592   980	RPs/Img: 5.04	IOU: 52.83%	Recall:60.41%
  162   593   981	RPs/Img: 5.01	IOU: 52.85%	Recall:60.45%
  163   594   982	RPs/Img: 4.99	IOU: 52.87%	Recall:60.49%
  164   595   983	RPs/Img: 4.96	IOU: 52.89%	Recall:60.53%
  165   596   984	RPs/Img: 4.94	IOU: 52.91%	Recall:60.57%
  166   599   987	RPs/Img: 4.93	IOU: 52.95%	Recall:60.69%
  167   600   988	RPs/Img: 4.90	IOU: 52.97%	Recall:60.73%
  168   601   989	RPs/Img: 4.88	IOU: 53.00%	Recall:60.77%
  169   602   990	RPs/Img: 4.86	IOU: 53.01%	Recall:60.81%
  170   603   991	RPs/Img: 4.84	IOU: 53.03%	Recall:60.85%
  171   604   992	RPs/Img: 4.81	IOU: 53.06%	Recall:60.89%
  172   605   993	RPs/Img: 4.79	IOU: 53.08%	Recall:60.93%
  173   606   994	RPs/Img: 4.77	IOU: 53.09%	Recall:60.97%
  174   607   995	RPs/Img: 4.75	IOU: 53.11%	Recall:61.01%
  175   608   996	RPs/Img: 4.73	IOU: 53.13%	Recall:61.04%
  176   609   997	RPs/Img: 4.71	IOU: 53.15%	Recall:61.08%
  177   610   998	RPs/Img: 4.69	IOU: 53.17%	Recall:61.12%
  178   611   999	RPs/Img: 4.66	IOU: 53.20%	Recall:61.16%
  179   621  1022	RPs/Img: 4.74	IOU: 53.09%	Recall:60.76%
  180   627  1031	RPs/Img: 4.76	IOU: 53.04%	Recall:60.81%
  181   630  1037	RPs/Img: 4.75	IOU: 52.98%	Recall:60.75%
  182   631  1038	RPs/Img: 4.73	IOU: 53.00%	Recall:60.79%
  183   632  1039	RPs/Img: 4.71	IOU: 53.01%	Recall:60.83%
  184   633  1040	RPs/Img: 4.69	IOU: 53.03%	Recall:60.87%
  185   634  1041	RPs/Img: 4.67	IOU: 53.05%	Recall:60.90%
  186   635  1042	RPs/Img: 4.65	IOU: 53.07%	Recall:60.94%
  187   636  1043	RPs/Img: 4.63	IOU: 53.08%	Recall:60.98%
  188   637  1044	RPs/Img: 4.61	IOU: 53.10%	Recall:61.02%
  189   641  1069	RPs/Img: 4.71	IOU: 52.79%	Recall:59.96%
  190   641  1069	RPs/Img: 4.69	IOU: 52.79%	Recall:59.96%
  191   641  1069	RPs/Img: 4.66	IOU: 52.79%	Recall:59.96%
  192   641  1069	RPs/Img: 4.64	IOU: 52.79%	Recall:59.96%
  193   645  1077	RPs/Img: 4.65	IOU: 52.76%	Recall:59.89%
  194   645  1078	RPs/Img: 4.64	IOU: 52.76%	Recall:59.83%
  195   645  1078	RPs/Img: 4.62	IOU: 52.76%	Recall:59.83%
  196   645  1078	RPs/Img: 4.59	IOU: 52.76%	Recall:59.83%
  197   645  1078	RPs/Img: 4.57	IOU: 52.76%	Recall:59.83%
  198   647  1080	RPs/Img: 4.56	IOU: 52.79%	Recall:59.91%
  199   647  1080	RPs/Img: 4.53	IOU: 52.79%	Recall:59.91%
  200   647  1080	RPs/Img: 4.51	IOU: 52.79%	Recall:59.91%
  201   647  1080	RPs/Img: 4.49	IOU: 52.79%	Recall:59.91%
  202   647  1080	RPs/Img: 4.47	IOU: 52.79%	Recall:59.91%
  203   649  1083	RPs/Img: 4.46	IOU: 52.79%	Recall:59.93%
  204   649  1083	RPs/Img: 4.44	IOU: 52.79%	Recall:59.93%
  205   649  1083	RPs/Img: 4.42	IOU: 52.79%	Recall:59.93%
  206   649  1083	RPs/Img: 4.40	IOU: 52.79%	Recall:59.93%
  207   649  1083	RPs/Img: 4.38	IOU: 52.79%	Recall:59.93%
  208   649  1083	RPs/Img: 4.35	IOU: 52.79%	Recall:59.93%
  209   649  1083	RPs/Img: 4.33	IOU: 52.79%	Recall:59.93%
  210   649  1083	RPs/Img: 4.31	IOU: 52.79%	Recall:59.93%
  211   649  1083	RPs/Img: 4.29	IOU: 52.79%	Recall:59.93%
  212   649  1083	RPs/Img: 4.27	IOU: 52.79%	Recall:59.93%
  213   660  1107	RPs/Img: 4.35	IOU: 52.77%	Recall:59.62%
  214   670  1140	RPs/Img: 4.43	IOU: 52.46%	Recall:58.77%
  215   670  1140	RPs/Img: 4.41	IOU: 52.46%	Recall:58.77%
  216   675  1160	RPs/Img: 4.45	IOU: 52.32%	Recall:58.19%
  217   677  1162	RPs/Img: 4.44	IOU: 52.35%	Recall:58.26%
  218   680  1165	RPs/Img: 4.43	IOU: 52.40%	Recall:58.37%
  219   695  1188	RPs/Img: 4.51	IOU: 52.32%	Recall:58.50%
  220   701  1204	RPs/Img: 4.55	IOU: 52.20%	Recall:58.22%
  221   703  1208	RPs/Img: 4.55	IOU: 52.23%	Recall:58.20%
  222   706  1219	RPs/Img: 4.56	IOU: 52.11%	Recall:57.92%
  223   710  1224	RPs/Img: 4.56	IOU: 52.15%	Recall:58.01%
  224   710  1224	RPs/Img: 4.54	IOU: 52.15%	Recall:58.01%
  225   710  1224	RPs/Img: 4.52	IOU: 52.15%	Recall:58.01%
  226   710  1224	RPs/Img: 4.50	IOU: 52.15%	Recall:58.01%
  227   711  1225	RPs/Img: 4.48	IOU: 52.17%	Recall:58.04%
  228   712  1226	RPs/Img: 4.47	IOU: 52.19%	Recall:58.08%
  229   712  1226	RPs/Img: 4.45	IOU: 52.19%	Recall:58.08%
  230   712  1226	RPs/Img: 4.43	IOU: 52.19%	Recall:58.08%
  231   713  1227	RPs/Img: 4.42	IOU: 52.21%	Recall:58.11%
  232   714  1228	RPs/Img: 4.40	IOU: 52.23%	Recall:58.14%
  233   715  1230	RPs/Img: 4.39	IOU: 52.21%	Recall:58.13%
