    0    26    35	RPs/Img: 30.00	IOU: 60.33%	Recall:74.29%	Precision:86.67%	RMSE:1.00 avgRMSE:1.00	C0: 1.00  C1: 0.75  C2: -nan  C3: 0.75  C4: 0.70 
    1    46    71	RPs/Img: 29.50	IOU: 56.04%	Recall:64.79%	Precision:77.97%	RMSE:2.07 avgRMSE:1.53	C0: 1.00  C1: 0.78  C2: -nan  C3: 0.59  C4: 0.68 
    2    47    72	RPs/Img: 20.00	IOU: 56.25%	Recall:65.28%	Precision:78.33%	RMSE:0.00 avgRMSE:1.02	C0: 1.00  C1: 0.80  C2: -nan  C3: 0.59  C4: 0.68 
    3    47    73	RPs/Img: 15.00	IOU: 55.48%	Recall:64.38%	Precision:78.33%	RMSE:1.00 avgRMSE:1.02	C0: 1.00  C1: 0.73  C2: -nan  C3: 0.59  C4: 0.68 
    4    48    74	RPs/Img: 12.20	IOU: 55.68%	Recall:64.86%	Precision:78.69%	RMSE:0.00 avgRMSE:0.81	C0: 1.00  C1: 0.75  C2: -nan  C3: 0.59  C4: 0.68 
    5    54    86	RPs/Img: 11.67	IOU: 54.91%	Recall:62.79%	Precision:77.14%	RMSE:1.47 avgRMSE:0.92	C0: 0.67  C1: 0.75  C2: -nan  C3: 0.58  C4: 0.68 
    6    67   100	RPs/Img: 12.29	IOU: 56.46%	Recall:67.00%	Precision:77.91%	RMSE:0.27 avgRMSE:0.83	C0: 0.75  C1: 0.75  C2: -nan  C3: 0.65  C4: 0.68 
    7    76   109	RPs/Img: 12.38	IOU: 57.79%	Recall:69.72%	Precision:76.77%	RMSE:0.00 avgRMSE:0.73	C0: 0.83  C1: 0.77  C2: -nan  C3: 0.68  C4: 0.68 
    8    76   110	RPs/Img: 11.00	IOU: 57.26%	Recall:69.09%	Precision:76.77%	RMSE:1.00 avgRMSE:0.76	C0: 0.83  C1: 0.71  C2: -nan  C3: 0.68  C4: 0.68 
    9    77   111	RPs/Img: 10.00	IOU: 57.47%	Recall:69.37%	Precision:77.00%	RMSE:0.00 avgRMSE:0.68	C0: 0.83  C1: 0.73  C2: -nan  C3: 0.68  C4: 0.68 
   10    84   119	RPs/Img: 10.09	IOU: 58.37%	Recall:70.59%	Precision:75.68%	RMSE:0.35 avgRMSE:0.65	C0: 0.86  C1: 0.78  C2: -nan  C3: 0.68  C4: 0.68 
   11    84   121	RPs/Img: 9.33	IOU: 57.40%	Recall:69.42%	Precision:75.00%	RMSE:1.41 avgRMSE:0.71	C0: 0.86  C1: 0.78  C2: -nan  C3: 0.66  C4: 0.68 
   12    92   130	RPs/Img: 9.54	IOU: 57.85%	Recall:70.77%	Precision:74.19%	RMSE:0.33 avgRMSE:0.69	C0: 0.88  C1: 0.75  C2: -nan  C3: 0.69  C4: 0.68 
   13   103   147	RPs/Img: 9.50	IOU: 57.20%	Recall:70.07%	Precision:77.44%	RMSE:1.24 avgRMSE:0.72	C0: 0.88  C1: 0.75  C2: 0.29  C3: 0.69  C4: 0.76 
   14   108   160	RPs/Img: 9.40	IOU: 56.98%	Recall:67.50%	Precision:76.60%	RMSE:1.52 avgRMSE:0.78	C0: 0.78  C1: 0.75  C2: 0.17  C3: 0.69  C4: 0.75 
   15   109   161	RPs/Img: 8.88	IOU: 57.13%	Recall:67.70%	Precision:76.76%	RMSE:0.00 avgRMSE:0.73	C0: 0.78  C1: 0.75  C2: 0.17  C3: 0.69  C4: 0.75 
   16   110   163	RPs/Img: 8.47	IOU: 57.23%	Recall:67.48%	Precision:76.39%	RMSE:0.71 avgRMSE:0.73	C0: 0.80  C1: 0.71  C2: 0.17  C3: 0.69  C4: 0.75 
   17   118   177	RPs/Img: 8.44	IOU: 56.80%	Recall:66.67%	Precision:77.63%	RMSE:1.13 avgRMSE:0.75	C0: 0.73  C1: 0.71  C2: 0.22  C3: 0.69  C4: 0.76 
   18   119   178	RPs/Img: 8.05	IOU: 56.94%	Recall:66.85%	Precision:77.78%	RMSE:0.00 avgRMSE:0.71	C0: 0.73  C1: 0.73  C2: 0.22  C3: 0.69  C4: 0.76 
   19   119   181	RPs/Img: 7.65	IOU: 55.99%	Recall:65.75%	Precision:77.78%	RMSE:1.73 avgRMSE:0.76	C0: 0.73  C1: 0.73  C2: 0.19  C3: 0.69  C4: 0.76 
   20   120   182	RPs/Img: 7.33	IOU: 56.08%	Recall:65.93%	Precision:77.92%	RMSE:0.00 avgRMSE:0.73	C0: 0.73  C1: 0.73  C2: 0.19  C3: 0.69  C4: 0.77 
   21   122   184	RPs/Img: 7.09	IOU: 56.15%	Recall:66.30%	Precision:78.21%	RMSE:0.00 avgRMSE:0.69	C0: 0.75  C1: 0.73  C2: 0.19  C3: 0.69  C4: 0.77 
   22   123   185	RPs/Img: 6.87	IOU: 56.27%	Recall:66.49%	Precision:77.85%	RMSE:0.00 avgRMSE:0.66	C0: 0.75  C1: 0.73  C2: 0.19  C3: 0.69  C4: 0.78 
   23   124   186	RPs/Img: 6.62	IOU: 56.42%	Recall:66.67%	Precision:77.99%	RMSE:0.00 avgRMSE:0.63	C0: 0.75  C1: 0.74  C2: 0.19  C3: 0.69  C4: 0.78 
   24   125   187	RPs/Img: 6.44	IOU: 56.55%	Recall:66.84%	Precision:77.64%	RMSE:0.00 avgRMSE:0.61	C0: 0.77  C1: 0.74  C2: 0.19  C3: 0.69  C4: 0.78 
