    0    27    35	RPs/Img: 26.00	IOU: 61.83%	Recall:77.14%	Precision:103.85%	RMSE:0.93 avgRMSE:0.93	C0: 1.00  C1: 0.75  C2: -nan  C3: 0.75  C4: 0.80 
    1    49    71	RPs/Img: 25.00	IOU: 58.69%	Recall:69.01%	Precision:98.00%	RMSE:1.43 avgRMSE:1.18	C0: 1.00  C1: 0.56  C2: -nan  C3: 0.71  C4: 0.68 
    2    50    72	RPs/Img: 17.00	IOU: 58.77%	Recall:69.44%	Precision:98.04%	RMSE:0.00 avgRMSE:0.79	C0: 1.00  C1: 0.60  C2: -nan  C3: 0.71  C4: 0.68 
    3    50    73	RPs/Img: 12.75	IOU: 57.97%	Recall:68.49%	Precision:98.04%	RMSE:1.00 avgRMSE:0.84	C0: 1.00  C1: 0.55  C2: -nan  C3: 0.71  C4: 0.68 
    4    51    74	RPs/Img: 10.60	IOU: 58.16%	Recall:68.92%	Precision:96.23%	RMSE:0.00 avgRMSE:0.67	C0: 1.00  C1: 0.58  C2: -nan  C3: 0.71  C4: 0.68 
    5    57    86	RPs/Img: 10.00	IOU: 56.73%	Recall:66.28%	Precision:95.00%	RMSE:1.47 avgRMSE:0.81	C0: 0.67  C1: 0.58  C2: -nan  C3: 0.67  C4: 0.68 
    6    69   100	RPs/Img: 11.43	IOU: 58.20%	Recall:69.00%	Precision:86.25%	RMSE:0.53 avgRMSE:0.77	C0: 0.75  C1: 0.58  C2: -nan  C3: 0.71  C4: 0.68 
    7    76   109	RPs/Img: 11.50	IOU: 59.36%	Recall:69.72%	Precision:82.61%	RMSE:0.67 avgRMSE:0.75	C0: 0.83  C1: 0.62  C2: -nan  C3: 0.70  C4: 0.68 
    8    76   110	RPs/Img: 10.22	IOU: 58.82%	Recall:69.09%	Precision:82.61%	RMSE:1.00 avgRMSE:0.78	C0: 0.83  C1: 0.57  C2: -nan  C3: 0.70  C4: 0.68 
    9    77   111	RPs/Img: 9.30	IOU: 58.94%	Recall:69.37%	Precision:82.80%	RMSE:0.00 avgRMSE:0.70	C0: 0.83  C1: 0.60  C2: -nan  C3: 0.70  C4: 0.68 
   10    83   119	RPs/Img: 9.36	IOU: 59.58%	Recall:69.75%	Precision:80.58%	RMSE:0.50 avgRMSE:0.68	C0: 0.86  C1: 0.61  C2: -nan  C3: 0.71  C4: 0.68 
   11    83   121	RPs/Img: 8.67	IOU: 58.62%	Recall:68.60%	Precision:79.81%	RMSE:1.41 avgRMSE:0.75	C0: 0.86  C1: 0.61  C2: -nan  C3: 0.69  C4: 0.68 
   12    90   130	RPs/Img: 8.85	IOU: 59.11%	Recall:69.23%	Precision:78.26%	RMSE:0.47 avgRMSE:0.72	C0: 0.88  C1: 0.60  C2: -nan  C3: 0.70  C4: 0.68 
   13   101   147	RPs/Img: 9.00	IOU: 58.46%	Recall:68.71%	Precision:80.16%	RMSE:1.08 avgRMSE:0.75	C0: 0.88  C1: 0.60  C2: 0.43  C3: 0.70  C4: 0.72 
   14   109   160	RPs/Img: 8.93	IOU: 58.32%	Recall:68.12%	Precision:81.34%	RMSE:1.14 avgRMSE:0.78	C0: 0.89  C1: 0.60  C2: 0.33  C3: 0.70  C4: 0.75 
   15   110   161	RPs/Img: 8.44	IOU: 58.55%	Recall:68.32%	Precision:81.48%	RMSE:0.00 avgRMSE:0.73	C0: 0.89  C1: 0.60  C2: 0.33  C3: 0.70  C4: 0.75 
   16   112   163	RPs/Img: 8.18	IOU: 58.70%	Recall:68.71%	Precision:80.58%	RMSE:0.00 avgRMSE:0.69	C0: 0.90  C1: 0.62  C2: 0.33  C3: 0.70  C4: 0.75 
   17   119   177	RPs/Img: 8.11	IOU: 57.84%	Recall:67.23%	Precision:81.51%	RMSE:1.22 avgRMSE:0.72	C0: 0.82  C1: 0.62  C2: 0.33  C3: 0.70  C4: 0.74 
   18   120   178	RPs/Img: 7.79	IOU: 58.01%	Recall:67.42%	Precision:81.08%	RMSE:0.00 avgRMSE:0.68	C0: 0.82  C1: 0.64  C2: 0.33  C3: 0.70  C4: 0.74 
   19   121   181	RPs/Img: 7.55	IOU: 57.56%	Recall:66.85%	Precision:80.13%	RMSE:1.15 avgRMSE:0.70	C0: 0.82  C1: 0.64  C2: 0.33  C3: 0.70  C4: 0.74 
   20   122   182	RPs/Img: 7.24	IOU: 57.68%	Recall:67.03%	Precision:80.26%	RMSE:0.00 avgRMSE:0.67	C0: 0.82  C1: 0.64  C2: 0.33  C3: 0.70  C4: 0.74 
   21   124   184	RPs/Img: 7.00	IOU: 57.83%	Recall:67.39%	Precision:80.52%	RMSE:0.00 avgRMSE:0.64	C0: 0.83  C1: 0.64  C2: 0.33  C3: 0.70  C4: 0.75 
   22   125   185	RPs/Img: 6.78	IOU: 57.93%	Recall:67.57%	Precision:80.13%	RMSE:0.00 avgRMSE:0.61	C0: 0.83  C1: 0.64  C2: 0.33  C3: 0.70  C4: 0.76 
   23   126   186	RPs/Img: 6.54	IOU: 58.06%	Recall:67.74%	Precision:80.25%	RMSE:0.00 avgRMSE:0.58	C0: 0.83  C1: 0.65  C2: 0.33  C3: 0.70  C4: 0.76 
   24   127   187	RPs/Img: 6.36	IOU: 58.13%	Recall:67.91%	Precision:79.87%	RMSE:0.00 avgRMSE:0.56	C0: 0.85  C1: 0.65  C2: 0.33  C3: 0.70  C4: 0.76 
   25   128   188	RPs/Img: 6.15	IOU: 58.21%	Recall:68.09%	Precision:80.00%	RMSE:0.00 avgRMSE:0.54	C0: 0.86  C1: 0.65  C2: 0.33  C3: 0.70  C4: 0.76 
   26   138   204	RPs/Img: 6.44	IOU: 57.95%	Recall:67.65%	Precision:79.31%	RMSE:0.94 avgRMSE:0.55	C0: 0.80  C1: 0.65  C2: 0.37  C3: 0.69  C4: 0.79 
   27   140   206	RPs/Img: 6.39	IOU: 58.10%	Recall:67.96%	Precision:78.21%	RMSE:0.00 avgRMSE:0.53	C0: 0.82  C1: 0.65  C2: 0.37  C3: 0.69  C4: 0.79 
   28   141   207	RPs/Img: 6.21	IOU: 58.13%	Recall:68.12%	Precision:78.33%	RMSE:0.00 avgRMSE:0.52	C0: 0.82  C1: 0.67  C2: 0.37  C3: 0.69  C4: 0.79 
   29   145   218	RPs/Img: 6.17	IOU: 56.88%	Recall:66.51%	Precision:78.38%	RMSE:1.31 avgRMSE:0.54	C0: 0.82  C1: 0.68  C2: 0.33  C3: 0.68  C4: 0.75 
   30   154   228	RPs/Img: 6.29	IOU: 57.50%	Recall:67.54%	Precision:78.97%	RMSE:0.32 avgRMSE:0.54	C0: 0.83  C1: 0.68  C2: 0.36  C3: 0.69  C4: 0.77 
