    0    19    23	RPs/Img: 23.00	IOU: 57.63%	Recall:82.61%
    1    32    45	RPs/Img: 20.00	IOU: 54.84%	Recall:71.11%
    2    37    61	RPs/Img: 16.67	IOU: 51.39%	Recall:60.66%
    3    49    80	RPs/Img: 16.25	IOU: 51.95%	Recall:61.25%
    4    49    83	RPs/Img: 13.40	IOU: 51.63%	Recall:59.04%
    5    62   109	RPs/Img: 14.83	IOU: 49.40%	Recall:56.88%
    6    73   125	RPs/Img: 14.57	IOU: 49.00%	Recall:58.40%
    7    86   143	RPs/Img: 14.75	IOU: 49.55%	Recall:60.14%
    8   101   170	RPs/Img: 15.44	IOU: 49.48%	Recall:59.41%
    9   112   201	RPs/Img: 16.10	IOU: 48.04%	Recall:55.72%
   10   116   211	RPs/Img: 15.18	IOU: 47.59%	Recall:54.98%
   11   125   228	RPs/Img: 14.83	IOU: 47.33%	Recall:54.82%
   12   135   242	RPs/Img: 14.54	IOU: 47.59%	Recall:55.79%
   13   145   259	RPs/Img: 14.29	IOU: 47.77%	Recall:55.98%
   14   151   271	RPs/Img: 13.93	IOU: 47.66%	Recall:55.72%
   15   157   280	RPs/Img: 13.56	IOU: 47.92%	Recall:56.07%
   16   160   286	RPs/Img: 13.00	IOU: 47.86%	Recall:55.94%
   17   166   296	RPs/Img: 12.61	IOU: 47.54%	Recall:56.08%
   18   168   302	RPs/Img: 12.05	IOU: 47.01%	Recall:55.63%
   19   177   312	RPs/Img: 11.90	IOU: 47.39%	Recall:56.73%
   20   181   324	RPs/Img: 11.67	IOU: 47.05%	Recall:55.86%
   21   187   335	RPs/Img: 11.55	IOU: 47.16%	Recall:55.82%
   22   196   350	RPs/Img: 11.57	IOU: 47.14%	Recall:56.00%
   23   198   354	RPs/Img: 11.25	IOU: 47.19%	Recall:55.93%
   24   205   367	RPs/Img: 11.32	IOU: 47.48%	Recall:55.86%
   25   213   382	RPs/Img: 11.27	IOU: 47.40%	Recall:55.76%
   26   217   392	RPs/Img: 11.11	IOU: 47.51%	Recall:55.36%
   27   226   405	RPs/Img: 11.14	IOU: 47.73%	Recall:55.80%
   28   228   411	RPs/Img: 10.86	IOU: 47.61%	Recall:55.47%
   29   234   421	RPs/Img: 10.77	IOU: 47.65%	Recall:55.58%
   30   245   433	RPs/Img: 10.81	IOU: 48.05%	Recall:56.58%
   31   254   448	RPs/Img: 10.78	IOU: 47.81%	Recall:56.70%
   32   261   460	RPs/Img: 10.73	IOU: 47.89%	Recall:56.74%
   33   267   471	RPs/Img: 10.62	IOU: 47.72%	Recall:56.69%
   34   278   492	RPs/Img: 10.71	IOU: 47.76%	Recall:56.50%
   35   281   498	RPs/Img: 10.53	IOU: 47.77%	Recall:56.43%
   36   284   506	RPs/Img: 10.38	IOU: 47.70%	Recall:56.13%
   37   290   514	RPs/Img: 10.29	IOU: 47.80%	Recall:56.42%
   38   298   531	RPs/Img: 10.38	IOU: 47.77%	Recall:56.12%
   39   303   539	RPs/Img: 10.27	IOU: 47.73%	Recall:56.22%
   40   312   558	RPs/Img: 10.32	IOU: 47.52%	Recall:55.91%
   41   313   560	RPs/Img: 10.12	IOU: 47.55%	Recall:55.89%
   42   319   567	RPs/Img: 10.02	IOU: 47.58%	Recall:56.26%
   43   319   569	RPs/Img: 9.82	IOU: 47.56%	Recall:56.06%
   44   324   576	RPs/Img: 9.73	IOU: 47.59%	Recall:56.25%
   45   324   577	RPs/Img: 9.54	IOU: 47.59%	Recall:56.15%
   46   328   586	RPs/Img: 9.47	IOU: 47.38%	Recall:55.97%
   47   329   590	RPs/Img: 9.31	IOU: 47.32%	Recall:55.76%
   48   332   596	RPs/Img: 9.22	IOU: 47.32%	Recall:55.70%
   49   333   600	RPs/Img: 9.08	IOU: 47.26%	Recall:55.50%
   50   335   604	RPs/Img: 8.96	IOU: 47.29%	Recall:55.46%
   51   341   614	RPs/Img: 8.92	IOU: 47.29%	Recall:55.54%
   52   348   623	RPs/Img: 8.91	IOU: 47.41%	Recall:55.86%
   53   352   629	RPs/Img: 8.83	IOU: 47.46%	Recall:55.96%
   54   358   642	RPs/Img: 8.85	IOU: 47.51%	Recall:55.76%
   55   366   660	RPs/Img: 8.93	IOU: 47.30%	Recall:55.45%
   56   367   665	RPs/Img: 8.81	IOU: 47.15%	Recall:55.19%
   57   369   670	RPs/Img: 8.69	IOU: 46.98%	Recall:55.07%
   58   376   681	RPs/Img: 8.66	IOU: 46.98%	Recall:55.21%
   59   377   686	RPs/Img: 8.57	IOU: 46.92%	Recall:54.96%
   60   378   690	RPs/Img: 8.46	IOU: 46.81%	Recall:54.78%
   61   384   701	RPs/Img: 8.42	IOU: 46.81%	Recall:54.78%
   62   389   709	RPs/Img: 8.40	IOU: 46.87%	Recall:54.87%
   63   389   714	RPs/Img: 8.30	IOU: 46.76%	Recall:54.48%
   64   395   721	RPs/Img: 8.26	IOU: 46.80%	Recall:54.79%
   65   395   722	RPs/Img: 8.15	IOU: 46.80%	Recall:54.71%
   66   396   728	RPs/Img: 8.07	IOU: 46.70%	Recall:54.40%
   67   399   731	RPs/Img: 8.00	IOU: 46.76%	Recall:54.58%
   68   403   736	RPs/Img: 7.96	IOU: 46.83%	Recall:54.76%
   69   410   750	RPs/Img: 7.97	IOU: 46.78%	Recall:54.67%
   70   412   754	RPs/Img: 7.89	IOU: 46.68%	Recall:54.64%
   71   413   758	RPs/Img: 7.81	IOU: 46.57%	Recall:54.49%
   72   413   765	RPs/Img: 7.73	IOU: 46.32%	Recall:53.99%
   73   414   769	RPs/Img: 7.65	IOU: 46.24%	Recall:53.84%
   74   416   777	RPs/Img: 7.60	IOU: 46.13%	Recall:53.54%
   75   422   783	RPs/Img: 7.58	IOU: 46.20%	Recall:53.90%
   76   423   787	RPs/Img: 7.49	IOU: 46.08%	Recall:53.75%
   77   424   791	RPs/Img: 7.42	IOU: 45.99%	Recall:53.60%
